tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11584,0,0,2,154,0,0,1,Romania,,0,0,6.786562606040041E-4,0,2
1,3,0,0,11583,0,0,3,235,0,0,2,Romania,,0,0,0.0010179843909060061,0,3
2,5,0,0,11581,0,0,5,276,0,0,2,Romania,,0,0,0.0016966406515100101,0,5
3,9,0,0,11577,0,0,9,299,0,0,2,Romania,,0,0,0.003053953172718018,0,9
4,12,0,0,11574,0,0,12,323,0,0,2,Romania,,0,0,0.0040719375636240245,0,12
5,21,0,0,11565,0,3,18,337,0,0,3,Romania,,0,0.0014962593516209476,0.006107906345436036,0,21
6,24,0,0,11562,0,5,19,358,0,0,3,Romania,,0,0.0024937655860349127,0.006447234475738039,0,24
7,24,0,0,11562,0,5,19,379,0,0,3,Romania,,0,0.0024937655860349127,0.006447234475738039,0,24
8,26,0,0,11560,0,6,20,401,0,0,3,Romania,,0,0.0029925187032418953,0.0067865626060400405,0,26
9,28,0,0,11558,0,6,22,427,0,0,3,Romania,,0,0.0029925187032418953,0.007465218866644045,0,28
10,34,0,0,11552,0,7,27,475,0,0,4,Romania,,0,0.003491271820448878,0.009161859518154056,0,34
11,36,0,0,11550,0,7,29,525,0,0,4,Romania,,0,0.003491271820448878,0.009840515778758059,0,36
12,40,0,0,11546,0,8,32,556,0,0,4,Romania,,0,0.00399002493765586,0.010858500169664066,0,40
13,47,0,0,11539,0,8,39,579,0,0,4,Romania,,0,0.00399002493765586,0.01323379708177808,0,47
14,50,0,0,11536,0,8,42,610,0,0,4,Romania,,0,0.00399002493765586,0.014251781472684086,0,50
15,52,0,0,11534,0,8,44,628,0,0,4,Romania,,0,0.00399002493765586,0.01493043773328809,0,52
16,55,0,0,11531,0,8,47,661,0,0,4,Romania,,0,0.00399002493765586,0.015948422124194096,0,55
17,57,0,0,11529,1,8,48,691,0,0,6,Romania,,1.5073861923424781E-4,0.00399002493765586,0.016287750254496098,0,57
18,59,0,0,11527,1,8,50,718,0,0,7,Romania,,1.5073861923424781E-4,0.00399002493765586,0.0169664065151001,0,59
19,68,0,0,11518,1,9,58,746,0,0,9,Romania,,1.5073861923424781E-4,0.004488778054862843,0.019681031557516118,0,68
20,73,0,0,11513,1,10,62,777,0,0,10,Romania,,1.5073861923424781E-4,0.004987531172069825,0.021038344078724125,0,73
21,77,0,0,11509,1,11,65,820,0,0,10,Romania,,1.5073861923424781E-4,0.005486284289276808,0.022056328469630133,0,77
22,82,1,0,11503,1,12,69,849,0,0,11,Romania,,1.5073861923424781E-4,0.0059850374064837905,0.02341364099083814,0,82
