tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11484,0,0,2,0,0,0,2,Romania,,0,0,6.768189509306261E-4,0,2
1,4,0,0,11482,0,0,4,0,0,0,4,Serbia,,0,0,0.0013536379018612521,0,4
2,7,0,0,11479,0,0,7,0,0,0,4,Hungary,,0,0,0.0023688663282571912,0,7
3,10,0,0,11476,0,0,10,0,0,0,4,Hungary,,0,0,0.00338409475465313,0,10
4,15,0,0,11471,0,1,14,0,0,0,5,Hungary,,0,4.906771344455348E-4,0.0047377326565143825,0,15
5,18,0,0,11468,0,1,17,0,0,0,5,Hungary,,0,4.906771344455348E-4,0.005752961082910322,0,18
6,20,0,0,11466,0,1,19,0,0,0,5,Hungary,,0,4.906771344455348E-4,0.006429780033840948,0,20
7,23,0,0,11463,0,2,21,0,0,0,6,Hungary,,0,9.813542688910696E-4,0.007106598984771574,0,23
8,27,0,0,11459,0,3,24,0,0,0,6,Hungary,,0,0.0014720314033366045,0.008121827411167513,0,27
9,30,0,0,11456,0,4,26,0,0,0,7,Hungary,,0,0.001962708537782139,0.008798646362098138,0,30
10,33,0,0,11453,0,4,29,0,0,0,8,Hungary,,0,0.001962708537782139,0.009813874788494078,0,33
11,40,0,0,11446,0,5,35,0,0,0,9,Hungary,,0,0.0024533856722276743,0.011844331641285956,0,40
12,48,0,0,11438,0,5,43,0,0,0,10,Hungary,,0,0.0024533856722276743,0.01455160744500846,0,48
13,58,0,0,11428,0,7,51,0,0,0,10,Hungary,,0,0.0034347399411187437,0.017258883248730966,0,58
14,71,0,0,11415,0,9,62,0,0,0,11,Hungary,,0,0.004416094210009814,0.02098138747884941,0,71
15,77,0,0,11409,0,10,67,0,0,0,12,Hungary,,0,0.004906771344455349,0.022673434856175973,0,77
16,86,0,0,11400,0,12,74,0,0,0,12,Poland,,0,0.005888125613346418,0.025042301184433163,0,86
17,95,0,0,11391,0,13,82,0,0,0,13,Poland,,0,0.006378802747791953,0.02774957698815567,0,95
18,106,0,0,11380,0,13,93,0,0,0,13,Poland,,0,0.006378802747791953,0.03147208121827411,0,106
19,118,1,0,11367,0,14,104,0,0,0,14,Poland,,0,0.0068694798822374874,0.03519458544839255,0,118
20,126,1,0,11359,0,15,111,0,0,0,14,Poland,,0,0.007360157016683023,0.03756345177664975,0,126
21,139,1,0,11346,0,15,124,0,0,0,14,Poland,,0,0.007360157016683023,0.04196277495769882,0,139
22,155,3,0,11328,0,15,140,0,0,0,14,Poland,,0,0.007360157016683023,0.047377326565143825,0,155
23,169,3,1,11313,0,16,153,0,0,0,14,Poland,Serbia,0,0.007850834151128557,0.05177664974619289,0,169
24,189,3,1,11293,0,17,172,0,0,0,14,Poland,Serbia,0,0.008341511285574092,0.05820642978003384,0,189
25,215,3,1,11267,1,17,197,0,0,0,16,Germany,Serbia,1.5401201293700908E-4,0.008341511285574092,0.06666666666666667,0,215
26,229,4,1,11252,2,17,210,0,0,0,16,Germany,Serbia,3.0802402587401816E-4,0.008341511285574092,0.07106598984771574,0,229
27,238,6,1,11241,2,17,219,0,0,0,17,Germany,Serbia,3.0802402587401816E-4,0.008341511285574092,0.07411167512690356,0,238
28,246,6,1,11233,2,17,227,0,0,0,17,Germany,Serbia,3.0802402587401816E-4,0.008341511285574092,0.07681895093062606,0,246
29,267,6,1,11212,3,17,247,0,0,0,18,Germany,Serbia,4.6203603881102723E-4,0.008341511285574092,0.08358714043993232,0,267
30,284,7,3,11192,5,16,263,0,0,0,20,Germany,Czechia,7.700600646850454E-4,0.007850834151128557,0.08900169204737733,0,284
31,300,11,4,11171,5,15,280,0,0,0,20,Germany,Hungary,7.700600646850454E-4,0.007360157016683023,0.09475465313028765,0,300
32,327,16,4,11139,8,15,304,0,0,0,21,Germany,Czechia,0.0012320961034960726,0.007360157016683023,0.10287648054145516,0,327
33,352,16,5,11113,12,15,325,0,0,0,21,Germany,Poland,0.001848144155244109,0.007360157016683023,0.10998307952622674,0,352
34,365,18,6,11097,16,14,335,0,0,0,22,Germany,Slovakia,0.0024641922069921452,0.0068694798822374874,0.11336717428087986,0,365
35,367,22,6,11091,18,13,336,0,0,0,22,Germany,Slovakia,0.0027722162328661635,0.006378802747791953,0.11370558375634518,0,367
36,374,24,6,11082,23,13,338,0,0,0,22,Germany,Slovakia,0.003542276297551209,0.006378802747791953,0.1143824027072758,0,374
37,379,29,6,11072,29,12,338,0,0,0,23,Germany,Slovakia,0.004466348375173263,0.005888125613346418,0.1143824027072758,0,379
38,370,39,6,11071,29,11,330,0,0,0,23,Germany,Slovakia,0.004466348375173263,0.005397448478900883,0.1116751269035533,0,370
39,364,48,9,11065,30,10,324,0,0,0,23,Germany,Germany,0.004620360388110273,0.004906771344455349,0.10964467005076142,0,364
40,363,53,9,11061,30,9,324,0,0,0,23,Germany,Germany,0.004620360388110273,0.004416094210009814,0.10964467005076142,0,363
41,372,54,9,11051,34,9,329,0,0,0,24,Germany,Germany,0.005236408439858309,0.004416094210009814,0.11133671742808798,0,372
42,366,64,9,11047,34,8,324,0,0,0,24,Germany,Germany,0.005236408439858309,0.003925417075564278,0.10964467005076142,0,366
43,361,71,9,11045,35,8,318,0,0,0,24,Germany,Germany,0.005390420452795318,0.003925417075564278,0.10761421319796954,0,361
44,356,79,9,11042,35,8,313,0,0,0,23,Germany,Germany,0.005390420452795318,0.003925417075564278,0.10592216582064298,0,356
45,355,88,10,11033,39,7,309,0,0,0,23,Germany,Czechia,0.006006468504543354,0.0034347399411187437,0.10456852791878173,0,355
