tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,4,0,0,11424,0,0,4,0,0,0,1,Romania,,0,0,0.0013518080432578573,0,4
1,9,0,0,11419,0,0,9,0,0,0,1,Romania,,0,0,0.003041568097330179,0,9
2,10,0,0,11418,0,0,10,0,0,0,1,Romania,,0,0,0.0033795201081446434,0,10
3,13,0,0,11415,0,0,13,0,0,0,2,Romania,,0,0,0.004393376140588037,0,13
4,14,0,0,11414,0,0,14,0,0,0,2,Romania,,0,0,0.004731328151402501,0,14
5,16,0,0,11412,0,0,16,0,0,0,2,Romania,,0,0,0.005407232173031429,0,16
6,19,0,0,11409,0,0,19,0,0,0,2,Romania,,0,0,0.006421088205474822,0,19
7,20,0,0,11408,0,0,20,0,0,0,2,Romania,,0,0,0.006759040216289287,0,20
8,21,0,0,11407,0,0,21,0,0,0,2,Romania,,0,0,0.0070969922271037515,0,21
9,22,0,0,11406,0,0,22,0,0,0,2,Romania,,0,0,0.007434944237918215,0,22
10,23,0,0,11405,0,0,23,0,0,0,2,Romania,,0,0,0.00777289624873268,0,23
11,28,0,0,11400,0,1,27,0,0,0,3,Romania,,0,5.060728744939271E-4,0.009124704291990537,0,28
12,29,0,0,11399,0,1,28,0,0,0,3,Romania,,0,5.060728744939271E-4,0.009462656302805001,0,29
13,30,0,0,11398,0,1,29,0,0,0,3,Romania,,0,5.060728744939271E-4,0.009800608313619466,0,30
14,32,0,0,11396,0,1,31,0,0,0,3,Romania,,0,5.060728744939271E-4,0.010476512335248395,0,32
15,33,0,0,11395,0,1,32,0,0,0,3,Romania,,0,5.060728744939271E-4,0.010814464346062858,0,33
16,35,0,0,11393,0,1,34,0,0,0,4,Romania,,0,5.060728744939271E-4,0.011490368367691788,0,35
17,36,0,0,11392,0,1,35,0,0,0,4,Romania,,0,5.060728744939271E-4,0.011828320378506252,0,36
18,39,0,0,11389,0,1,38,0,0,0,5,Romania,,0,5.060728744939271E-4,0.012842176410949644,0,39
19,38,3,0,11387,0,1,37,0,0,0,5,Romania,,0,5.060728744939271E-4,0.012504224400135181,0,38
20,37,4,0,11387,0,1,36,0,0,0,5,Romania,,0,5.060728744939271E-4,0.012166272389320717,0,37
21,37,4,0,11387,0,1,36,0,0,0,5,Romania,,0,5.060728744939271E-4,0.012166272389320717,0,37
22,38,4,0,11386,0,2,36,0,0,0,5,Romania,,0,0.0010121457489878543,0.012166272389320717,0,38
23,39,4,0,11385,0,2,37,0,0,0,5,Romania,,0,0.0010121457489878543,0.012504224400135181,0,39
24,42,5,0,11381,0,3,39,0,0,0,6,Romania,,0,0.0015182186234817814,0.013180128421764109,0,42
25,44,7,0,11377,0,4,40,0,0,0,6,Romania,,0,0.0020242914979757085,0.013518080432578574,0,44
26,48,8,0,11372,1,4,43,0,0,0,8,Romania,,1.5401201293700908E-4,0.0020242914979757085,0.014531936465021968,0,48
27,58,8,0,11362,1,9,48,0,0,0,9,Romania,,1.5401201293700908E-4,0.004554655870445344,0.01622169651909429,0,58
28,63,8,0,11357,1,10,52,0,0,0,11,Romania,,1.5401201293700908E-4,0.005060728744939271,0.017573504562352148,0,63
29,67,11,0,11350,2,13,52,0,0,0,11,Ukraine,,3.0802402587401816E-4,0.006578947368421052,0.017573504562352148,0,67
30,73,12,0,11343,2,18,53,0,0,0,11,Ukraine,,3.0802402587401816E-4,0.009109311740890687,0.01791145657316661,0,73
31,83,12,0,11333,2,22,59,0,0,0,11,Ukraine,,3.0802402587401816E-4,0.011133603238866396,0.019939168638053395,0,83
32,89,12,0,11327,3,24,62,0,0,0,11,Ukraine,,4.6203603881102723E-4,0.012145748987854251,0.02095302467049679,0,89
33,91,12,0,11325,3,26,62,0,0,0,11,Ukraine,,4.6203603881102723E-4,0.013157894736842105,0.02095302467049679,0,91
34,97,12,0,11319,3,30,64,0,0,0,12,Ukraine,,4.6203603881102723E-4,0.015182186234817813,0.021628928692125717,0,97
35,104,12,0,11312,4,33,67,0,0,0,12,Ukraine,,6.160480517480363E-4,0.016700404858299597,0.022642784724569112,0,104
36,116,12,0,11300,4,34,78,0,0,0,12,Ukraine,,6.160480517480363E-4,0.01720647773279352,0.026360256843528218,0,116
37,121,14,0,11293,5,34,82,0,0,0,12,Ukraine,,7.700600646850454E-4,0.01720647773279352,0.027712064886786077,0,121
38,134,16,0,11278,6,39,89,0,0,0,12,Ukraine,,9.240720776220545E-4,0.019736842105263157,0.030077728962487327,0,134
39,138,18,0,11272,6,41,91,0,0,0,12,Ukraine,,9.240720776220545E-4,0.020748987854251014,0.030753632984116257,0,138
40,153,19,0,11256,6,46,101,0,0,0,13,Ukraine,,9.240720776220545E-4,0.02327935222672065,0.0341331530922609,0,153
41,163,21,0,11244,6,47,110,0,0,0,14,Ukraine,,9.240720776220545E-4,0.023785425101214574,0.03717472118959108,0,163
42,171,23,0,11234,6,50,115,0,0,0,15,Turkey,,9.240720776220545E-4,0.025303643724696356,0.0388644812436634,0,171
43,178,23,0,11227,6,52,120,0,0,0,15,Turkey,,9.240720776220545E-4,0.02631578947368421,0.04055424129773572,0,178
44,180,25,1,11222,6,53,121,0,0,0,16,Turkey,Turkey,9.240720776220545E-4,0.026821862348178137,0.040892193308550186,0,180
45,185,27,1,11215,5,56,124,0,0,0,17,Turkey,Turkey,7.700600646850454E-4,0.02834008097165992,0.04190604934099358,0,185
46,189,29,1,11209,5,56,128,0,0,0,17,Turkey,Turkey,7.700600646850454E-4,0.02834008097165992,0.04325785738425143,0,189
47,190,32,1,11205,5,57,128,0,0,0,17,Turkey,Turkey,7.700600646850454E-4,0.028846153846153848,0.04325785738425143,0,190
48,191,36,1,11200,5,56,130,0,0,0,17,Turkey,Turkey,7.700600646850454E-4,0.02834008097165992,0.043933761405880366,0,191
49,197,38,1,11192,6,56,135,0,0,0,17,Turkey,Turkey,9.240720776220545E-4,0.02834008097165992,0.04562352145995269,0,197
50,212,42,1,11173,6,60,146,0,0,0,17,Turkey,Turkey,9.240720776220545E-4,0.030364372469635626,0.04934099357891179,0,212
51,213,47,1,11167,5,60,148,0,0,0,17,Turkey,Turkey,7.700600646850454E-4,0.030364372469635626,0.050016897600540726,0,213
52,223,52,1,11152,8,62,153,0,0,0,17,Turkey,Turkey,0.0012320961034960726,0.03137651821862348,0.05170665765461305,0,223
