tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,3,0,0,11471,0,0,3,9,1,0,1,Romania,,0,0,0.001015916017609211,0,3
1,5,0,0,11469,0,0,5,17,3,0,2,Romania,,0,0,0.0016931933626820183,0,5
2,7,0,0,11467,0,0,7,19,5,0,2,Romania,,0,0,0.0023704707077548256,0,7
3,9,0,0,11465,0,0,9,22,6,0,2,Romania,,0,0,0.0030477480528276328,0,9
4,14,0,0,11460,0,0,14,25,10,0,3,Romania,,0,0,0.004740941415509651,0,14
5,17,0,0,11457,0,0,17,31,10,0,3,Romania,,0,0,0.005756857433118863,0,17
6,20,0,0,11454,0,0,20,36,11,0,3,Romania,,0,0,0.006772773450728073,0,20
7,23,0,0,11451,0,0,23,41,12,0,3,Romania,,0,0,0.0077886894683372844,0,23
8,24,0,0,11450,0,0,24,42,12,0,4,Romania,,0,0,0.008127328140873687,0,24
9,26,0,0,11448,0,0,26,43,13,0,4,Romania,,0,0,0.008804605485946495,0,26
10,33,0,0,11441,0,1,32,45,14,0,5,Romania,,0,4.982561036372695E-4,0.010836437521164918,0,33
11,40,0,0,11434,0,2,38,50,15,0,5,Romania,,0,9.96512207274539E-4,0.012868269556383339,0,40
12,48,0,0,11426,0,2,46,53,15,0,5,Romania,,0,9.96512207274539E-4,0.015577378936674569,0,48
13,64,0,0,11410,0,2,62,58,15,0,6,Romania,,0,9.96512207274539E-4,0.020995597697257028,0,64
14,76,0,0,11398,0,2,74,62,18,0,6,Romania,,0,9.96512207274539E-4,0.02505926176769387,0,76
15,82,0,0,11392,0,3,79,65,19,0,6,Poland,,0,0.0014947683109118087,0.02675245513037589,0,82
16,89,0,0,11385,0,3,86,72,20,0,6,Poland,,0,0.0014947683109118087,0.029122925838130715,0,89
17,96,0,0,11378,0,3,93,78,21,0,7,Poland,,0,0.0014947683109118087,0.03149339654588554,0,96
18,102,0,0,11372,0,3,99,84,24,0,7,Poland,,0,0.0014947683109118087,0.03352522858110396,0,102
19,113,0,0,11361,0,4,109,85,26,0,7,Poland,,0,0.001993024414549078,0.036911615306468,0,113
20,114,1,0,11359,0,4,110,89,27,0,8,Poland,,0,0.001993024414549078,0.0372502539790044,0,114
21,122,1,0,11351,0,4,118,93,27,0,9,Poland,,0,0.001993024414549078,0.03995936335929563,0,122
22,135,2,0,11337,0,5,130,101,29,0,9,Poland,,0,0.002491280518186348,0.04402302742973248,0,135
23,146,2,0,11326,0,5,141,106,30,0,10,Poland,,0,0.002491280518186348,0.04774805282763291,0,146
24,150,5,0,11319,0,6,144,109,32,0,11,Poland,,0,0.0029895366218236174,0.048763968845242124,0,150
25,157,6,0,11311,0,8,149,112,34,0,11,Poland,,0,0.003986048829098156,0.05045716220792414,0,157
26,168,6,0,11300,0,9,159,114,35,0,12,Poland,,0,0.004484304932735426,0.05384354893328818,0,168
27,175,7,0,11292,1,10,164,115,35,0,13,Poland,,1.5351550506601167E-4,0.004982561036372696,0.0555367422959702,0,175
28,181,7,0,11286,1,10,170,122,35,0,13,Poland,,1.5351550506601167E-4,0.004982561036372696,0.05756857433118862,0,181
29,187,7,0,11280,1,12,174,128,38,0,14,Poland,,1.5351550506601167E-4,0.005979073243647235,0.05892312902133424,1,186
30,192,9,0,11273,1,13,178,129,42,0,14,Poland,,1.5351550506601167E-4,0.0064773293472845045,0.06027768371147985,1,191
31,203,9,0,11262,1,14,188,134,44,0,15,Poland,,1.5351550506601167E-4,0.006975585450921774,0.06366407043684388,1,202
32,217,11,1,11245,1,21,195,138,44,0,15,Poland,Bulgaria,1.5351550506601167E-4,0.01046337817638266,0.06603454114459871,1,216
33,237,17,1,11219,2,24,211,141,45,0,16,Poland,Bulgaria,3.0703101013202335E-4,0.01195814648729447,0.07145275990518117,2,235
34,253,21,3,11197,3,30,220,145,45,0,17,Ukraine,Bulgaria,4.60546515198035E-4,0.014947683109118086,0.0745005079580088,1,252
35,268,26,3,11177,3,33,232,148,45,0,17,Ukraine,Romania,4.60546515198035E-4,0.016442451420029897,0.07856417202844565,1,267
36,279,28,5,11162,3,35,241,148,46,0,17,Germany,Ukraine,4.60546515198035E-4,0.017438963627304436,0.08161192008127328,2,277
