tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11414,0,0,1,0,5,0,1,Romania,,0,0,3.418803418803419E-4,0,1
1,1,0,0,11414,0,0,1,2,13,0,1,Romania,,0,0,3.418803418803419E-4,0,1
2,2,0,0,11413,0,0,2,3,25,0,1,Romania,,0,0,6.837606837606838E-4,0,2
3,3,0,0,11412,0,0,3,4,33,0,1,Romania,,0,0,0.0010256410256410256,0,3
4,3,0,0,11412,0,0,3,4,45,0,1,Romania,,0,0,0.0010256410256410256,0,3
5,4,0,0,11411,0,0,4,5,48,0,1,Romania,,0,0,0.0013675213675213675,0,4
6,5,0,0,11410,0,0,5,6,59,0,1,Romania,,0,0,0.0017094017094017094,0,5
7,7,0,0,11408,0,0,7,8,65,0,1,Romania,,0,0,0.002393162393162393,0,7
8,9,0,0,11406,0,0,9,9,72,0,1,Romania,,0,0,0.003076923076923077,0,9
9,11,0,0,11404,0,0,11,10,83,0,1,Romania,,0,0,0.0037606837606837607,0,11
10,14,0,0,11401,0,0,14,12,93,0,1,Romania,,0,0,0.004786324786324786,0,14
11,17,0,0,11398,0,0,17,12,99,0,2,Romania,,0,0,0.005811965811965812,0,17
12,21,0,0,11394,0,0,21,13,105,0,3,Romania,,0,0,0.0071794871794871795,0,21
13,25,0,0,11390,0,0,25,13,112,0,3,Romania,,0,0,0.008547008547008548,0,25
14,27,0,0,11388,0,0,27,13,118,0,3,Romania,,0,0,0.009230769230769232,0,27
15,32,0,0,11383,0,0,32,15,121,0,3,Romania,,0,0,0.01094017094017094,0,32
16,36,0,0,11379,0,0,36,15,127,0,3,Romania,,0,0,0.012307692307692308,0,36
17,43,0,0,11372,0,1,42,15,132,0,4,Romania,,0,5.053057099545225E-4,0.014358974358974359,0,43
18,46,0,0,11369,0,2,44,16,136,0,4,Romania,,0,0.001010611419909045,0.015042735042735043,0,46
19,50,0,0,11365,0,2,48,17,145,0,5,Romania,,0,0.001010611419909045,0.01641025641025641,0,50
20,58,0,0,11357,0,3,55,17,151,0,5,Romania,,0,0.0015159171298635675,0.018803418803418803,0,58
21,62,0,0,11353,0,4,58,18,158,0,7,Romania,,0,0.00202122283981809,0.01982905982905983,0,62
22,69,0,0,11346,0,4,65,19,168,0,8,Romania,,0,0.00202122283981809,0.022222222222222223,0,69
23,76,0,0,11339,0,6,70,22,176,0,8,Romania,,0,0.003031834259727135,0.023931623931623933,0,76
24,82,0,0,11333,0,7,75,22,183,0,8,Romania,,0,0.0035371399696816574,0.02564102564102564,0,82
25,87,0,0,11328,0,7,80,22,190,0,8,Ukraine,,0,0.0035371399696816574,0.02735042735042735,0,87
26,95,1,0,11319,0,8,87,23,199,0,10,Ukraine,,0,0.00404244567963618,0.029743589743589743,0,95
27,104,2,0,11309,0,10,94,24,202,0,10,Ukraine,,0,0.005053057099545225,0.032136752136752135,0,104
28,113,4,0,11298,0,12,101,25,208,0,11,Ukraine,,0,0.00606366851945427,0.03452991452991453,0,113
29,121,4,1,11289,0,14,107,25,214,0,11,Ukraine,Romania,0,0.007074279939363315,0.03658119658119658,0,121
30,126,4,1,11284,0,15,111,25,220,0,12,Ukraine,Romania,0,0.007579585649317837,0.03794871794871795,0,126
31,130,5,1,11279,0,16,114,25,227,0,13,Ukraine,Romania,0,0.00808489135927236,0.038974358974358976,0,130
32,135,5,1,11274,1,17,117,25,233,0,14,Ukraine,Romania,1.535862386730149E-4,0.008590197069226882,0.04,0,135
33,140,6,1,11268,1,17,122,27,238,0,14,Ukraine,Romania,1.535862386730149E-4,0.008590197069226882,0.04170940170940171,0,140
34,144,8,1,11262,2,17,125,28,246,0,15,Ukraine,Romania,3.071724773460298E-4,0.008590197069226882,0.042735042735042736,0,144
35,146,9,1,11259,3,17,126,29,254,0,15,Ukraine,Romania,4.607587160190447E-4,0.008590197069226882,0.043076923076923075,0,146
36,151,11,2,11251,3,17,131,29,260,0,16,Ukraine,Romania,4.607587160190447E-4,0.008590197069226882,0.044786324786324785,0,151
37,154,15,2,11244,4,16,134,29,270,0,16,Ukraine,Romania,6.143449546920596E-4,0.00808489135927236,0.04581196581196581,0,154
38,157,16,2,11240,4,16,137,29,277,0,16,Ukraine,Romania,6.143449546920596E-4,0.00808489135927236,0.046837606837606835,0,157
39,161,19,2,11233,4,16,141,30,282,0,18,Ukraine,Romania,6.143449546920596E-4,0.00808489135927236,0.048205128205128206,0,161
40,171,19,2,11223,5,16,150,30,287,0,19,Ukraine,Romania,7.679311933650745E-4,0.00808489135927236,0.05128205128205128,0,171
41,175,23,2,11215,6,17,152,30,293,0,21,Ukraine,Romania,9.215174320380894E-4,0.008590197069226882,0.051965811965811966,1,174
42,177,26,2,11210,6,17,154,30,297,0,21,Ukraine,Romania,9.215174320380894E-4,0.008590197069226882,0.05264957264957265,1,176
43,177,30,3,11205,6,17,154,31,300,0,22,Poland,Romania,9.215174320380894E-4,0.008590197069226882,0.05264957264957265,1,176
