tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11633,0,0,1,3,0,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
1,3,0,0,11631,0,0,3,5,2,0,1,Romania,,0,0,0.0010152284263959391,0,3
2,6,0,0,11628,0,0,6,7,6,0,1,Romania,,0,0,0.0020304568527918783,0,6
3,7,0,0,11627,0,0,7,7,7,0,2,Romania,,0,0,0.0023688663282571912,0,7
4,8,0,0,11626,0,0,8,9,7,0,2,Romania,,0,0,0.0027072758037225042,0,8
5,10,0,0,11624,0,0,10,10,9,0,2,Romania,,0,0,0.00338409475465313,0,10
6,12,0,0,11622,0,0,12,12,11,0,3,Romania,,0,0,0.0040609137055837565,0,12
7,14,0,0,11620,0,0,14,13,13,0,3,Romania,,0,0,0.0047377326565143825,0,14
8,18,0,0,11616,0,0,18,13,14,0,3,Bulgaria,,0,0,0.006091370558375634,0,18
9,22,0,0,11612,0,0,22,13,14,0,3,Bulgaria,,0,0,0.007445008460236886,0,22
10,25,0,0,11609,0,0,25,15,15,0,3,Romania,,0,0,0.008460236886632826,0,25
11,27,0,0,11607,0,0,27,15,17,0,3,Romania,,0,0,0.009137055837563452,0,27
12,30,0,0,11604,0,1,29,15,17,0,4,Romania,,0,4.6189376443418013E-4,0.009813874788494078,0,30
13,34,0,0,11600,0,2,32,15,17,0,5,Romania,,0,9.237875288683603E-4,0.010829103214890017,0,34
14,40,0,0,11594,0,4,36,15,17,0,6,Romania,,0,0.0018475750577367205,0.012182741116751269,0,40
15,46,0,0,11588,1,4,41,16,18,0,8,Romania,,1.5351550506601167E-4,0.0018475750577367205,0.013874788494077835,0,46
16,51,0,0,11583,2,5,44,16,19,0,8,Romania,,3.0703101013202335E-4,0.0023094688221709007,0.014890016920473773,0,51
17,55,0,0,11579,3,5,47,16,20,0,8,Romania,,4.60546515198035E-4,0.0023094688221709007,0.015905245346869712,0,55
18,63,0,0,11571,4,5,54,16,20,0,8,Romania,,6.140620202640467E-4,0.0023094688221709007,0.018274111675126905,0,63
19,64,1,0,11569,4,5,55,17,20,0,9,Romania,,6.140620202640467E-4,0.0023094688221709007,0.018612521150592216,0,64
20,70,1,0,11563,5,6,59,17,21,0,11,Romania,,7.675775253300583E-4,0.002771362586605081,0.01996615905245347,0,70
21,71,3,0,11560,5,7,59,17,22,0,11,Romania,,7.675775253300583E-4,0.003233256351039261,0.01996615905245347,0,71
22,74,4,0,11556,6,9,59,17,22,0,11,Romania,,9.2109303039607E-4,0.004157043879907622,0.01996615905245347,0,74
23,74,5,0,11555,6,9,59,19,23,0,11,Romania,,9.2109303039607E-4,0.004157043879907622,0.01996615905245347,0,74
24,77,6,0,11551,8,9,60,20,23,0,11,Romania,,0.0012281240405280934,0.004157043879907622,0.02030456852791878,0,77
25,81,6,0,11547,8,11,62,20,25,0,12,Romania,,0.0012281240405280934,0.005080831408775982,0.02098138747884941,0,81
26,82,7,0,11545,8,13,61,20,25,0,12,Romania,,0.0012281240405280934,0.006004618937644342,0.020642978003384094,0,82
27,84,9,0,11541,9,14,61,20,26,0,13,Romania,,0.001381639545594105,0.006466512702078522,0.020642978003384094,0,84
