tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,4,0,0,11429,0,0,4,6,3,0,2,Romania,,0,0,0.0013518080432578573,0,4
1,8,0,0,11425,0,0,8,15,11,0,3,Romania,,0,0,0.0027036160865157146,0,8
2,10,0,0,11423,0,0,10,20,18,0,3,Romania,,0,0,0.0033795201081446434,0,10
3,14,0,0,11419,0,1,13,27,25,0,4,Romania,,0,5.053057099545225E-4,0.004393376140588037,0,14
4,16,0,0,11417,0,1,15,29,30,0,4,Romania,,0,5.053057099545225E-4,0.005069280162216965,0,16
5,21,0,0,11412,0,1,20,32,37,0,4,Romania,,0,5.053057099545225E-4,0.006759040216289287,0,21
6,24,0,0,11409,0,1,23,33,41,0,4,Romania,,0,5.053057099545225E-4,0.00777289624873268,0,24
7,29,0,0,11404,0,2,27,39,42,0,4,Romania,,0,0.001010611419909045,0.009124704291990537,0,29
8,32,0,0,11401,0,3,29,42,46,0,5,Romania,,0,0.0015159171298635675,0.009800608313619466,0,32
9,34,0,0,11399,0,4,30,48,52,0,5,Romania,,0,0.00202122283981809,0.01013856032443393,0,34
10,37,0,0,11396,0,5,32,49,57,0,5,Romania,,0,0.0025265285497726125,0.010814464346062858,0,37
11,39,0,0,11394,0,5,34,52,57,0,5,Romania,,0,0.0025265285497726125,0.011490368367691788,0,39
12,40,0,0,11393,0,5,35,54,60,0,5,Romania,,0,0.0025265285497726125,0.011828320378506252,0,40
13,46,0,0,11387,0,5,41,57,70,0,6,Romania,,0,0.0025265285497726125,0.013856032443393038,0,46
14,50,0,0,11383,0,5,45,57,80,0,7,Romania,,0,0.0025265285497726125,0.015207840486650895,0,50
15,54,0,0,11379,1,6,47,62,83,0,10,Romania,,1.5396458814472672E-4,0.003031834259727135,0.015883744508279823,0,54
16,61,0,0,11372,1,6,54,67,89,0,10,Romania,,1.5396458814472672E-4,0.003031834259727135,0.018249408583981074,0,61
17,65,0,0,11368,1,6,58,69,91,0,10,Romania,,1.5396458814472672E-4,0.003031834259727135,0.019601216627238932,0,65
18,65,0,0,11368,1,6,58,71,97,0,10,Romania,,1.5396458814472672E-4,0.003031834259727135,0.019601216627238932,0,65
19,66,1,0,11366,1,6,59,73,102,0,10,Romania,,1.5396458814472672E-4,0.003031834259727135,0.019939168638053395,0,66
20,68,3,0,11362,1,8,59,77,107,0,11,Romania,,1.5396458814472672E-4,0.00404244567963618,0.019939168638053395,0,68
21,74,3,0,11356,1,10,63,81,110,0,11,Romania,,1.5396458814472672E-4,0.005053057099545225,0.021290976681311254,0,74
22,75,5,0,11353,2,11,62,82,114,0,12,Romania,,3.0792917628945344E-4,0.0055583628094997475,0.02095302467049679,0,75
23,82,5,0,11346,4,13,65,88,123,0,13,Romania,,6.158583525789069E-4,0.006568974229408792,0.021966880702940183,0,82
24,86,5,1,11341,6,14,66,91,128,0,13,Romania,Serbia,9.237875288683603E-4,0.007074279939363315,0.022304832713754646,0,86
25,93,5,1,11334,9,14,70,92,132,0,14,Romania,Serbia,0.0013856812933025404,0.007074279939363315,0.023656640757012504,0,93
26,96,7,1,11329,11,15,70,97,136,0,14,Romania,Serbia,0.0016936104695919939,0.007579585649317837,0.023656640757012504,0,96
27,103,8,1,11321,12,15,76,100,142,0,15,Romania,Serbia,0.0018475750577367205,0.007579585649317837,0.02568435282189929,0,103
28,111,8,1,11313,14,16,81,104,148,0,15,Romania,Serbia,0.002155504234026174,0.00808489135927236,0.027374112875971614,0,111
29,120,8,1,11304,16,16,88,109,151,0,16,Romania,Serbia,0.0024634334103156275,0.00808489135927236,0.02973977695167286,0,120
30,128,8,2,11295,18,16,94,113,152,0,17,Ukraine,Serbia,0.002771362586605081,0.00808489135927236,0.031767489016559645,0,128
31,139,8,2,11284,19,16,104,117,159,0,17,Ukraine,Bulgaria,0.0029253271747498076,0.00808489135927236,0.035147009124704295,0,139
32,155,8,2,11268,21,18,116,121,163,0,17,Ukraine,Serbia,0.003233256351039261,0.009095502779181405,0.039202433254477864,0,155
33,166,10,2,11255,28,19,119,125,170,0,17,Ukraine,Serbia,0.004311008468052348,0.009600808489135927,0.04021628928692126,0,166
34,181,13,3,11236,31,23,127,127,178,0,18,Ukraine,Serbia,0.004772902232486528,0.011622031328954016,0.04291990537343697,0,181
35,196,16,3,11218,33,24,139,129,180,0,18,Ukraine,Serbia,0.005080831408775982,0.01212733703890854,0.046975329503210546,0,196
36,207,17,4,11205,35,25,147,131,185,0,18,Ukraine,Serbia,0.005388760585065435,0.012632642748863061,0.049678945589726256,0,207
37,211,20,4,11198,36,25,150,132,190,0,18,Ukraine,Serbia,0.005542725173210162,0.012632642748863061,0.05069280162216965,0,211
38,225,21,5,11182,37,26,162,139,197,0,18,Ukraine,Serbia,0.005696689761354888,0.013137948458817585,0.05474822575194323,0,225
39,231,25,5,11172,39,27,165,142,203,0,18,Ukraine,Serbia,0.006004618937644342,0.013643254168772108,0.055762081784386616,0,231
40,247,27,6,11153,40,28,179,145,210,0,19,Ukraine,Serbia,0.006158583525789068,0.01414855987872663,0.06049340993578912,0,247
41,260,28,6,11139,41,30,189,148,216,0,19,Poland,Serbia,0.006312548113933795,0.015159171298635674,0.06387293004393377,0,260
42,279,30,6,11118,43,33,203,150,219,0,18,Poland,Serbia,0.006620477290223249,0.01667508842849924,0.06860425819533626,0,279
43,299,31,6,11097,47,35,217,151,223,0,18,Poland,Serbia,0.007236335642802155,0.017685699848408287,0.07333558634673876,0,299
44,325,37,7,11064,51,39,235,155,230,0,18,Ukraine,Romania,0.007852193995381063,0.019706922688226377,0.07941872254139912,0,325
45,350,40,7,11036,53,43,254,159,232,0,18,Germany,Romania,0.008160123171670516,0.021728145528044467,0.08583981074687394,0,350
46,360,44,9,11020,55,45,260,161,236,0,18,Germany,Romania,0.008468052347959968,0.022738756947953513,0.08786752281176073,0,360
47,373,51,10,10999,58,43,272,163,240,0,19,Germany,Romania,0.008929946112394149,0.021728145528044467,0.0919229469415343,0,373
48,386,55,10,10982,57,45,284,165,244,0,21,Germany,Romania,0.008775981524249422,0.022738756947953513,0.09597837107130787,0,386
49,400,61,11,10961,61,49,290,169,247,0,22,Germany,Romania,0.00939183987682833,0.024759979787771603,0.09800608313619466,0,400
50,404,67,11,10951,65,51,288,174,255,0,21,Germany,Romania,0.010007698229407237,0.025770591207680646,0.09733017911456573,0,404
51,415,74,11,10933,68,53,294,181,262,0,19,Germany,Romania,0.010469591993841416,0.026781202627589692,0.09935789117945251,0,415
52,419,77,12,10925,71,53,295,184,264,0,20,Germany,Romania,0.010931485758275596,0.026781202627589692,0.09969584319026699,0,419
53,434,82,12,10905,75,53,306,189,271,0,21,Germany,Romania,0.011547344110854504,0.026781202627589692,0.1034133153092261,0,434
54,445,89,14,10885,76,56,313,196,274,0,21,Germany,Romania,0.01170130869899923,0.02829711975745326,0.10577897938492734,0,445
55,450,97,14,10872,79,58,313,201,281,0,22,Germany,Romania,0.012163202463433411,0.029307731177362305,0.10577897938492734,0,450
56,465,104,14,10850,79,59,327,206,284,0,21,Germany,Romania,0.012163202463433411,0.029813036887316825,0.11051030753632984,0,465
57,470,113,14,10836,78,61,331,207,288,0,21,Germany,Romania,0.012009237875288684,0.030823648307225872,0.1118621155795877,0,470
