tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11439,0,0,1,10,4,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
1,2,0,0,11438,0,0,2,17,5,0,1,Romania,,0,0,6.768189509306261E-4,0,2
2,3,0,0,11437,0,0,3,23,8,0,1,Romania,,0,0,0.0010152284263959391,0,3
3,3,0,0,11437,0,0,3,36,12,0,1,Romania,,0,0,0.0010152284263959391,0,3
4,3,0,0,11437,0,0,3,39,16,0,1,Romania,,0,0,0.0010152284263959391,0,3
5,3,0,0,11437,0,0,3,47,19,0,1,Romania,,0,0,0.0010152284263959391,0,3
6,3,0,0,11437,0,0,3,57,23,0,1,Romania,,0,0,0.0010152284263959391,0,3
7,3,0,0,11437,0,0,3,63,25,0,1,Romania,,0,0,0.0010152284263959391,0,3
8,3,0,0,11437,0,0,3,76,26,0,1,Romania,,0,0,0.0010152284263959391,0,3
9,3,0,0,11437,0,0,3,83,31,0,1,Romania,,0,0,0.0010152284263959391,0,3
10,3,0,0,11437,0,0,3,89,35,0,1,Romania,,0,0,0.0010152284263959391,0,3
11,3,0,0,11437,0,0,3,97,36,0,1,Romania,,0,0,0.0010152284263959391,0,3
12,3,0,0,11437,0,0,3,99,39,0,1,Romania,,0,0,0.0010152284263959391,0,3
13,3,0,0,11437,0,0,3,105,42,0,1,Romania,,0,0,0.0010152284263959391,0,3
14,3,0,0,11437,0,0,3,110,46,0,1,Romania,,0,0,0.0010152284263959391,0,3
15,4,0,0,11436,0,0,4,116,48,0,1,Romania,,0,0,0.0013536379018612521,0,4
16,5,0,0,11435,0,0,5,123,49,0,1,Romania,,0,0,0.001692047377326565,0,5
17,5,0,0,11435,0,0,5,133,52,0,1,Romania,,0,0,0.001692047377326565,0,5
18,5,0,0,11435,0,0,5,143,57,0,1,Romania,,0,0,0.001692047377326565,0,5
19,4,1,0,11435,0,0,4,148,58,0,1,Romania,,0,0,0.0013536379018612521,0,4
20,5,1,0,11434,0,0,5,160,59,0,2,Romania,,0,0,0.001692047377326565,0,5
21,4,2,0,11434,0,0,4,168,60,0,2,Romania,,0,0,0.0013536379018612521,0,4
22,4,2,0,11434,0,0,4,171,62,0,2,Romania,,0,0,0.0013536379018612521,0,4
23,5,2,0,11433,0,0,5,178,63,0,2,Romania,,0,0,0.001692047377326565,0,5
24,5,2,0,11433,0,0,5,186,69,0,2,Romania,,0,0,0.001692047377326565,0,5
25,4,3,0,11433,0,0,4,190,70,0,2,Moldova,,0,0,0.0013536379018612521,0,4
26,4,3,0,11433,0,0,4,200,73,0,2,Moldova,,0,0,0.0013536379018612521,0,4
27,6,3,0,11431,0,0,6,206,75,0,2,Romania,,0,0,0.0020304568527918783,0,6
28,8,3,0,11429,0,0,8,209,79,0,3,Romania,,0,0,0.0027072758037225042,0,8
29,9,3,0,11428,0,0,9,212,81,0,3,Romania,,0,0,0.003045685279187817,0,9
30,10,3,0,11427,0,0,10,215,85,0,3,Romania,,0,0,0.00338409475465313,0,10
31,11,3,0,11426,0,0,11,222,88,0,3,Romania,,0,0,0.003722504230118443,0,11
32,11,3,0,11426,0,0,11,229,89,0,3,Romania,,0,0,0.003722504230118443,0,11
33,12,3,0,11425,0,0,12,236,92,0,3,Ukraine,,0,0,0.0040609137055837565,0,12
34,12,3,0,11425,0,0,12,244,96,0,3,Ukraine,,0,0,0.0040609137055837565,0,12
35,13,3,0,11424,0,0,13,252,101,0,3,Ukraine,,0,0,0.004399323181049069,0,13
36,19,3,0,11418,0,0,19,258,103,0,3,Ukraine,,0,0,0.006429780033840948,0,19
37,21,3,0,11416,0,0,21,262,106,0,3,Ukraine,,0,0,0.007106598984771574,0,21
38,23,3,0,11414,0,0,23,274,108,0,3,Ukraine,,0,0,0.0077834179357022,0,23
39,28,3,0,11409,0,0,28,280,108,0,3,Ukraine,,0,0,0.009475465313028765,0,28
40,34,3,0,11403,0,0,34,289,111,0,3,Ukraine,,0,0,0.011505922165820644,0,34
41,40,3,0,11397,0,0,40,298,114,0,3,Ukraine,,0,0,0.01353637901861252,0,40
42,45,3,1,11391,0,0,45,305,116,0,3,Ukraine,Moldova,0,0,0.015228426395939087,0,45
43,47,3,1,11389,0,0,47,311,117,0,3,Ukraine,Moldova,0,0,0.015905245346869712,0,47
44,52,3,1,11384,0,0,52,324,118,0,3,Ukraine,Moldova,0,0,0.017597292724196276,0,52
45,53,3,1,11383,0,0,53,333,121,0,3,Ukraine,Moldova,0,0,0.01793570219966159,0,53
46,56,4,1,11379,0,0,56,338,122,0,3,Ukraine,Moldova,0,0,0.01895093062605753,0,56
47,57,6,1,11376,0,0,57,345,124,0,3,Ukraine,Moldova,0,0,0.019289340101522844,0,57
48,59,6,1,11374,0,0,59,351,126,0,3,Ukraine,Moldova,0,0,0.01996615905245347,0,59
49,61,6,1,11372,0,0,61,355,126,0,3,Ukraine,Moldova,0,0,0.020642978003384094,0,61
50,65,6,1,11368,0,0,65,364,129,0,4,Ukraine,Moldova,0,0,0.021996615905245348,0,65
51,65,6,1,11368,0,0,65,366,139,0,4,Ukraine,Moldova,0,0,0.021996615905245348,0,65
52,67,7,1,11365,0,0,67,375,141,0,4,Ukraine,Moldova,0,0,0.022673434856175973,0,67
53,67,7,1,11365,0,0,67,379,144,0,4,Ukraine,Moldova,0,0,0.022673434856175973,0,67
54,65,9,1,11365,0,0,65,385,146,0,3,Ukraine,Moldova,0,0,0.021996615905245348,0,65
55,65,10,1,11364,0,0,65,393,150,0,3,Ukraine,Moldova,0,0,0.021996615905245348,0,65
56,68,10,1,11361,0,0,68,396,151,0,3,Ukraine,Moldova,0,0,0.023011844331641287,0,68
57,70,10,1,11359,0,0,70,404,151,0,3,Ukraine,Moldova,0,0,0.023688663282571912,0,70
58,73,10,1,11356,0,0,73,415,157,0,4,Ukraine,Moldova,0,0,0.024703891708967852,0,73
59,74,11,2,11353,0,0,74,425,158,0,4,Ukraine,Ukraine,0,0,0.025042301184433163,0,74
60,73,13,3,11351,0,0,73,432,160,0,4,Ukraine,Ukraine,0,0,0.024703891708967852,0,73
61,76,13,3,11348,0,0,76,441,164,0,4,Ukraine,Romania,0,0,0.02571912013536379,0,76
62,77,15,4,11344,0,2,75,453,167,0,5,Ukraine,Ukraine,0,0.001010611419909045,0.025380710659898477,0,77
63,78,17,4,11341,0,2,76,461,168,0,5,Ukraine,Ukraine,0,0.001010611419909045,0.02571912013536379,0,78
64,80,18,4,11338,0,3,77,466,171,0,5,Ukraine,Ukraine,0,0.0015159171298635675,0.026057529610829102,0,80
65,80,22,4,11334,0,3,77,467,171,0,6,Ukraine,Ukraine,0,0.0015159171298635675,0.026057529610829102,0,80
66,80,25,4,11331,0,4,76,473,173,0,7,Ukraine,Ukraine,0,0.00202122283981809,0.02571912013536379,0,80
67,78,28,4,11330,0,4,74,481,177,0,7,Ukraine,Ukraine,0,0.00202122283981809,0.025042301184433163,0,78
68,81,29,4,11326,0,5,76,489,178,0,7,Ukraine,Ukraine,0,0.0025265285497726125,0.02571912013536379,0,81
69,84,31,4,11321,0,7,77,497,181,0,8,Ukraine,Ukraine,0,0.0035371399696816574,0.026057529610829102,0,84
70,90,31,4,11315,0,8,82,503,187,0,9,Ukraine,Ukraine,0,0.00404244567963618,0.02774957698815567,0,90
71,97,34,4,11305,0,10,87,513,188,0,11,Ukraine,Ukraine,0,0.005053057099545225,0.029441624365482234,1,96
