tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11427,0,0,2,0,0,0,2,Romania,,0,0,6.768189509306261E-4,0,2
1,3,0,0,11426,0,0,3,0,0,0,2,Hungary,,0,0,0.0010152284263959391,0,3
2,5,0,0,11424,0,0,5,0,0,0,2,Hungary,,0,0,0.001692047377326565,0,5
3,7,0,0,11422,0,0,7,0,0,0,2,Hungary,,0,0,0.0023688663282571912,0,7
4,10,0,0,11419,0,1,9,0,0,0,3,Hungary,,0,5.053057099545225E-4,0.003045685279187817,0,10
5,12,0,0,11417,0,2,10,0,0,0,3,Hungary,,0,0.001010611419909045,0.00338409475465313,0,12
6,15,0,0,11414,0,2,13,0,0,0,4,Hungary,,0,0.001010611419909045,0.004399323181049069,0,15
7,17,0,0,11412,0,2,15,0,0,0,4,Hungary,,0,0.001010611419909045,0.005076142131979695,0,17
8,21,0,0,11408,0,2,19,0,0,0,4,Hungary,,0,0.001010611419909045,0.006429780033840948,0,21
9,25,0,0,11404,0,2,23,0,0,0,5,Hungary,,0,0.001010611419909045,0.0077834179357022,0,25
10,31,0,0,11398,0,3,28,0,0,0,6,Hungary,,0,0.0015159171298635675,0.009475465313028765,0,31
11,38,0,0,11391,0,5,33,0,0,0,7,Hungary,,0,0.0025265285497726125,0.01116751269035533,0,38
12,47,0,0,11382,0,6,41,0,0,0,7,Hungary,,0,0.003031834259727135,0.013874788494077835,0,47
13,55,0,0,11374,0,7,48,0,0,0,7,Hungary,,0,0.0035371399696816574,0.016243654822335026,0,55
14,63,0,0,11366,0,7,56,0,0,0,8,Poland,,0,0.0035371399696816574,0.01895093062605753,0,63
15,76,0,0,11353,0,8,68,0,0,0,9,Poland,,0,0.00404244567963618,0.023011844331641287,0,76
16,82,0,0,11347,0,9,73,0,0,0,9,Poland,,0,0.004547751389590703,0.024703891708967852,0,82
17,90,0,0,11339,0,10,80,0,0,0,11,Poland,,0,0.005053057099545225,0.02707275803722504,0,90
18,102,0,0,11327,0,12,90,0,0,0,12,Poland,,0,0.00606366851945427,0.030456852791878174,0,102
19,111,0,0,11318,0,12,99,0,0,0,12,Poland,,0,0.00606366851945427,0.03350253807106599,0,111
20,117,0,0,11312,0,13,104,0,0,0,13,Poland,,0,0.006568974229408792,0.03519458544839255,0,117
21,126,0,0,11303,0,14,112,0,0,0,15,Poland,,0,0.007074279939363315,0.03790186125211506,0,126
22,134,0,0,11295,0,15,119,0,0,0,15,Poland,,0,0.007579585649317837,0.04027072758037225,0,134
23,141,1,0,11287,0,15,126,0,0,0,16,Poland,,0,0.007579585649317837,0.04263959390862944,0,141
24,151,1,0,11277,1,16,134,0,0,0,18,Poland,,1.5396458814472672E-4,0.00808489135927236,0.045346869712351946,0,151
25,161,2,0,11266,2,16,143,0,0,0,18,Poland,,3.0792917628945344E-4,0.00808489135927236,0.048392554991539764,0,161
26,167,2,0,11260,2,17,148,0,0,0,18,Poland,,3.0792917628945344E-4,0.008590197069226882,0.050084602368866325,0,167
27,179,2,0,11248,4,17,158,0,0,0,19,Poland,,6.158583525789069E-4,0.008590197069226882,0.05346869712351946,0,179
28,194,3,0,11232,5,17,172,0,0,0,20,Poland,,7.698229407236335E-4,0.008590197069226882,0.05820642978003384,0,194
29,209,6,0,11214,8,17,184,0,0,0,20,Poland,,0.0012317167051578138,0.008590197069226882,0.0622673434856176,0,209
30,218,7,1,11203,9,17,192,0,0,0,21,Poland,Hungary,0.0013856812933025404,0.008590197069226882,0.0649746192893401,0,218
31,239,7,1,11182,12,18,209,0,0,0,22,Germany,Hungary,0.0018475750577367205,0.009095502779181405,0.07072758037225042,0,239
32,256,12,2,11159,15,17,224,0,0,0,23,Germany,Hungary,0.0023094688221709007,0.008590197069226882,0.07580372250423012,0,256
33,283,14,2,11130,20,18,245,0,1,0,25,Germany,Hungary,0.003079291762894534,0.009095502779181405,0.0829103214890017,0,283
