tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11440,0,0,1,1,3,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
1,1,0,0,11440,0,0,1,1,6,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
2,1,0,0,11440,0,0,1,1,9,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
3,1,0,0,11440,0,0,1,1,11,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
4,1,0,0,11440,0,0,1,1,12,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
5,1,0,0,11440,0,0,1,1,15,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
6,1,0,0,11440,0,0,1,1,17,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
7,2,0,0,11439,0,0,2,2,20,0,1,Romania,,0,0,6.768189509306261E-4,0,2
8,2,0,0,11439,0,0,2,2,22,0,1,Romania,,0,0,6.768189509306261E-4,0,2
9,2,0,0,11439,0,0,2,4,23,0,1,Romania,,0,0,6.768189509306261E-4,0,2
10,3,0,0,11438,0,0,3,4,24,0,1,Romania,,0,0,0.0010152284263959391,0,3
11,4,0,0,11437,0,0,4,5,26,0,1,Romania,,0,0,0.0013536379018612521,0,4
12,6,0,0,11435,0,0,6,7,28,0,1,Romania,,0,0,0.0020304568527918783,0,6
13,7,0,0,11434,0,0,7,7,32,0,1,Romania,,0,0,0.0023688663282571912,0,7
14,8,0,0,11433,0,0,8,7,32,0,1,Romania,,0,0,0.0027072758037225042,0,8
15,9,0,0,11432,0,0,9,7,35,0,1,Romania,,0,0,0.003045685279187817,0,9
16,9,0,0,11432,0,0,9,8,37,0,1,Romania,,0,0,0.003045685279187817,0,9
17,11,0,0,11430,0,0,11,8,38,0,2,Romania,,0,0,0.003722504230118443,0,11
18,11,0,0,11430,0,0,11,8,40,0,2,Romania,,0,0,0.003722504230118443,0,11
19,12,0,0,11429,0,0,12,8,44,0,2,Romania,,0,0,0.0040609137055837565,0,12
20,17,0,0,11424,0,0,17,8,46,0,2,Romania,,0,0,0.005752961082910322,0,17
21,19,0,0,11422,0,0,19,9,51,0,2,Romania,,0,0,0.006429780033840948,0,19
22,20,0,0,11421,0,0,20,9,51,0,3,Romania,,0,0,0.00676818950930626,0,20
23,20,1,0,11420,0,0,20,9,53,0,3,Romania,,0,0,0.00676818950930626,0,20
24,22,1,0,11418,0,0,22,9,57,0,3,Romania,,0,0,0.007445008460236886,0,22
25,22,1,0,11418,0,0,22,9,57,0,3,Romania,,0,0,0.007445008460236886,0,22
26,25,1,0,11415,0,0,25,9,60,0,4,Romania,,0,0,0.008460236886632826,0,25
27,26,1,0,11414,0,0,26,9,62,0,4,Romania,,0,0,0.008798646362098138,0,26
28,29,1,0,11411,0,0,29,9,65,0,4,Romania,,0,0,0.009813874788494078,0,29
29,34,1,0,11406,0,0,34,9,68,0,4,Romania,,0,0,0.011505922165820644,0,34
30,37,1,0,11403,0,0,37,10,68,0,4,Romania,,0,0,0.012521150592216581,0,37
31,42,1,0,11398,0,0,42,10,71,0,4,Romania,,0,0,0.014213197969543147,0,42
32,45,1,0,11395,0,0,45,11,72,0,4,Romania,,0,0,0.015228426395939087,0,45
33,51,1,0,11389,0,0,51,12,74,0,4,Romania,,0,0,0.017258883248730966,0,51
34,54,1,0,11386,0,1,53,13,77,0,5,Romania,,0,5.065856129685917E-4,0.01793570219966159,0,54
35,56,1,0,11384,0,1,55,13,79,0,5,Romania,,0,5.065856129685917E-4,0.018612521150592216,0,56
