tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11446,0,0,1,11,20,0,1,Romania,,0,0,3.362474781439139E-4,0,1
1,2,0,0,11445,0,0,2,18,29,0,1,Romania,,0,0,6.724949562878278E-4,0,2
2,5,0,0,11442,0,0,5,24,35,0,1,Romania,,0,0,0.0016812373907195697,0,5
3,8,0,0,11439,0,0,8,26,39,0,1,Romania,,0,0,0.0026899798251513113,0,8
4,8,0,0,11439,0,0,8,27,43,0,1,Romania,,0,0,0.0026899798251513113,0,8
5,9,0,0,11438,0,0,9,28,44,0,1,Romania,,0,0,0.003026227303295225,0,9
6,10,0,0,11437,0,0,10,28,48,0,1,Romania,,0,0,0.0033624747814391394,0,10
7,10,0,0,11437,0,0,10,32,49,0,1,Romania,,0,0,0.0033624747814391394,0,10
8,11,0,0,11436,0,0,11,33,51,0,1,Romania,,0,0,0.003698722259583053,0,11
9,12,0,0,11435,0,0,12,36,53,0,1,Romania,,0,0,0.004034969737726967,0,12
10,17,0,0,11430,0,0,17,40,61,0,2,Romania,,0,0,0.0057162071284465365,0,17
11,19,0,0,11428,0,0,19,44,67,0,2,Romania,,0,0,0.006388702084734364,0,19
12,21,0,0,11426,0,0,21,53,77,0,2,Romania,,0,0,0.0070611970410221925,0,21
13,23,0,0,11424,0,1,22,55,81,0,3,Romania,,0,5.053057099545225E-4,0.007397444519166106,0,23
14,24,0,0,11423,0,1,23,57,82,0,3,Romania,,0,5.053057099545225E-4,0.00773369199731002,0,24
15,27,0,0,11420,0,1,26,60,85,0,4,Romania,,0,5.053057099545225E-4,0.008742434431741762,0,27
16,30,0,0,11417,0,1,29,63,88,0,5,Romania,,0,5.053057099545225E-4,0.009751176866173503,0,30
17,32,0,0,11415,0,1,31,69,91,0,7,Romania,,0,5.053057099545225E-4,0.010423671822461332,0,32
18,33,0,0,11414,0,1,32,71,94,0,7,Romania,,0,5.053057099545225E-4,0.010759919300605245,0,33
19,39,1,0,11407,0,3,36,78,95,0,7,Romania,,0,0.0015159171298635675,0.0121049092131809,0,39
20,44,1,0,11402,0,3,41,81,100,0,8,Romania,,0,0.0015159171298635675,0.01378614660390047,0,44
21,50,1,0,11396,0,4,46,82,108,0,8,Romania,,0,0.00202122283981809,0.01546738399462004,0,50
22,54,1,0,11392,0,5,49,84,113,0,8,Romania,,0,0.0025265285497726125,0.01647612642905178,0,54
23,63,1,0,11383,0,5,58,85,119,0,8,Romania,,0,0.0025265285497726125,0.019502353732347006,0,63
24,70,1,0,11376,0,6,64,87,124,0,8,Romania,,0,0.003031834259727135,0.02151983860121049,0,70
25,77,1,0,11369,0,6,71,89,126,0,9,Romania,,0,0.003031834259727135,0.02387357094821789,0,77
26,85,1,0,11361,0,7,78,92,127,0,11,Romania,,0,0.0035371399696816574,0.026227303295225286,0,85
27,94,1,0,11352,0,9,85,93,134,0,12,Romania,,0,0.004547751389590703,0.028581035642232685,0,94
28,101,2,0,11344,0,10,91,95,139,0,13,Romania,,0,0.005053057099545225,0.030598520511096166,0,101
29,107,4,0,11336,0,12,95,96,140,0,14,Ukraine,,0,0.00606366851945427,0.03194351042367182,0,107
30,113,5,0,11329,0,13,100,99,144,0,14,Ukraine,,0,0.006568974229408792,0.03362474781439139,0,113
31,118,5,0,11324,0,14,104,101,151,0,14,Ukraine,,0,0.007074279939363315,0.03496973772696705,0,118
32,124,6,0,11317,0,14,110,102,155,0,14,Ukraine,,0,0.007074279939363315,0.03698722259583053,0,124
33,138,6,0,11303,0,16,122,106,160,0,15,Ukraine,,0,0.00808489135927236,0.0410221923335575,0,138
34,145,7,0,11295,0,19,126,110,164,0,15,Ukraine,,0,0.009600808489135927,0.04236718224613315,0,145
35,149,8,0,11290,0,20,129,110,166,0,15,Ukraine,,0,0.01010611419909045,0.04337592468056489,0,149
36,155,10,0,11282,0,22,133,114,169,0,16,Ukraine,,0,0.011116725618999495,0.04472091459314055,0,155
37,162,10,0,11275,0,24,138,116,177,0,16,Ukraine,,0,0.01212733703890854,0.04640215198386012,0,162
38,160,15,1,11271,0,23,137,123,180,0,16,Ukraine,Romania,0,0.011622031328954016,0.04606590450571621,0,160
