tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,5,0,0,11474,0,0,5,0,3,0,1,Romania,,0,0,0.0016886187098953055,0,5
1,12,0,0,11467,0,0,12,0,5,0,1,Romania,,0,0,0.004052684903748734,0,12
2,17,0,0,11462,0,0,17,0,5,0,2,Romania,,0,0,0.005741303613644039,0,17
3,18,0,0,11461,0,0,18,0,5,0,2,Romania,,0,0,0.0060790273556231,0,18
4,19,0,0,11460,0,0,19,0,6,0,2,Romania,,0,0,0.006416751097602162,0,19
5,20,0,0,11459,0,0,20,0,6,0,2,Romania,,0,0,0.006754474839581222,0,20
6,23,0,0,11456,0,0,23,0,7,0,2,Romania,,0,0,0.007767646065518406,0,23
7,24,0,0,11455,0,0,24,0,7,0,2,Romania,,0,0,0.008105369807497468,0,24
8,29,0,0,11450,0,0,29,0,8,0,2,Romania,,0,0,0.009793988517392773,0,29
9,33,0,0,11446,0,0,33,0,8,0,3,Romania,,0,0,0.011144883485309016,0,33
10,36,0,0,11443,0,0,36,0,9,0,4,Romania,,0,0,0.0121580547112462,0,36
11,40,0,0,11439,0,0,40,0,9,0,4,Romania,,0,0,0.013508949679162444,0,40
12,41,0,0,11438,0,0,41,0,10,0,4,Romania,,0,0,0.013846673421141506,0,41
13,44,0,0,11435,0,0,44,0,10,0,5,Romania,,0,0,0.01485984464707869,0,44
14,50,0,0,11429,0,0,50,0,10,0,5,Romania,,0,0,0.016886187098953058,0,50
15,54,0,0,11425,0,1,53,0,10,0,6,Romania,,0,4.99001996007984E-4,0.01789935832489024,0,54
16,60,0,0,11419,0,3,57,0,11,0,8,Romania,,0,0.0014970059880239522,0.019250253292806486,0,60
17,61,0,0,11418,0,3,58,0,11,0,8,Romania,,0,0.0014970059880239522,0.019587977034785545,0,61
18,64,0,0,11415,0,5,59,0,11,0,9,Romania,,0,0.00249500998003992,0.019925700776764605,0,64
19,69,0,1,11409,0,8,61,0,11,0,9,Romania,Romania,0,0.003992015968063872,0.020601148260722728,0,69
20,70,2,1,11406,0,9,61,0,12,0,9,Romania,Romania,0,0.004491017964071856,0.020601148260722728,0,70
21,75,4,1,11399,0,10,65,0,12,0,9,Romania,Romania,0,0.00499001996007984,0.021952043228638973,0,75
22,83,4,1,11391,0,12,71,0,14,0,11,Romania,Romania,0,0.005988023952095809,0.02397838568051334,0,83
23,90,4,1,11384,0,12,78,0,15,0,11,Romania,Romania,0,0.005988023952095809,0.02634245187436677,0,90
24,97,4,1,11377,0,14,83,0,15,0,12,Ukraine,Romania,0,0.006986027944111776,0.028031070584262074,0,97
25,99,5,1,11374,0,16,83,0,15,0,12,Ukraine,Romania,0,0.007984031936127744,0.028031070584262074,0,99
26,102,5,1,11371,0,16,86,0,15,0,12,Ukraine,Romania,0,0.007984031936127744,0.029044241810199257,0,102
27,103,7,1,11368,0,18,85,0,15,0,12,Ukraine,Romania,0,0.008982035928143712,0.028706518068220197,0,103
28,104,9,1,11365,0,19,85,0,16,0,12,Ukraine,Romania,0,0.009481037924151697,0.028706518068220197,0,104
29,104,13,1,11361,0,19,85,0,17,0,12,Ukraine,Romania,0,0.009481037924151697,0.028706518068220197,0,104
30,112,15,1,11351,0,25,87,0,18,0,12,Ukraine,Romania,0,0.0124750499001996,0.029381965552178316,0,112
31,122,18,1,11338,1,31,90,0,18,0,13,Ukraine,Romania,1.5351550506601167E-4,0.015469061876247504,0.030395136778115502,0,122
32,131,18,1,11329,2,35,94,0,18,0,15,Ukraine,Romania,3.0703101013202335E-4,0.01746506986027944,0.031746031746031744,0,131
33,133,24,1,11321,3,41,89,0,19,0,15,Ukraine,Romania,4.60546515198035E-4,0.020459081836327345,0.03005741303613644,0,133
34,146,24,1,11308,3,46,97,0,20,0,16,Ukraine,Romania,4.60546515198035E-4,0.022954091816367265,0.03275920297196893,0,146
35,147,28,1,11303,4,45,98,0,20,0,16,Ukraine,Romania,6.140620202640467E-4,0.02245508982035928,0.03309692671394799,0,147
36,150,29,1,11299,4,46,100,0,21,0,16,Ukraine,Romania,6.140620202640467E-4,0.022954091816367265,0.033772374197906116,0,150
37,152,31,1,11295,4,46,102,0,21,0,18,Ukraine,Romania,6.140620202640467E-4,0.022954091816367265,0.034447821681864235,0,152
38,155,33,1,11290,5,48,102,0,22,0,18,Ukraine,Romania,7.675775253300583E-4,0.023952095808383235,0.034447821681864235,0,155
