tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11494,0,0,2,1,0,0,1,Romania,,0,0,6.752194463200541E-4,0,2
1,4,0,0,11492,0,0,4,3,0,0,1,Romania,,0,0,0.0013504388926401081,0,4
2,6,0,0,11490,0,0,6,4,1,0,1,Romania,,0,0,0.002025658338960162,0,6
3,11,0,0,11485,0,0,11,4,1,0,1,Romania,,0,0,0.003713706954760297,0,11
4,16,0,0,11480,0,0,16,4,1,0,1,Romania,,0,0,0.0054017555705604325,0,16
5,18,0,0,11478,0,0,18,4,1,0,1,Romania,,0,0,0.006076975016880486,0,18
6,20,0,0,11476,0,0,20,6,2,0,1,Romania,,0,0,0.00675219446320054,0,20
7,23,0,0,11473,0,0,23,7,3,0,1,Romania,,0,0,0.007765023632680621,0,23
8,26,0,0,11470,0,0,26,9,3,0,1,Romania,,0,0,0.008777852802160702,0,26
9,27,0,0,11469,0,0,27,10,4,0,1,Romania,,0,0,0.00911546252532073,0,27
10,28,0,0,11468,0,0,28,10,4,0,1,Romania,,0,0,0.009453072248480757,0,28
11,29,0,0,11467,0,0,29,11,4,0,1,Romania,,0,0,0.009790681971640782,0,29
12,31,0,0,11465,0,0,31,13,4,0,3,Romania,,0,0,0.010465901417960837,0,31
13,34,0,0,11462,0,0,34,14,6,0,3,Romania,,0,0,0.011478730587440918,0,34
14,35,0,0,11461,0,0,35,15,8,0,3,Romania,,0,0,0.011816340310600946,0,35
15,38,0,0,11458,0,0,38,17,8,0,4,Romania,,0,0,0.012829169480081027,0,38
16,43,0,0,11453,0,1,42,19,8,0,5,Romania,,0,4.99001996007984E-4,0.014179608372721135,0,43
17,45,0,0,11451,0,1,44,20,8,0,6,Romania,,0,4.99001996007984E-4,0.014854827819041188,0,45
18,50,0,0,11446,0,1,49,21,8,0,6,Romania,,0,4.99001996007984E-4,0.016542876434841324,0,50
19,56,0,0,11440,0,1,55,22,8,0,6,Romania,,0,4.99001996007984E-4,0.018568534773801486,0,56
20,60,1,0,11435,0,1,59,23,8,0,6,Romania,,0,4.99001996007984E-4,0.019918973666441592,0,60
21,61,2,0,11433,0,1,60,25,10,0,6,Romania,,0,4.99001996007984E-4,0.02025658338960162,0,61
22,66,3,0,11427,0,2,64,26,10,0,6,Romania,,0,9.98003992015968E-4,0.02160702228224173,0,66
23,68,4,0,11424,0,3,65,26,10,0,6,Romania,,0,0.0014970059880239522,0.021944632005401754,0,68
24,72,4,0,11420,0,3,69,27,10,0,7,Romania,,0,0.0014970059880239522,0.023295070898041864,0,72
25,75,4,0,11417,0,5,70,28,10,0,7,Romania,,0,0.00249500998003992,0.02363268062120189,0,75
26,80,4,0,11412,1,6,73,32,10,0,9,Romania,,1.5313935681470137E-4,0.0029940119760479044,0.02464550979068197,0,80
27,84,4,0,11408,1,9,74,36,10,0,9,Romania,,1.5313935681470137E-4,0.004491017964071856,0.024983119513842,0,84
28,91,4,1,11400,3,10,78,36,11,0,10,Ukraine,Romania,4.594180704441041E-4,0.00499001996007984,0.02633355840648211,0,91
29,94,6,1,11395,4,11,79,37,11,0,10,Ukraine,Romania,6.125574272588055E-4,0.0054890219560878245,0.026671168129642132,0,94
30,102,6,1,11387,5,12,85,37,12,0,11,Ukraine,Romania,7.656967840735069E-4,0.005988023952095809,0.028696826468602294,0,102
31,108,8,1,11379,6,12,90,37,12,0,11,Ukraine,Romania,9.188361408882082E-4,0.005988023952095809,0.03038487508440243,0,108
32,119,9,1,11367,7,12,100,37,12,0,11,Ukraine,Romania,0.0010719754977029097,0.005988023952095809,0.0337609723160027,0,119
33,130,11,1,11354,9,13,108,37,12,0,11,Ukraine,Romania,0.0013782542113323123,0.006487025948103792,0.03646185010128292,0,130
34,143,12,1,11340,10,13,120,40,13,0,11,Poland,Romania,0.0015313935681470138,0.006487025948103792,0.04051316677920324,0,143
35,153,12,1,11330,10,13,130,40,13,0,11,Poland,Romania,0.0015313935681470138,0.006487025948103792,0.04388926401080351,0,153
36,160,13,1,11322,11,13,136,41,13,0,12,Poland,Romania,0.0016845329249617152,0.006487025948103792,0.04591492234976367,0,160
37,165,16,1,11314,11,13,141,42,13,0,14,Poland,Romania,0.0016845329249617152,0.006487025948103792,0.04760297096556381,0,165
38,168,20,1,11307,11,13,144,44,13,0,14,Poland,Romania,0.0016845329249617152,0.006487025948103792,0.048615800135043886,0,168
39,169,23,1,11303,11,13,145,45,13,0,14,Poland,Romania,0.0016845329249617152,0.006487025948103792,0.048953409858203914,0,169
40,173,24,1,11298,12,13,148,46,14,0,15,Poland,Romania,0.0018376722817764165,0.006487025948103792,0.049966239027684,0,173
41,175,28,1,11292,12,13,150,47,14,0,16,Poland,Romania,0.0018376722817764165,0.006487025948103792,0.05064145847400405,0,175
42,179,32,2,11283,13,12,154,48,15,0,17,Poland,Romania,0.001990811638591118,0.005988023952095809,0.05199189736664416,0,179
