tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11495,0,0,1,13,18,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
1,1,0,0,11495,0,0,1,23,29,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
2,1,0,0,11495,0,0,1,26,33,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
3,2,0,0,11494,0,0,2,28,33,0,1,Romania,,0,0,6.768189509306261E-4,0,2
4,3,0,0,11493,0,0,3,30,35,0,1,Romania,,0,0,0.0010152284263959391,0,3
5,4,0,0,11492,0,0,4,31,37,0,1,Romania,,0,0,0.0013536379018612521,0,4
6,8,0,0,11488,0,0,8,35,38,0,1,Romania,,0,0,0.0027072758037225042,0,8
7,12,0,0,11484,0,0,12,37,41,0,1,Romania,,0,0,0.0040609137055837565,0,12
8,15,0,0,11481,0,0,15,41,41,0,1,Romania,,0,0,0.005076142131979695,0,15
9,17,0,0,11479,0,0,17,43,42,0,1,Romania,,0,0,0.005752961082910322,0,17
10,19,0,0,11477,0,0,19,47,49,0,1,Romania,,0,0,0.006429780033840948,0,19
11,20,0,0,11476,0,0,20,50,54,0,1,Romania,,0,0,0.00676818950930626,0,20
12,23,0,0,11473,0,0,23,53,58,0,1,Romania,,0,0,0.0077834179357022,0,23
13,25,0,0,11471,0,0,25,55,63,0,2,Romania,,0,0,0.008460236886632826,0,25
14,26,0,0,11470,0,0,26,58,67,0,2,Romania,,0,0,0.008798646362098138,0,26
15,28,0,0,11468,0,0,28,59,70,0,2,Romania,,0,0,0.009475465313028765,0,28
16,30,0,0,11466,0,0,30,64,74,0,3,Romania,,0,0,0.01015228426395939,0,30
17,33,0,0,11463,0,0,33,68,75,0,4,Romania,,0,0,0.01116751269035533,0,33
18,38,0,0,11458,0,1,37,69,81,0,5,Romania,,0,4.987531172069825E-4,0.012521150592216581,0,38
19,40,0,0,11456,0,1,39,71,82,0,5,Romania,,0,4.987531172069825E-4,0.013197969543147208,0,40
20,46,0,0,11450,0,4,42,74,84,0,5,Romania,,0,0.00199501246882793,0.014213197969543147,0,46
21,49,0,0,11447,0,5,44,78,88,0,5,Romania,,0,0.0024937655860349127,0.014890016920473773,0,49
22,52,0,0,11444,0,5,47,82,89,0,6,Romania,,0,0.0024937655860349127,0.015905245346869712,0,52
23,55,1,0,11440,0,5,50,84,92,0,6,Romania,,0,0.0024937655860349127,0.01692047377326565,0,55
24,59,1,0,11436,0,7,52,86,96,0,6,Romania,,0,0.003491271820448878,0.017597292724196276,0,59
25,67,1,0,11428,0,8,59,86,97,0,6,Romania,,0,0.00399002493765586,0.01996615905245347,0,67
26,73,1,0,11422,0,8,65,90,99,0,8,Romania,,0,0.00399002493765586,0.021996615905245348,0,73
27,80,3,0,11413,0,9,71,93,105,0,9,Romania,,0,0.004488778054862843,0.024027072758037227,0,80
28,89,3,0,11404,0,9,80,96,110,0,9,Romania,,0,0.004488778054862843,0.02707275803722504,0,89
29,94,3,0,11399,0,9,85,96,116,0,9,Romania,,0,0.004488778054862843,0.028764805414551606,0,94
30,102,5,0,11389,0,9,93,100,120,0,10,Romania,,0,0.004488778054862843,0.03147208121827411,0,102
31,104,9,0,11383,0,10,94,106,122,0,10,Poland,,0,0.004987531172069825,0.031810490693739424,0,104
32,116,9,0,11371,0,10,106,106,124,0,10,Poland,,0,0.004987531172069825,0.03587140439932318,0,116
33,126,11,0,11359,0,11,115,109,124,0,10,Poland,,0,0.005486284289276808,0.038917089678511,0,126
34,134,12,0,11350,0,11,123,112,130,0,11,Poland,,0,0.005486284289276808,0.0416243654822335,0,134
35,141,13,0,11342,0,13,128,112,136,0,11,Poland,,0,0.006483790523690773,0.04331641285956007,0,141
36,142,15,0,11339,0,13,129,115,139,0,12,Poland,,0,0.006483790523690773,0.04365482233502538,0,142
37,147,19,0,11330,0,13,134,115,145,0,13,Poland,,0,0.006483790523690773,0.045346869712351946,0,147
38,156,20,0,11320,1,16,139,120,148,0,16,Poland,,1.529987760097919E-4,0.00798004987531172,0.047038917089678514,0,156
39,164,24,0,11308,1,16,147,123,150,0,16,Poland,,1.529987760097919E-4,0.00798004987531172,0.049746192893401014,0,164
40,172,27,0,11297,1,18,153,126,150,0,17,Poland,,1.529987760097919E-4,0.008977556109725686,0.05177664974619289,0,172
41,179,29,0,11288,2,17,160,131,157,0,19,Poland,,3.059975520195838E-4,0.008478802992518703,0.05414551607445008,0,179
42,182,32,0,11282,2,17,163,136,160,0,19,Poland,,3.059975520195838E-4,0.008478802992518703,0.05516074450084602,0,182
43,189,35,0,11272,3,16,170,140,161,0,20,Poland,,4.589963280293758E-4,0.00798004987531172,0.05752961082910321,0,189
44,197,36,0,11263,3,16,178,143,167,0,20,Poland,,4.589963280293758E-4,0.00798004987531172,0.06023688663282572,0,197
45,207,40,1,11248,4,16,187,144,171,0,20,Poland,Croatia,6.119951040391676E-4,0.00798004987531172,0.06328257191201353,0,207
46,211,42,1,11242,4,16,191,146,174,0,20,Poland,Croatia,6.119951040391676E-4,0.00798004987531172,0.06463620981387479,0,211
47,215,44,1,11236,4,16,195,149,178,0,20,Poland,Croatia,6.119951040391676E-4,0.00798004987531172,0.06598984771573604,0,215
48,226,48,1,11221,5,15,206,151,183,0,21,Poland,Croatia,7.649938800489596E-4,0.007481296758104738,0.06971235194585448,0,226
49,234,55,3,11204,5,15,214,156,186,0,21,Poland,Croatia,7.649938800489596E-4,0.007481296758104738,0.07241962774957698,0,234
50,246,57,3,11190,5,15,226,159,188,0,22,Germany,Serbia,7.649938800489596E-4,0.007481296758104738,0.07648054145516074,0,246
51,259,60,3,11174,5,15,239,160,191,0,22,Germany,Serbia,7.649938800489596E-4,0.007481296758104738,0.08087986463620982,0,259
52,276,63,3,11154,5,15,256,162,195,0,22,Germany,Serbia,7.649938800489596E-4,0.007481296758104738,0.08663282571912014,0,276
53,287,71,4,11134,5,15,267,164,199,0,22,Germany,Poland,7.649938800489596E-4,0.007481296758104738,0.09035532994923857,0,287
54,293,75,6,11122,5,14,274,167,202,0,23,Germany,Poland,7.649938800489596E-4,0.006982543640897756,0.09272419627749577,0,293
55,300,78,6,11112,5,15,280,170,205,0,25,Germany,Poland,7.649938800489596E-4,0.007481296758104738,0.09475465313028765,0,300
56,307,82,8,11099,6,14,287,171,206,0,26,Germany,Poland,9.179926560587516E-4,0.006982543640897756,0.09712351945854483,0,307
57,322,88,8,11078,6,14,302,173,208,0,27,Germany,Poland,9.179926560587516E-4,0.006982543640897756,0.10219966159052453,0,322
58,335,95,9,11057,9,14,312,174,209,0,28,Germany,Poland,0.0013769889840881274,0.006982543640897756,0.10558375634517767,0,335
59,347,101,9,11039,10,15,322,177,212,0,28,Germany,Poland,0.0015299877600979193,0.007481296758104738,0.1089678510998308,0,347
60,340,114,10,11032,14,15,311,179,214,0,27,Germany,Poland,0.0021419828641370867,0.007481296758104738,0.10524534686971235,0,340
61,338,119,10,11029,15,15,308,180,217,0,27,Germany,Poland,0.002294981640146879,0.007481296758104738,0.10423011844331641,0,338
62,338,124,10,11024,17,14,307,181,218,0,27,Germany,Poland,0.0026009791921664627,0.006982543640897756,0.1038917089678511,0,338
63,338,133,10,11015,18,14,306,183,225,0,27,Germany,Poland,0.0027539779681762548,0.006982543640897756,0.10355329949238579,0,338
64,344,139,11,11002,21,15,308,187,231,0,26,Germany,Poland,0.0032129742962056303,0.007481296758104738,0.10423011844331641,0,344
65,341,147,14,10994,26,15,300,189,231,0,25,Germany,Poland,0.00397796817625459,0.007481296758104738,0.10152284263959391,0,341
66,349,150,17,10980,32,17,300,190,234,0,27,Germany,Ukraine,0.004895960832313341,0.008478802992518703,0.10152284263959391,0,349
67,358,156,17,10965,37,19,302,192,234,0,26,Germany,Ukraine,0.005660954712362301,0.009476309226932668,0.10219966159052453,0,358
68,363,165,18,10950,43,21,299,193,237,0,26,Germany,Ukraine,0.006578947368421052,0.010473815461346634,0.10118443316412859,0,363
69,361,174,19,10942,46,21,294,196,241,0,24,Germany,Ukraine,0.007037943696450428,0.010473815461346634,0.09949238578680203,0,361
70,365,186,19,10926,55,21,289,200,242,0,24,Germany,Ukraine,0.008414932680538556,0.010473815461346634,0.09780033840947547,0,365
71,363,195,20,10918,58,21,284,201,245,0,23,Germany,Ukraine,0.008873929008567932,0.010473815461346634,0.09610829103214891,0,363
72,364,202,20,10910,59,21,284,205,247,0,23,Germany,Ukraine,0.009026927784577723,0.010473815461346634,0.09610829103214891,0,364
73,363,209,22,10902,60,25,278,208,247,0,23,Germany,Ukraine,0.009179926560587515,0.012468827930174564,0.09407783417935703,0,363
74,361,221,25,10889,62,31,268,212,248,0,22,Germany,Ukraine,0.009485924112607099,0.015461346633416459,0.09069373942470389,0,361
75,368,225,26,10877,63,36,269,214,248,0,22,Germany,Ukraine,0.009638922888616891,0.017955112219451373,0.09103214890016921,0,368
76,368,238,26,10864,65,45,258,214,249,0,22,Germany,Ukraine,0.009944920440636475,0.022443890274314215,0.08730964467005076,0,368
77,357,256,27,10856,63,48,246,216,252,0,22,Germany,Ukraine,0.009638922888616891,0.023940149625935162,0.083248730964467,0,357
78,356,268,28,10844,64,56,236,217,256,0,22,Germany,Ukraine,0.009791921664626682,0.027930174563591023,0.07986463620981388,0,356
79,356,275,29,10836,64,62,230,220,259,0,22,Germany,Ukraine,0.009791921664626682,0.030922693266832918,0.077834179357022,0,356
