tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11588,0,0,1,0,39,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
1,2,0,0,11587,0,0,2,0,69,0,1,Romania,,0,0,6.752194463200541E-4,0,2
2,5,0,0,11584,0,0,5,0,92,0,1,Romania,,0,0,0.001688048615800135,0,5
3,8,0,0,11581,0,0,8,0,103,0,1,Romania,,0,0,0.0027008777852802163,0,8
4,12,0,0,11577,0,0,12,0,111,0,2,Romania,,0,0,0.004051316677920324,0,12
5,18,0,0,11571,0,0,18,0,117,0,2,Romania,,0,0,0.006076975016880486,0,18
6,21,0,0,11568,0,0,21,0,128,0,2,Romania,,0,0,0.0070898041863605675,0,21
7,23,0,0,11566,0,0,23,0,135,0,2,Romania,,0,0,0.007765023632680621,0,23
8,23,0,0,11566,0,0,23,0,142,0,2,Romania,,0,0,0.007765023632680621,0,23
9,23,0,0,11566,0,0,23,0,146,0,2,Romania,,0,0,0.007765023632680621,0,23
10,24,0,0,11565,0,0,24,0,155,0,2,Romania,,0,0,0.008102633355840648,0,24
11,26,0,0,11563,0,0,26,0,174,0,3,Romania,,0,0,0.008777852802160702,0,26
12,30,0,0,11559,0,0,30,0,186,0,3,Romania,,0,0,0.01012829169480081,0,30
13,32,0,0,11557,0,0,32,0,203,0,4,Romania,,0,0,0.010803511141120865,0,32
14,36,0,0,11553,0,0,36,0,217,0,4,Romania,,0,0,0.012153950033760972,0,36
15,42,0,0,11547,0,0,42,0,225,0,5,Romania,,0,0,0.014179608372721135,0,42
16,45,0,0,11544,0,0,45,0,233,0,5,Romania,,0,0,0.015192437542201216,0,45
17,49,0,0,11540,0,0,49,0,241,0,6,Romania,,0,0,0.016542876434841324,0,49
18,56,0,0,11533,0,2,54,0,251,0,7,Romania,,0,9.380863039399625E-4,0.01823092505064146,0,56
19,66,0,0,11523,0,4,62,0,258,0,8,Romania,,0,0.001876172607879925,0.020931802835921675,0,66
20,74,0,0,11515,0,5,69,0,267,0,9,Romania,,0,0.0023452157598499064,0.023295070898041864,0,74
21,79,0,0,11510,0,6,73,0,279,0,9,Romania,,0,0.0028142589118198874,0.02464550979068197,0,79
22,85,1,0,11503,0,10,75,0,287,0,9,Romania,,0,0.004690431519699813,0.025320729237002026,0,85
23,88,2,0,11499,0,10,78,0,295,0,9,Romania,,0,0.004690431519699813,0.02633355840648211,0,88
24,94,3,0,11492,0,13,81,0,310,0,9,Romania,,0,0.006097560975609756,0.027346387575962187,0,94
25,97,4,0,11488,0,13,84,0,323,0,10,Ukraine,,0,0.006097560975609756,0.02835921674544227,0,97
26,100,4,0,11485,0,13,87,0,335,0,10,Ukraine,,0,0.006097560975609756,0.02937204591492235,0,100
27,106,4,0,11479,0,13,93,0,344,0,10,Ukraine,,0,0.006097560975609756,0.03139770425388251,0,106
