tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11615,0,0,1,19,0,0,1,Romania,,0,0,3.386386725364037E-4,0,1
1,3,0,0,11613,0,0,3,30,0,0,2,Romania,,0,0,0.001015916017609211,0,3
2,3,0,0,11613,0,0,3,31,0,0,2,Romania,,0,0,0.001015916017609211,0,3
3,6,0,0,11610,0,0,6,34,0,0,2,Romania,,0,0,0.002031832035218422,0,6
4,9,0,0,11607,0,0,9,36,0,0,2,Romania,,0,0,0.0030477480528276328,0,9
5,12,0,0,11604,0,0,12,37,0,0,3,Romania,,0,0,0.004063664070436844,0,12
6,17,0,0,11599,0,1,16,43,0,0,4,Romania,,0,4.99001996007984E-4,0.005418218760582459,0,17
7,26,0,0,11590,0,1,25,45,0,0,5,Romania,,0,4.99001996007984E-4,0.008465966813410091,0,26
8,34,0,0,11582,0,2,32,45,0,0,5,Romania,,0,9.98003992015968E-4,0.010836437521164918,0,34
9,42,0,0,11574,0,4,38,48,0,0,5,Romania,,0,0.001996007984031936,0.012868269556383339,0,42
10,50,0,0,11566,0,6,44,52,0,0,5,Romania,,0,0.0029940119760479044,0.014900101591601761,0,50
11,55,0,0,11561,0,6,49,57,0,0,5,Romania,,0,0.0029940119760479044,0.01659329495428378,0,55
12,60,0,0,11556,0,6,54,57,0,0,5,Romania,,0,0.0029940119760479044,0.018286488316965797,0,60
13,62,0,0,11554,0,6,56,62,0,0,5,Romania,,0,0.0029940119760479044,0.018963765662038605,0,62
14,67,0,0,11549,0,6,61,64,0,0,6,Romania,,0,0.0029940119760479044,0.020656959024720624,0,67
15,71,0,0,11545,0,6,65,69,0,0,6,Romania,,0,0.0029940119760479044,0.02201151371486624,0,71
16,74,0,0,11542,0,6,68,71,0,0,6,Romania,,0,0.0029940119760479044,0.02302742973247545,0,74
17,79,0,0,11537,0,6,73,74,0,0,6,Romania,,0,0.0029940119760479044,0.024720623095157466,0,79
18,84,0,0,11532,0,7,77,78,0,0,6,Romania,,0,0.003493013972055888,0.02607517778530308,0,84
19,88,1,0,11527,0,7,81,81,0,0,6,Romania,,0,0.003493013972055888,0.027429732475448696,0,88
20,96,1,0,11519,0,8,88,83,0,0,9,Poland,,0,0.003992015968063872,0.029800203183203523,0,96
21,109,1,0,11506,0,8,101,88,0,0,10,Poland,,0,0.003992015968063872,0.03420250592617677,0,109
22,112,2,0,11502,0,8,104,93,0,0,10,Poland,,0,0.003992015968063872,0.03521842194378598,0,112
23,116,2,2,11496,0,8,108,96,0,0,10,Poland,Romania,0,0.003992015968063872,0.036572976633931595,0,116
24,128,2,2,11484,0,8,120,99,0,0,10,Poland,Romania,0,0.003992015968063872,0.04063664070436844,0,128
25,131,2,2,11481,0,8,123,102,0,0,10,Poland,Romania,0,0.003992015968063872,0.04165255672197765,0,131
26,136,4,3,11473,0,8,128,106,0,0,10,Poland,Romania,0,0.003992015968063872,0.04334575008465967,0,136
27,141,7,3,11465,0,9,132,107,0,0,11,Poland,Romania,0,0.004491017964071856,0.044700304774805286,0,141
28,144,8,3,11461,0,9,135,109,0,0,11,Poland,Romania,0,0.004491017964071856,0.0457162207924145,0,144
29,155,9,3,11449,0,8,147,113,0,0,11,Poland,Romania,0,0.003992015968063872,0.049779884862851335,0,155
30,161,10,3,11442,0,9,152,115,0,0,11,Poland,Romania,0,0.004491017964071856,0.051473078225533354,0,161
31,164,11,3,11438,0,9,155,117,0,0,12,Poland,Romania,0,0.004491017964071856,0.052488994243142566,0,164
32,168,12,4,11432,0,9,159,118,0,0,13,Poland,Ukraine,0,0.004491017964071856,0.05384354893328818,0,168
33,172,16,5,11423,0,9,163,120,0,0,14,Poland,Romania,0,0.004491017964071856,0.055198103623433796,0,172
34,180,19,6,11411,0,9,171,121,0,0,14,Poland,Romania,0,0.004491017964071856,0.057907213003725026,0,180
35,189,24,6,11397,0,10,179,121,0,0,16,Poland,Romania,0,0.00499001996007984,0.06061632238401626,0,189
