tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11502,0,0,2,0,0,0,1,Romania,,0,0,6.752194463200541E-4,0,2
1,5,0,0,11499,0,0,5,0,0,0,2,Romania,,0,0,0.001688048615800135,0,5
2,10,0,0,11494,0,0,10,0,0,0,2,Romania,,0,0,0.00337609723160027,0,10
3,15,0,0,11489,0,0,15,0,0,0,2,Ukraine,,0,0,0.005064145847400405,0,15
4,19,0,0,11485,0,0,19,0,0,0,2,Ukraine,,0,0,0.006414584740040513,0,19
5,23,0,0,11481,0,0,23,0,0,0,2,Ukraine,,0,0,0.007765023632680621,0,23
6,25,0,0,11479,0,0,25,0,0,0,2,Ukraine,,0,0,0.008440243079000676,0,25
7,27,0,0,11477,0,0,27,0,0,0,2,Ukraine,,0,0,0.00911546252532073,0,27
8,31,0,0,11473,0,0,31,0,0,0,2,Ukraine,,0,0,0.010465901417960837,0,31
9,36,0,0,11468,0,0,36,0,0,0,2,Ukraine,,0,0,0.012153950033760972,0,36
10,41,0,0,11463,0,0,41,0,0,0,2,Ukraine,,0,0,0.013841998649561107,0,41
11,44,0,0,11460,0,0,44,0,0,0,3,Ukraine,,0,0,0.014854827819041188,0,44
12,50,0,0,11454,0,0,50,0,0,0,4,Romania,,0,0,0.01688048615800135,0,50
13,54,0,0,11450,0,0,54,0,0,0,4,Romania,,0,0,0.01823092505064146,0,54
14,57,0,0,11447,0,0,57,0,0,0,5,Romania,,0,0,0.01924375422012154,0,57
15,60,0,0,11444,0,0,60,0,0,0,6,Romania,,0,0,0.02025658338960162,0,60
16,64,0,0,11440,0,0,64,0,0,0,7,Romania,,0,0,0.02160702228224173,0,64
17,68,0,0,11436,0,0,68,0,0,0,8,Romania,,0,0,0.022957461174881837,0,68
18,75,0,0,11429,0,0,75,0,0,0,8,Romania,,0,0,0.025320729237002026,0,75
19,84,0,0,11420,0,1,83,0,0,0,9,Romania,,0,4.930966469428008E-4,0.028021607022282242,0,84
20,96,0,0,11408,0,5,91,0,0,0,11,Romania,,0,0.002465483234714004,0.03072248480756246,0,96
21,104,0,1,11399,0,7,97,0,0,0,11,Ukraine,Romania,0,0.0034516765285996054,0.03274814314652262,0,104
22,107,1,1,11395,0,8,99,0,0,0,11,Ukraine,Romania,0,0.0039447731755424065,0.033423362592842676,0,107
23,109,4,1,11390,0,9,100,0,0,0,11,Ukraine,Romania,0,0.004437869822485207,0.0337609723160027,0,109
24,114,6,1,11383,0,9,105,0,0,0,11,Ukraine,Romania,0,0.004437869822485207,0.035449020931802834,0,114
25,121,8,1,11374,1,10,110,0,0,0,13,Ukraine,Romania,1.5351550506601167E-4,0.004930966469428008,0.03713706954760297,0,121
26,129,11,1,11363,1,10,118,0,0,0,13,Ukraine,Romania,1.5351550506601167E-4,0.004930966469428008,0.039837947332883185,0,129
27,136,14,1,11353,1,12,123,0,0,0,14,Poland,Romania,1.5351550506601167E-4,0.005917159763313609,0.04152599594868332,0,136
28,144,16,1,11343,1,12,131,0,0,0,15,Poland,Romania,1.5351550506601167E-4,0.005917159763313609,0.044226873733963536,0,144
29,151,16,1,11336,1,12,138,0,0,0,15,Poland,Romania,1.5351550506601167E-4,0.005917159763313609,0.04659014179608373,0,151
30,153,18,1,11332,2,12,139,0,0,0,16,Poland,Romania,3.0703101013202335E-4,0.005917159763313609,0.046927751519243756,0,153
31,159,21,1,11323,3,13,143,0,0,0,17,Poland,Romania,4.60546515198035E-4,0.00641025641025641,0.04827819041188386,0,159
32,163,24,1,11316,4,16,143,0,0,0,18,Poland,Romania,6.140620202640467E-4,0.007889546351084813,0.04827819041188386,0,163
33,166,27,1,11310,4,17,145,0,0,0,18,Poland,Romania,6.140620202640467E-4,0.008382642998027613,0.048953409858203914,0,166
34,169,31,1,11303,5,17,147,0,0,0,18,Poland,Romania,7.675775253300583E-4,0.008382642998027613,0.04962862930452397,0,169
35,169,36,1,11298,6,18,145,0,0,0,18,Poland,Romania,9.2109303039607E-4,0.008875739644970414,0.048953409858203914,0,169
36,169,39,2,11294,6,18,145,0,0,0,18,Poland,Romania,9.2109303039607E-4,0.008875739644970414,0.048953409858203914,0,169
37,171,41,2,11290,6,19,146,0,0,0,18,Poland,Romania,9.2109303039607E-4,0.009368836291913214,0.04929101958136394,0,171
38,174,42,2,11286,6,18,150,0,0,0,18,Poland,Romania,9.2109303039607E-4,0.008875739644970414,0.05064145847400405,0,174
39,177,44,2,11281,7,18,152,0,0,0,20,Poland,Romania,0.0010746085354620817,0.008875739644970414,0.05131667792032411,0,177
40,176,51,2,11275,7,17,152,0,0,0,21,Poland,Romania,0.0010746085354620817,0.008382642998027613,0.05131667792032411,0,176
41,177,56,3,11268,7,15,155,0,0,0,21,Poland,Belarus,0.0010746085354620817,0.0073964497041420114,0.05232950708980419,0,177
42,184,57,3,11260,7,15,162,0,0,0,22,Poland,Romania,0.0010746085354620817,0.0073964497041420114,0.054692775151924375,0,184
