tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,4,0,0,11427,0,0,4,0,0,0,1,Romania,,0,0,0.0013536379018612521,0,4
1,7,0,0,11424,0,0,7,0,0,0,1,Romania,,0,0,0.0023688663282571912,0,7
2,13,0,0,11418,0,0,13,0,0,0,1,Romania,,0,0,0.004399323181049069,0,13
3,14,0,0,11417,0,0,14,0,0,0,1,Romania,,0,0,0.0047377326565143825,0,14
4,15,0,0,11416,0,0,15,0,0,0,1,Romania,,0,0,0.005076142131979695,0,15
5,16,0,0,11415,0,0,16,0,0,0,1,Romania,,0,0,0.0054145516074450084,0,16
6,19,0,0,11412,0,0,19,0,0,0,1,Romania,,0,0,0.006429780033840948,0,19
7,20,0,0,11411,0,0,20,0,0,0,1,Romania,,0,0,0.00676818950930626,0,20
8,24,0,0,11407,0,0,24,0,0,0,3,Romania,,0,0,0.008121827411167513,0,24
9,26,0,0,11405,0,0,26,0,0,0,3,Romania,,0,0,0.008798646362098138,0,26
10,30,0,0,11401,0,0,30,0,0,0,3,Romania,,0,0,0.01015228426395939,0,30
11,31,0,0,11400,0,0,31,0,0,0,3,Romania,,0,0,0.010490693739424704,0,31
12,34,0,0,11397,0,0,34,0,0,0,4,Romania,,0,0,0.011505922165820644,0,34
13,39,0,0,11392,0,0,39,0,0,0,4,Romania,,0,0,0.013197969543147208,0,39
14,42,0,0,11389,0,0,42,0,0,0,4,Romania,,0,0,0.014213197969543147,0,42
15,45,0,0,11386,0,0,45,0,0,0,5,Romania,,0,0,0.015228426395939087,0,45
16,47,0,0,11384,0,0,47,0,0,0,5,Romania,,0,0,0.015905245346869712,0,47
17,53,0,0,11378,0,0,53,0,0,0,5,Romania,,0,0,0.01793570219966159,0,53
18,56,0,0,11375,0,0,56,0,0,0,5,Romania,,0,0,0.01895093062605753,0,56
19,58,0,0,11373,0,0,58,0,0,0,5,Romania,,0,0,0.019627749576988155,0,58
20,59,1,0,11371,0,0,59,0,0,0,5,Romania,,0,0,0.01996615905245347,0,59
21,66,1,0,11364,0,1,65,0,0,0,6,Romania,,0,5.053057099545225E-4,0.021996615905245348,0,66
22,66,2,0,11363,0,2,64,0,0,0,7,Romania,,0,0.001010611419909045,0.021658206429780034,0,66
23,69,3,0,11359,0,2,67,0,0,0,7,Romania,,0,0.001010611419909045,0.022673434856175973,0,69
24,75,4,0,11352,0,3,72,0,0,0,7,Ukraine,,0,0.0015159171298635675,0.024365482233502538,0,75
25,76,7,0,11348,0,4,72,0,0,0,9,Ukraine,,0,0.00202122283981809,0.024365482233502538,0,76
26,78,7,1,11345,0,5,73,0,0,0,10,Ukraine,Romania,0,0.0025265285497726125,0.024703891708967852,0,78
27,80,7,1,11343,0,6,74,0,0,0,10,Ukraine,Romania,0,0.003031834259727135,0.025042301184433163,0,80
28,85,7,1,11338,0,7,78,0,0,0,12,Ukraine,Romania,0,0.0035371399696816574,0.026395939086294416,0,85
29,89,9,1,11332,0,9,80,0,0,0,12,Ukraine,Romania,0,0.004547751389590703,0.02707275803722504,0,89
30,94,9,1,11327,0,11,83,0,0,0,13,Ukraine,Romania,0,0.0055583628094997475,0.02808798646362098,0,94
31,97,9,1,11324,0,11,86,0,0,0,13,Ukraine,Romania,0,0.0055583628094997475,0.02910321489001692,0,97
32,102,10,1,11318,0,12,90,0,0,0,13,Ukraine,Romania,0,0.00606366851945427,0.030456852791878174,0,102
33,101,15,1,11314,0,14,87,0,0,0,13,Ukraine,Romania,0,0.007074279939363315,0.029441624365482234,0,101
34,100,19,1,11311,0,15,85,0,0,0,13,Ukraine,Romania,0,0.007579585649317837,0.028764805414551606,0,100
35,108,20,1,11302,0,20,88,0,0,0,14,Ukraine,Romania,0,0.01010611419909045,0.029780033840947545,0,108
36,109,22,1,11299,0,21,88,0,0,0,14,Ukraine,Romania,0,0.010611419909044972,0.029780033840947545,0,109
37,114,22,2,11293,0,23,91,0,0,0,14,Ukraine,Romania,0,0.011622031328954016,0.030795262267343484,0,114
38,120,23,2,11286,0,26,94,0,0,0,16,Ukraine,Romania,0,0.013137948458817585,0.031810490693739424,0,120
39,123,27,2,11279,1,28,94,0,0,0,17,Ukraine,Ukraine,1.5391719255040788E-4,0.01414855987872663,0.031810490693739424,0,123
40,129,29,2,11271,1,31,97,0,0,0,17,Ukraine,Ukraine,1.5391719255040788E-4,0.015664477008590198,0.03282571912013536,0,129
41,132,32,2,11265,1,34,97,0,0,0,16,Ukraine,Ukraine,1.5391719255040788E-4,0.017180394138453764,0.03282571912013536,0,132
42,138,35,2,11256,2,38,98,0,0,0,16,Ukraine,Ukraine,3.0783438510081576E-4,0.019201616978271854,0.033164128595600674,0,138
43,143,37,2,11249,2,40,101,0,0,0,17,Ukraine,Ukraine,3.0783438510081576E-4,0.0202122283981809,0.03417935702199661,0,143
44,150,39,3,11239,2,42,106,0,0,0,18,Ukraine,Ukraine,3.0783438510081576E-4,0.021222839818089943,0.03587140439932318,0,150
45,151,41,3,11236,2,42,107,0,0,0,18,Ukraine,Ukraine,3.0783438510081576E-4,0.021222839818089943,0.03620981387478849,0,151
46,160,43,3,11225,2,45,113,0,0,0,18,Ukraine,Ukraine,3.0783438510081576E-4,0.022738756947953513,0.03824027072758037,0,160
47,171,45,3,11212,2,46,123,0,0,0,18,Ukraine,Ukraine,3.0783438510081576E-4,0.023244062657908033,0.0416243654822335,0,171
48,174,49,3,11205,3,47,124,0,0,0,19,Ukraine,Ukraine,4.6175157765122367E-4,0.023749368367862556,0.04196277495769882,0,174
49,187,50,3,11191,4,49,134,0,0,0,20,Ukraine,Ukraine,6.156687702016315E-4,0.024759979787771603,0.045346869712351946,0,187
50,201,52,3,11175,4,54,143,0,0,0,21,Ukraine,Ukraine,6.156687702016315E-4,0.027286508337544216,0.048392554991539764,0,201
51,208,58,3,11162,4,56,148,0,0,0,21,Poland,Ukraine,6.156687702016315E-4,0.02829711975745326,0.050084602368866325,0,208
52,213,62,3,11153,4,56,153,0,0,0,20,Poland,Ukraine,6.156687702016315E-4,0.02829711975745326,0.05177664974619289,0,213
53,217,64,3,11147,4,58,155,0,0,0,20,Poland,Ukraine,6.156687702016315E-4,0.029307731177362305,0.05245346869712352,0,217
