tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,3,0,0,11454,0,0,3,0,0,0,1,Romania,,0,0,0.001015916017609211,0,3
1,7,0,0,11450,0,0,7,0,0,0,1,Romania,,0,0,0.0023704707077548256,0,7
2,11,0,0,11446,0,0,11,0,0,0,2,Romania,,0,0,0.0037250253979004403,0,11
3,12,0,0,11445,0,0,12,0,0,0,2,Romania,,0,0,0.004063664070436844,0,12
4,15,0,0,11442,0,0,15,0,0,0,2,Romania,,0,0,0.005079580088046055,0,15
5,19,0,0,11438,0,0,19,0,0,0,2,Romania,,0,0,0.006434134778191669,0,19
6,26,0,0,11431,0,0,26,0,0,0,3,Romania,,0,0,0.008804605485946495,0,26
7,33,0,0,11424,0,0,33,0,0,0,3,Ukraine,,0,0,0.011175076193701321,0,33
8,41,0,0,11416,0,0,41,0,0,0,3,Romania,,0,0,0.01388418557399255,0,41
9,44,0,0,11413,0,0,44,0,0,0,3,Romania,,0,0,0.014900101591601761,0,44
10,46,0,0,11411,0,0,46,0,0,0,3,Romania,,0,0,0.015577378936674569,0,46
11,48,0,0,11409,0,0,48,0,0,0,4,Romania,,0,0,0.016254656281747375,0,48
12,52,0,0,11405,0,1,51,0,0,0,5,Romania,,0,4.99001996007984E-4,0.017270572299356586,0,52
13,61,0,0,11396,0,2,59,0,0,0,5,Romania,,0,9.98003992015968E-4,0.019979681679647816,0,61
14,66,0,0,11391,0,3,63,0,0,0,6,Romania,,0,0.0014970059880239522,0.02133423636979343,0,66
15,72,0,0,11385,0,6,66,0,0,0,6,Romania,,0,0.0029940119760479044,0.022350152387402643,0,72
16,76,0,0,11381,0,7,69,0,0,0,7,Romania,,0,0.003493013972055888,0.02336606840501185,0,76
17,81,0,0,11376,0,7,74,0,0,0,8,Romania,,0,0.003493013972055888,0.02505926176769387,0,81
18,89,0,0,11368,0,8,81,0,0,0,9,Romania,,0,0.003992015968063872,0.027429732475448696,0,89
19,93,0,0,11364,0,8,85,0,0,0,9,Romania,,0,0.003992015968063872,0.02878428716559431,0,93
20,96,0,0,11361,0,9,87,0,0,0,9,Romania,,0,0.004491017964071856,0.02946156451066712,0,96
21,99,1,0,11357,0,9,90,0,0,0,9,Romania,,0,0.004491017964071856,0.03047748052827633,0,99
22,109,1,0,11347,0,10,99,0,0,0,9,Romania,,0,0.00499001996007984,0.03352522858110396,0,109
23,115,1,0,11341,0,11,104,0,0,0,9,Ukraine,,0,0.0054890219560878245,0.03521842194378598,0,115
24,116,1,1,11339,0,11,105,0,0,0,9,Ukraine,Ukraine,0,0.0054890219560878245,0.03555706061632238,0,116
25,118,4,1,11334,0,11,107,0,0,0,9,Romania,Ukraine,0,0.0054890219560878245,0.03623433796139519,0,118
26,125,5,2,11325,2,11,112,0,0,0,10,Romania,Ukraine,3.076923076923077E-4,0.0054890219560878245,0.03792753132407721,0,125
27,131,8,2,11316,3,11,117,0,0,0,10,Ukraine,Ukraine,4.6153846153846153E-4,0.0054890219560878245,0.03962072468675923,0,131
28,144,9,3,11301,5,11,128,0,0,0,11,Poland,Ukraine,7.692307692307692E-4,0.0054890219560878245,0.04334575008465967,0,144
29,149,10,4,11294,5,13,131,0,0,0,13,Poland,Ukraine,7.692307692307692E-4,0.006487025948103792,0.04436166610226888,0,149
30,156,11,4,11286,5,13,138,0,0,0,14,Poland,Ukraine,7.692307692307692E-4,0.006487025948103792,0.0467321368100237,0,156
31,159,13,5,11280,7,14,138,0,0,0,15,Poland,Ukraine,0.0010769230769230769,0.006986027944111776,0.0467321368100237,0,159
32,161,17,5,11274,7,15,139,0,0,0,15,Poland,Ukraine,0.0010769230769230769,0.0074850299401197605,0.047070775482560105,0,161
33,163,22,6,11266,8,16,139,0,0,0,15,Poland,Ukraine,0.0012307692307692308,0.007984031936127744,0.047070775482560105,0,163
34,170,24,6,11257,8,16,146,0,0,0,15,Poland,Ukraine,0.0012307692307692308,0.007984031936127744,0.04944124619031493,0,170
35,171,28,6,11252,8,16,147,0,0,0,16,Poland,Ukraine,0.0012307692307692308,0.007984031936127744,0.049779884862851335,0,171
36,176,32,6,11243,9,16,151,0,0,0,16,Poland,Ukraine,0.0013846153846153845,0.007984031936127744,0.05113443955299695,0,176
37,173,38,6,11240,10,16,147,0,0,0,16,Poland,Ukraine,0.0015384615384615385,0.007984031936127744,0.049779884862851335,0,173
38,179,40,7,11231,11,16,152,0,0,0,16,Poland,Ukraine,0.0016923076923076924,0.007984031936127744,0.051473078225533354,0,179
39,181,45,7,11224,12,15,154,0,0,0,16,Poland,Ukraine,0.0018461538461538461,0.0074850299401197605,0.05215035557060616,0,181
40,183,49,7,11218,15,15,153,0,0,0,16,Poland,Ukraine,0.002307692307692308,0.0074850299401197605,0.05181171689806976,0,183
41,187,50,7,11213,16,14,157,0,0,0,17,Poland,Ukraine,0.0024615384615384616,0.006986027944111776,0.05316627158821537,0,187
42,188,54,7,11208,16,14,158,0,0,0,17,Poland,Ukraine,0.0024615384615384616,0.006986027944111776,0.05350491026075178,0,188
43,190,58,7,11202,16,16,158,0,0,0,17,Poland,Ukraine,0.0024615384615384616,0.007984031936127744,0.05350491026075178,0,190
44,187,63,8,11199,16,15,156,0,0,0,17,Poland,Ukraine,0.0024615384615384616,0.0074850299401197605,0.05282763291567897,0,187
45,182,70,9,11196,16,14,152,0,0,0,17,Poland,Ukraine,0.0024615384615384616,0.006986027944111776,0.051473078225533354,0,182
46,179,73,12,11193,15,12,152,0,0,0,18,Poland,Ukraine,0.002307692307692308,0.005988023952095809,0.051473078225533354,0,179
47,171,84,12,11190,15,12,144,0,0,0,19,Poland,Ukraine,0.002307692307692308,0.005988023952095809,0.048763968845242124,0,171
48,167,91,12,11187,15,11,141,0,0,0,19,Poland,Ukraine,0.002307692307692308,0.0054890219560878245,0.04774805282763291,0,167
49,164,96,12,11185,15,11,138,0,0,0,19,Poland,Ukraine,0.002307692307692308,0.0054890219560878245,0.0467321368100237,0,164
50,163,99,12,11183,15,11,137,0,0,0,18,Poland,Ukraine,0.002307692307692308,0.0054890219560878245,0.0463934981374873,0,163
51,168,100,12,11177,15,11,142,0,0,0,18,Poland,Ukraine,0.002307692307692308,0.0054890219560878245,0.04808669150016932,0,168
52,162,109,13,11173,15,10,137,0,0,0,18,Poland,Ukraine,0.002307692307692308,0.00499001996007984,0.0463934981374873,0,162
53,163,115,13,11166,15,10,138,0,0,0,17,Poland,Ukraine,0.002307692307692308,0.00499001996007984,0.0467321368100237,0,163
54,171,121,15,11150,14,10,147,0,0,0,18,Germany,Ukraine,0.0021538461538461538,0.00499001996007984,0.049779884862851335,0,171
55,189,123,15,11130,15,10,164,0,0,0,18,Germany,Ukraine,0.002307692307692308,0.00499001996007984,0.0555367422959702,0,189
56,215,124,15,11103,18,10,187,0,0,0,18,Germany,Ukraine,0.002769230769230769,0.00499001996007984,0.06332543176430748,0,215
57,213,135,15,11094,19,9,185,0,0,0,18,Germany,Ukraine,0.002923076923076923,0.004491017964071856,0.06264815441923467,0,213
58,223,137,16,11081,24,9,190,0,0,0,18,Germany,Ukraine,0.0036923076923076922,0.004491017964071856,0.06434134778191669,0,223
59,231,142,17,11067,26,6,199,0,0,0,16,Germany,Ukraine,0.004,0.0029940119760479044,0.06738909583474433,0,231
60,238,149,18,11052,30,6,202,0,0,0,17,Germany,Ukraine,0.004615384615384616,0.0029940119760479044,0.06840501185235354,0,238
61,251,151,19,11036,34,6,211,0,0,0,18,Germany,Ukraine,0.005230769230769231,0.0029940119760479044,0.07145275990518117,0,251
62,263,154,19,11021,39,6,218,0,0,0,19,Germany,Ukraine,0.006,0.0029940119760479044,0.073823230612936,0,263
63,276,161,20,11000,40,5,231,0,0,0,21,Germany,Ukraine,0.006153846153846154,0.00249500998003992,0.07822553335590925,0,276
64,279,172,21,10985,38,3,238,0,0,0,20,Germany,Ukraine,0.005846153846153846,0.0014970059880239522,0.08059600406366407,0,279
65,290,177,21,10969,42,3,245,0,0,0,20,Germany,Ukraine,0.006461538461538461,0.0014970059880239522,0.0829664747714189,0,290
66,295,183,21,10958,43,2,250,0,0,0,19,Germany,Ukraine,0.006615384615384615,9.98003992015968E-4,0.08465966813410092,0,295
67,304,183,21,10949,48,2,254,0,0,0,19,Germany,Ukraine,0.0073846153846153844,9.98003992015968E-4,0.08601422282424653,0,304
68,309,191,21,10936,56,2,251,0,0,0,19,Germany,Ukraine,0.008615384615384615,9.98003992015968E-4,0.08499830680663732,0,309
69,304,200,22,10931,58,1,245,0,0,0,18,Germany,Ukraine,0.008923076923076922,4.99001996007984E-4,0.0829664747714189,0,304
70,310,203,22,10922,62,1,247,0,0,0,18,Germany,Ukraine,0.009538461538461539,4.99001996007984E-4,0.0836437521164917,0,310
71,305,212,23,10917,60,1,244,0,0,0,17,Germany,Poland,0.009230769230769232,4.99001996007984E-4,0.0826278360988825,0,305
72,300,220,23,10914,60,0,240,0,0,0,16,Germany,Ukraine,0.009230769230769232,0,0.08127328140873688,0,300
73,296,230,23,10908,62,0,234,0,0,0,16,Germany,Ukraine,0.009538461538461539,0,0.07924144937351846,0,296
74,291,238,23,10905,63,0,228,0,0,0,16,Germany,Poland,0.009692307692307693,0,0.07720961733830004,0,291
75,290,242,23,10902,62,0,228,0,0,0,16,Germany,Ukraine,0.009538461538461539,0,0.07720961733830004,0,290
76,286,247,24,10900,60,0,226,0,0,0,16,Germany,Ukraine,0.009230769230769232,0,0.07653233999322723,0,286
77,282,251,25,10899,60,0,222,0,0,0,16,Germany,Ukraine,0.009230769230769232,0,0.07517778530308161,0,282
78,281,255,25,10896,60,0,221,0,0,0,16,Germany,Ukraine,0.009230769230769232,0,0.07483914663054521,0,281
79,276,261,27,10893,61,0,215,0,0,0,16,Germany,Poland,0.009384615384615385,0,0.07280731459532679,0,276
80,273,270,29,10885,61,0,212,0,0,0,15,Germany,Ukraine,0.009384615384615385,0,0.07179139857771757,0,273
81,261,285,30,10881,58,0,203,0,0,0,14,Germany,Ukraine,0.008923076923076922,0,0.06874365052488994,0,261
82,254,298,30,10875,55,0,199,0,0,0,13,Germany,Ukraine,0.008461538461538461,0,0.06738909583474433,0,254
83,251,309,32,10865,58,0,193,0,0,0,13,Germany,Germany,0.008923076923076922,0,0.0653572637995259,0,251
84,244,318,33,10862,59,0,185,0,0,0,12,France,Germany,0.009076923076923076,0,0.06264815441923467,0,244
