tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,5,0,0,11494,0,0,5,0,0,0,1,Romania,,0,0,0.001688048615800135,0,5
1,8,0,0,11491,0,0,8,0,0,0,1,Romania,,0,0,0.0027008777852802163,0,8
2,11,0,0,11488,0,0,11,0,0,0,1,Romania,,0,0,0.003713706954760297,0,11
3,13,0,0,11486,0,0,13,0,0,0,1,Romania,,0,0,0.004388926401080351,0,13
4,13,0,0,11486,0,0,13,0,0,0,1,Romania,,0,0,0.004388926401080351,0,13
5,14,0,0,11485,0,0,14,0,0,0,1,Romania,,0,0,0.004726536124240378,0,14
6,14,0,0,11485,0,0,14,0,0,0,1,Romania,,0,0,0.004726536124240378,0,14
7,16,0,0,11483,0,0,16,0,0,0,1,Romania,,0,0,0.0054017555705604325,0,16
8,18,0,0,11481,0,0,18,0,0,0,2,Romania,,0,0,0.006076975016880486,0,18
9,22,0,0,11477,0,0,22,0,0,0,2,Romania,,0,0,0.007427413909520594,0,22
10,26,0,0,11473,0,0,26,0,0,0,3,Romania,,0,0,0.008777852802160702,0,26
11,32,0,0,11467,0,0,32,0,0,0,4,Romania,,0,0,0.010803511141120865,0,32
12,34,0,0,11465,0,1,33,0,0,0,5,Romania,,0,4.897159647404506E-4,0.01114112086428089,0,34
13,36,0,0,11463,0,2,34,0,0,0,5,Romania,,0,9.794319294809011E-4,0.011478730587440918,0,36
14,41,0,0,11458,0,3,38,0,0,0,5,Romania,,0,0.0014691478942213516,0.012829169480081027,0,41
15,46,0,0,11453,0,5,41,0,0,0,6,Romania,,0,0.002448579823702253,0.013841998649561107,0,46
16,54,0,0,11445,0,6,48,0,0,0,6,Romania,,0,0.002938295788442703,0.016205266711681297,0,54
17,61,0,0,11438,0,8,53,0,0,0,7,Romania,,0,0.0039177277179236044,0.01789331532748143,0,61
18,65,0,0,11434,0,9,56,0,0,0,7,Romania,,0,0.004407443682664055,0.018906144496961513,0,65
19,72,1,1,11425,0,11,61,0,0,0,10,Romania,Romania,0,0.0053868756121449556,0.020594193112761647,0,72
