tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11444,0,0,2,0,0,0,1,Romania,,0,0,6.772773450728074E-4,0,2
1,4,0,0,11442,0,0,4,0,0,0,1,Romania,,0,0,0.0013545546901456147,0,4
2,6,0,0,11440,0,0,6,0,0,0,1,Romania,,0,0,0.002031832035218422,0,6
3,10,0,0,11436,0,0,10,0,0,0,1,Romania,,0,0,0.0033863867253640365,0,10
4,11,0,0,11435,0,0,11,0,0,0,1,Romania,,0,0,0.0037250253979004403,0,11
5,12,0,0,11434,0,0,12,0,0,0,1,Romania,,0,0,0.004063664070436844,0,12
6,13,0,0,11433,0,0,13,0,0,0,1,Romania,,0,0,0.0044023027429732475,0,13
7,13,0,0,11433,0,0,13,0,0,0,1,Romania,,0,0,0.0044023027429732475,0,13
8,14,0,0,11432,0,0,14,0,0,0,1,Romania,,0,0,0.004740941415509651,0,14
9,15,0,0,11431,0,0,15,0,0,0,2,Romania,,0,0,0.005079580088046055,0,15
10,18,0,0,11428,0,0,18,0,0,0,2,Romania,,0,0,0.0060954961056552655,0,18
11,26,0,0,11420,0,0,26,0,0,0,3,Romania,,0,0,0.008804605485946495,0,26
12,30,0,0,11416,0,0,30,0,0,0,3,Romania,,0,0,0.01015916017609211,0,30
13,33,0,0,11413,0,0,33,0,0,0,3,Romania,,0,0,0.011175076193701321,0,33
14,36,0,0,11410,0,0,36,0,0,0,4,Romania,,0,0,0.012190992211310531,0,36
15,38,0,0,11408,0,0,38,0,0,0,4,Romania,,0,0,0.012868269556383339,0,38
16,42,0,0,11404,0,0,42,0,0,0,4,Romania,,0,0,0.014222824246528954,0,42
17,45,0,0,11401,0,0,45,0,0,0,5,Romania,,0,0,0.015238740264138165,0,45
18,49,0,0,11397,0,1,48,0,0,0,6,Romania,,0,5.053057099545225E-4,0.016254656281747375,0,49
