tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,3,0,0,11406,0,0,3,0,0,0,1,Romania,,0,0,0.0010291595197255575,0,3
1,7,0,0,11402,0,0,7,0,0,0,1,Romania,,0,0,0.0024013722126929675,0,7
2,11,0,0,11398,0,0,11,0,0,0,1,Romania,,0,0,0.0037735849056603774,0,11
3,11,0,0,11398,0,0,11,0,0,0,1,Romania,,0,0,0.0037735849056603774,0,11
4,12,0,0,11397,0,0,12,0,0,0,1,Romania,,0,0,0.00411663807890223,0,12
5,14,0,0,11395,0,0,14,0,0,0,1,Romania,,0,0,0.004802744425385935,0,14
6,15,0,0,11394,0,0,15,0,0,0,1,Romania,,0,0,0.005145797598627788,0,15
7,20,0,0,11389,0,0,20,0,0,0,2,Romania,,0,0,0.00686106346483705,0,20
8,23,0,0,11386,0,0,23,0,0,0,3,Romania,,0,0,0.007890222984562607,0,23
9,24,0,0,11385,0,0,24,0,0,0,3,Romania,,0,0,0.00823327615780446,0,24
10,26,0,0,11383,0,0,26,0,0,0,3,Romania,,0,0,0.008919382504288165,0,26
11,29,0,0,11380,0,0,29,0,0,0,3,Romania,,0,0,0.009948542024013723,0,29
12,32,0,0,11377,0,0,32,0,0,0,4,Romania,,0,0,0.010977701543739279,0,32
13,38,0,0,11371,0,0,38,0,0,0,4,Romania,,0,0,0.013036020583190394,0,38
14,41,0,0,11368,0,0,41,0,0,0,4,Romania,,0,0,0.014065180102915952,0,41
15,47,0,0,11362,0,0,47,0,0,0,4,Romania,,0,0,0.016123499142367066,0,47
16,52,0,0,11357,0,0,52,0,0,0,4,Romania,,0,0,0.01783876500857633,0,52
17,55,0,0,11354,0,0,55,0,0,0,4,Romania,,0,0,0.018867924528301886,0,55
18,61,0,0,11348,0,0,61,0,0,0,4,Romania,,0,0,0.020926243567753,0,61
19,65,1,0,11343,0,0,65,0,0,0,4,Romania,,0,0,0.022298456260720412,0,65
20,72,2,0,11335,0,0,72,0,0,0,6,Ukraine,,0,0,0.024699828473413378,0,72
21,79,2,0,11328,0,0,79,0,0,0,7,Ukraine,,0,0,0.027101200686106348,0,79
22,90,2,0,11317,0,0,90,0,0,0,8,Ukraine,,0,0,0.030874785591766724,0,90
23,93,2,0,11314,0,0,93,0,0,0,8,Ukraine,,0,0,0.031903945111492284,0,93
24,99,2,1,11307,0,1,98,0,0,0,9,Ukraine,Romania,0,4.99001996007984E-4,0.03361921097770154,0,99
25,102,4,1,11302,0,1,101,0,0,0,9,Ukraine,Romania,0,4.99001996007984E-4,0.034648370497427104,0,102
26,112,5,1,11291,1,1,110,0,0,0,10,Ukraine,Romania,1.5408320493066256E-4,4.99001996007984E-4,0.03773584905660377,0,112
27,123,6,1,11279,1,1,121,0,0,0,10,Ukraine,Romania,1.5408320493066256E-4,4.99001996007984E-4,0.04150943396226415,0,123
28,124,7,2,11276,1,2,121,0,0,0,11,Ukraine,Romania,1.5408320493066256E-4,9.98003992015968E-4,0.04150943396226415,0,124
29,122,10,2,11275,1,2,119,0,0,0,11,Ukraine,Romania,1.5408320493066256E-4,9.98003992015968E-4,0.04082332761578045,0,122
30,125,10,2,11272,1,4,120,0,0,0,11,Ukraine,Romania,1.5408320493066256E-4,0.001996007984031936,0.0411663807890223,0,125
31,133,11,2,11263,1,9,123,0,0,0,11,Ukraine,Romania,1.5408320493066256E-4,0.004491017964071856,0.04219554030874786,0,133
32,138,13,2,11256,2,12,124,0,0,0,12,Ukraine,Romania,3.081664098613251E-4,0.005988023952095809,0.04253859348198971,0,138
33,145,13,2,11249,2,15,128,0,0,0,13,Ukraine,Romania,3.081664098613251E-4,0.0074850299401197605,0.043910806174957115,0,145
34,151,16,2,11240,2,18,131,0,0,0,13,Ukraine,Romania,3.081664098613251E-4,0.008982035928143712,0.04493996569468268,0,151
35,158,17,3,11231,2,20,136,0,0,0,13,Ukraine,Romania,3.081664098613251E-4,0.00998003992015968,0.046655231560891935,0,158
36,158,19,3,11229,2,21,135,0,0,0,14,Ukraine,Romania,3.081664098613251E-4,0.010479041916167664,0.04631217838765009,0,158
37,163,21,4,11221,2,22,139,0,0,0,15,Ukraine,Romania,3.081664098613251E-4,0.010978043912175649,0.0476843910806175,0,163
38,174,24,4,11207,2,24,148,0,0,0,15,Ukraine,Romania,3.081664098613251E-4,0.011976047904191617,0.050771869639794166,0,174
39,179,27,4,11199,2,26,151,0,0,0,16,Ukraine,Romania,3.081664098613251E-4,0.012974051896207584,0.05180102915951972,0,179
40,186,29,4,11190,2,27,157,0,0,0,16,Ukraine,Romania,3.081664098613251E-4,0.01347305389221557,0.05385934819897084,0,186
41,188,33,6,11182,3,28,157,0,0,0,17,Ukraine,Romania,4.622496147919877E-4,0.013972055888223553,0.05385934819897084,0,188
42,190,37,6,11176,3,30,157,0,0,0,17,Poland,Romania,4.622496147919877E-4,0.014970059880239521,0.05385934819897084,0,190
43,196,41,7,11165,3,36,157,0,0,0,18,Poland,Romania,4.622496147919877E-4,0.017964071856287425,0.05385934819897084,0,196
44,204,44,7,11154,3,43,158,0,0,0,18,Poland,Romania,4.622496147919877E-4,0.021457085828343315,0.054202401372212695,0,204
45,209,48,7,11145,3,48,158,0,0,0,18,Poland,Romania,4.622496147919877E-4,0.023952095808383235,0.054202401372212695,0,209
46,213,55,7,11134,3,53,157,0,0,0,19,Poland,Romania,4.622496147919877E-4,0.026447105788423155,0.05385934819897084,0,213
47,217,57,7,11128,3,54,160,0,0,0,19,Poland,Romania,4.622496147919877E-4,0.02694610778443114,0.0548885077186964,0,217
48,224,58,8,11119,5,57,162,0,0,0,20,Poland,Romania,7.704160246533128E-4,0.02844311377245509,0.055574614065180106,0,224
49,212,70,10,11117,5,55,152,0,0,0,19,Poland,Romania,7.704160246533128E-4,0.027445109780439122,0.05214408233276158,0,212
50,216,72,12,11109,4,60,152,0,0,0,19,Poland,Romania,6.163328197226503E-4,0.029940119760479042,0.05214408233276158,0,216
51,221,75,12,11101,4,64,153,0,0,0,18,Poland,Romania,6.163328197226503E-4,0.031936127744510975,0.05248713550600343,0,221
52,221,80,13,11095,4,64,153,0,0,0,18,Poland,Romania,6.163328197226503E-4,0.031936127744510975,0.05248713550600343,0,221
53,224,85,13,11087,4,69,151,0,0,0,18,Turkey,Romania,6.163328197226503E-4,0.0344311377245509,0.05180102915951972,0,224
54,234,91,14,11070,6,71,157,0,0,0,19,Turkey,Romania,9.244992295839754E-4,0.035429141716566866,0.05385934819897084,0,234
55,240,97,15,11057,6,72,162,0,0,0,19,Turkey,Romania,9.244992295839754E-4,0.03592814371257485,0.055574614065180106,0,240
56,254,98,16,11041,6,76,172,0,0,0,19,Turkey,Romania,9.244992295839754E-4,0.03792415169660679,0.05900514579759863,0,254
57,254,111,16,11028,6,75,173,0,0,0,20,Turkey,Romania,9.244992295839754E-4,0.0374251497005988,0.05934819897084048,0,254
58,261,114,16,11018,7,76,178,0,0,0,20,Turkey,Romania,0.0010785824345146378,0.03792415169660679,0.06106346483704974,0,261
59,271,119,16,11003,10,82,179,0,0,0,21,Turkey,Romania,0.0015408320493066256,0.04091816367265469,0.061406518010291594,0,271
60,310,124,17,10958,13,113,184,0,0,0,22,Turkey,Romania,0.002003081664098613,0.056387225548902194,0.06312178387650086,0,310
61,340,132,19,10918,18,139,183,0,0,0,23,Turkey,Romania,0.002773497688751926,0.06936127744510978,0.06277873070325901,0,340
62,351,135,19,10904,24,140,187,0,0,0,23,Turkey,Romania,0.0036979969183359015,0.06986027944111776,0.06415094339622641,0,351
63,350,145,19,10895,27,137,186,0,0,0,23,Germany,Romania,0.004160246533127889,0.06836327345309381,0.06380789022298457,0,350
64,346,153,20,10890,28,137,181,0,0,0,22,Germany,Poland,0.004314329738058551,0.06836327345309381,0.0620926243567753,0,346
65,348,159,21,10881,32,137,179,0,0,0,22,Germany,Poland,0.004930662557781202,0.06836327345309381,0.061406518010291594,0,348
66,352,164,24,10869,37,138,177,0,0,0,22,Germany,Poland,0.005701078582434515,0.0688622754491018,0.06072041166380789,0,352
67,360,174,25,10850,43,137,180,0,0,0,21,Germany,Poland,0.00662557781201849,0.06836327345309381,0.06174957118353345,0,360
68,361,183,25,10840,45,136,180,0,0,0,20,Germany,Poland,0.006933744221879815,0.06786427145708583,0.06174957118353345,0,361
69,357,191,27,10834,47,135,175,0,0,0,21,Germany,Poland,0.00724191063174114,0.06736526946107785,0.060034305317324184,0,357
70,355,198,30,10826,48,132,175,0,0,0,22,Germany,Poland,0.007395993836671803,0.0658682634730539,0.060034305317324184,0,355
71,355,205,31,10818,48,129,178,0,0,0,22,Germany,Poland,0.007395993836671803,0.06437125748502993,0.06106346483704974,0,355
72,366,209,32,10802,49,129,188,0,0,0,22,Germany,Poland,0.007550077041602465,0.06437125748502993,0.06449399656946826,0,366
73,383,210,34,10782,51,130,202,0,0,0,21,Germany,Poland,0.00785824345146379,0.06487025948103792,0.06929674099485421,0,383
74,395,221,37,10756,53,129,213,0,0,0,23,Germany,Poland,0.008166409861325115,0.06437125748502993,0.07307032590051458,0,395
75,398,227,38,10746,53,126,219,0,0,0,23,Germany,Poland,0.008166409861325115,0.06287425149700598,0.0751286449399657,0,398
76,399,232,39,10739,55,126,218,0,0,0,23,Germany,Poland,0.00847457627118644,0.06287425149700598,0.07478559176672384,0,399
77,404,237,39,10729,55,127,222,0,0,0,23,Germany,Poland,0.00847457627118644,0.06337325349301397,0.07615780445969125,0,404
78,401,244,40,10724,55,125,221,0,0,0,23,Germany,Poland,0.00847457627118644,0.062375249500998,0.0758147512864494,0,401
79,391,256,41,10721,53,120,218,0,0,0,23,Germany,Poland,0.008166409861325115,0.059880239520958084,0.07478559176672384,0,391
80,381,267,42,10719,53,113,215,0,0,0,23,Germany,Poland,0.008166409861325115,0.056387225548902194,0.07375643224699828,0,381
81,374,279,45,10711,52,109,213,0,0,0,23,Germany,Poland,0.008012326656394453,0.05439121756487026,0.07307032590051458,0,374
82,366,291,47,10705,51,108,207,0,0,0,23,France,Poland,0.00785824345146379,0.05389221556886228,0.07101200686106346,0,366
83,359,305,48,10697,50,103,206,0,0,0,23,France,Poland,0.007704160246533128,0.05139720558882235,0.07066895368782161,0,359
84,349,317,50,10693,50,97,202,0,0,0,22,France,Poland,0.007704160246533128,0.04840319361277445,0.06929674099485421,0,349
85,353,321,50,10685,50,96,207,0,0,0,25,France,Poland,0.007704160246533128,0.04790419161676647,0.07101200686106346,0,353
86,343,333,53,10680,51,92,200,0,0,0,22,France,Poland,0.00785824345146379,0.04590818363273453,0.0686106346483705,0,343
87,333,344,55,10677,47,89,197,0,0,0,22,France,Poland,0.00724191063174114,0.04441117764471058,0.06758147512864494,0,333
88,326,355,57,10671,44,91,191,0,0,0,22,France,Poland,0.006779661016949152,0.045409181636726546,0.06552315608919383,0,326
89,321,371,58,10659,41,89,191,0,0,0,20,France,Poland,0.0063174114021571645,0.04441117764471058,0.06552315608919383,0,321
90,310,388,58,10653,40,88,182,0,0,0,19,France,Poland,0.0061633281972265025,0.043912175648702596,0.06243567753001715,0,310
91,295,401,63,10650,35,85,175,0,0,0,19,France,Germany,0.00539291217257319,0.04241516966067864,0.060034305317324184,0,295
92,289,411,63,10646,37,84,168,0,0,0,19,France,Germany,0.005701078582434515,0.041916167664670656,0.05763293310463122,0,289
93,274,426,66,10643,36,81,157,0,0,0,19,France,Germany,0.005546995377503852,0.040419161676646706,0.05385934819897084,0,274
94,271,436,66,10636,36,85,150,0,0,0,19,France,Germany,0.005546995377503852,0.04241516966067864,0.051457975986277875,0,271
95,265,446,67,10631,36,85,144,0,0,0,20,France,Germany,0.005546995377503852,0.04241516966067864,0.049399656946826756,0,265
