tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11454,0,0,2,0,0,0,1,Romania,,0,0,6.763611768684477E-4,0,2
1,3,0,0,11453,0,0,3,0,0,0,2,Romania,,0,0,0.0010145417653026716,0,3
2,3,0,0,11453,0,0,3,0,0,0,2,Romania,,0,0,0.0010145417653026716,0,3
3,5,0,0,11451,0,0,5,0,0,0,2,Romania,,0,0,0.0016909029421711193,0,5
4,5,0,0,11451,0,0,5,0,0,0,2,Romania,,0,0,0.0016909029421711193,0,5
5,6,0,0,11450,0,0,6,0,0,0,2,Romania,,0,0,0.002029083530605343,0,6
6,7,0,0,11449,0,0,7,0,0,0,2,Romania,,0,0,0.0023672641190395673,0,7
7,8,0,0,11448,0,0,8,0,0,0,2,Romania,,0,0,0.002705444707473791,0,8
8,11,0,0,11445,0,0,11,0,0,0,2,Romania,,0,0,0.0037199864727764627,0,11
9,16,0,0,11440,0,1,15,0,0,0,3,Romania,,0,4.99001996007984E-4,0.005072708826513358,0,16
10,21,0,0,11435,0,4,17,0,0,0,3,Romania,,0,0.001996007984031936,0.0057490700033818055,0,21
11,24,0,0,11432,0,5,19,0,0,0,3,Romania,,0,0.00249500998003992,0.006425431180250254,0,24
12,28,0,0,11428,0,6,22,0,0,0,3,Romania,,0,0.0029940119760479044,0.0074399729455529254,0,28
13,32,0,0,11424,0,7,25,0,0,0,4,Romania,,0,0.003493013972055888,0.008454514710855596,0,32
14,35,0,0,11421,0,7,28,0,0,0,4,Romania,,0,0.003493013972055888,0.009469056476158269,0,35
15,40,0,0,11416,0,7,33,0,0,0,6,Romania,,0,0.003493013972055888,0.011159959418329387,0,40
16,45,0,0,11411,0,7,38,0,0,0,7,Romania,,0,0.003493013972055888,0.012850862360500507,0,45
17,51,0,0,11405,0,8,43,0,0,0,8,Romania,,0,0.003992015968063872,0.014541765302671627,0,51
18,56,0,0,11400,0,8,48,0,0,0,8,Romania,,0,0.003992015968063872,0.016232668244842745,0,56
19,64,0,0,11392,0,8,56,0,0,0,8,Romania,,0,0.003992015968063872,0.018938112952316538,0,64
20,72,0,0,11384,0,9,63,0,0,0,9,Romania,,0,0.004491017964071856,0.021305377071356105,0,72
21,77,0,0,11379,0,9,68,0,0,0,9,Romania,,0,0.004491017964071856,0.022996280013527222,0,77
22,81,0,1,11374,0,9,72,0,0,0,9,Romania,Romania,0,0.004491017964071856,0.02434900236726412,0,81
23,87,1,1,11367,0,9,78,0,0,0,9,Romania,Romania,0,0.004491017964071856,0.026378085897869462,0,87
24,91,1,1,11363,0,9,82,0,0,0,9,Romania,Romania,0,0.004491017964071856,0.027730808251606356,0,91
25,96,1,1,11358,0,9,87,0,0,0,10,Romania,Romania,0,0.004491017964071856,0.029421711193777476,0,96
26,103,2,1,11350,0,9,94,0,0,0,11,Romania,Romania,0,0.004491017964071856,0.03178897531281705,0,103
27,115,2,1,11338,0,10,105,0,0,0,12,Romania,Romania,0,0.00499001996007984,0.035508961785593506,0,115
28,125,2,1,11328,0,10,115,0,0,0,12,Romania,Romania,0,0.00499001996007984,0.038890767669935745,0,125
29,133,2,1,11320,0,12,121,0,0,0,13,Poland,Romania,0,0.005988023952095809,0.04091985120054109,0,133
30,139,3,1,11313,0,13,126,0,0,0,13,Poland,Romania,0,0.006487025948103792,0.04261075414271221,0,139
31,143,6,1,11306,0,14,129,0,0,0,13,Poland,Romania,0,0.006986027944111776,0.04362529590801488,0,143
32,144,10,1,11301,0,14,130,0,0,0,13,Poland,Romania,0,0.006986027944111776,0.043963476496449105,0,144
33,151,10,1,11294,0,14,137,0,0,0,14,Poland,Romania,0,0.006986027944111776,0.04633074061548867,0,151
34,153,14,1,11288,0,14,139,0,0,0,14,Poland,Romania,0,0.006986027944111776,0.04700710179235712,0,153
35,159,14,1,11282,0,14,145,0,0,0,14,Poland,Romania,0,0.006986027944111776,0.049036185322962465,0,159
36,167,17,1,11271,1,14,152,0,0,0,17,Poland,Romania,1.5396458814472672E-4,0.006986027944111776,0.05140344944200203,0,167
37,171,19,1,11265,1,14,156,0,0,0,18,Poland,Romania,1.5396458814472672E-4,0.006986027944111776,0.052756171795738924,0,171
38,171,23,2,11260,2,15,154,0,0,0,19,Poland,Hungary,3.0792917628945344E-4,0.0074850299401197605,0.05207981061887048,0,171
39,171,27,2,11256,3,15,153,0,0,0,20,Poland,Romania,4.6189376443418013E-4,0.0074850299401197605,0.051741630030436254,0,171
40,171,31,2,11252,3,15,153,0,0,0,20,Poland,Romania,4.6189376443418013E-4,0.0074850299401197605,0.051741630030436254,0,171
41,173,33,2,11248,4,14,155,0,0,0,20,Poland,Hungary,6.158583525789069E-4,0.006986027944111776,0.0524179912073047,0,173
42,172,36,3,11245,4,13,155,0,0,0,20,Poland,Romania,6.158583525789069E-4,0.006487025948103792,0.0524179912073047,0,172
43,173,38,5,11240,6,13,154,0,0,0,21,Poland,Romania,9.237875288683603E-4,0.006487025948103792,0.05207981061887048,0,173
44,179,39,6,11232,6,13,160,0,0,0,21,Poland,Romania,9.237875288683603E-4,0.006487025948103792,0.05410889414947582,0,179
45,185,43,6,11222,9,12,164,0,0,0,21,Poland,Romania,0.0013856812933025404,0.005988023952095809,0.05546161650321271,0,185
46,190,47,6,11213,9,12,169,0,0,0,21,Poland,Romania,0.0013856812933025404,0.005988023952095809,0.05715251944538383,0,190
47,194,52,7,11203,9,12,173,0,0,0,21,Poland,Romania,0.0013856812933025404,0.005988023952095809,0.05850524179912073,0,194
48,207,55,8,11186,9,12,186,0,0,0,23,Poland,Romania,0.0013856812933025404,0.005988023952095809,0.06290158944876564,0,207
49,219,63,8,11166,11,12,196,0,0,0,23,Germany,Romania,0.0016936104695919939,0.005988023952095809,0.06628339533310788,0,219
50,244,67,8,11137,17,13,214,0,0,0,23,Germany,Romania,0.002617397998460354,0.006487025948103792,0.07237064592492391,0,244
51,260,69,9,11118,20,13,227,0,0,0,22,Germany,Romania,0.003079291762894534,0.006487025948103792,0.07676699357456881,0,260
52,268,76,9,11103,22,12,234,0,0,0,22,Germany,Romania,0.0033872209391839878,0.005988023952095809,0.07913425769360839,0,268
53,273,80,10,11093,22,12,239,0,0,0,23,Germany,Romania,0.0033872209391839878,0.005988023952095809,0.0808251606357795,0,273
54,277,85,10,11084,23,13,241,0,0,0,23,Germany,Romania,0.003541185527328714,0.006487025948103792,0.08150152181264796,0,277
55,277,92,11,11076,24,13,240,0,0,0,24,Germany,Romania,0.003695150115473441,0.006487025948103792,0.08116334122421373,0,277
56,275,99,11,11071,25,13,237,0,0,0,24,Germany,Romania,0.003849114703618168,0.006487025948103792,0.08014879945891105,0,275
57,266,106,15,11069,25,11,230,0,0,0,23,Germany,Romania,0.003849114703618168,0.0054890219560878245,0.07778153533987149,0,266
