tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11430,0,0,1,0,0,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
1,1,0,0,11430,0,0,1,0,0,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
2,1,0,0,11430,0,0,1,0,0,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
3,1,0,0,11430,0,0,1,0,0,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
4,1,0,0,11430,0,0,1,0,0,0,1,Romania,,0,0,3.3760972316002703E-4,0,1
5,3,0,0,11428,0,0,3,0,0,0,1,Romania,,0,0,0.001012829169480081,0,3
6,3,0,0,11428,0,0,3,0,0,0,1,Romania,,0,0,0.001012829169480081,0,3
7,5,0,0,11426,0,0,5,0,0,0,2,Romania,,0,0,0.001688048615800135,0,5
8,7,0,0,11424,0,0,7,0,0,0,2,Romania,,0,0,0.002363268062120189,0,7
9,9,0,0,11422,0,0,9,0,0,0,2,Romania,,0,0,0.003038487508440243,0,9
10,10,0,0,11421,0,0,10,0,0,0,2,Romania,,0,0,0.00337609723160027,0,10
11,13,0,0,11418,0,0,13,0,0,0,2,Romania,,0,0,0.004388926401080351,0,13
12,16,0,0,11415,0,0,16,0,0,0,2,Romania,,0,0,0.0054017555705604325,0,16
13,19,0,0,11412,0,1,18,0,0,0,3,Romania,,0,5.053057099545225E-4,0.006076975016880486,0,19
14,23,0,0,11408,0,1,22,0,0,0,3,Romania,,0,5.053057099545225E-4,0.007427413909520594,0,23
15,25,0,0,11406,0,3,22,0,0,0,4,Romania,,0,0.0015159171298635675,0.007427413909520594,0,25
16,28,0,0,11403,0,4,24,0,0,0,4,Romania,,0,0.00202122283981809,0.008102633355840648,0,28
17,35,0,0,11396,0,7,28,0,0,0,6,Romania,,0,0.0035371399696816574,0.009453072248480757,0,35
18,41,0,0,11390,0,7,34,0,0,0,8,Romania,,0,0.0035371399696816574,0.011478730587440918,0,41
19,46,0,0,11385,0,8,38,0,0,0,8,Romania,,0,0.00404244567963618,0.012829169480081027,0,46
20,49,0,0,11382,0,8,41,0,0,0,8,Romania,,0,0.00404244567963618,0.013841998649561107,0,49
21,56,0,0,11375,0,8,48,0,0,0,8,Romania,,0,0.00404244567963618,0.016205266711681297,0,56
22,59,0,0,11372,0,8,51,0,0,0,8,Romania,,0,0.00404244567963618,0.017218095881161376,0,59
23,64,0,0,11367,0,10,54,0,0,0,9,Romania,,0,0.005053057099545225,0.01823092505064146,0,64
24,68,1,0,11362,0,10,58,0,0,0,10,Romania,,0,0.005053057099545225,0.019581363943281565,0,68
25,76,1,0,11354,2,11,63,0,0,0,13,Romania,,3.081664098613251E-4,0.0055583628094997475,0.021269412559081703,0,76
26,86,1,0,11344,3,16,67,0,0,0,14,Romania,,4.622496147919877E-4,0.00808489135927236,0.02261985145172181,0,86
27,91,2,0,11338,5,17,69,0,0,0,15,Romania,,7.704160246533128E-4,0.008590197069226882,0.023295070898041864,0,91
28,97,2,0,11332,5,21,71,0,0,0,15,Romania,,7.704160246533128E-4,0.010611419909044972,0.02397029034436192,0,97
29,101,2,0,11328,6,22,73,0,0,0,16,Romania,,9.244992295839754E-4,0.011116725618999495,0.02464550979068197,0,101
30,106,2,0,11323,7,23,76,0,0,0,16,Romania,,0.0010785824345146378,0.011622031328954016,0.025658338960162053,0,106
31,116,2,0,11313,10,26,80,0,0,0,17,Romania,,0.0015408320493066256,0.013137948458817585,0.02700877785280216,0,116
32,120,4,0,11307,13,26,81,0,0,0,18,Romania,,0.002003081664098613,0.013137948458817585,0.027346387575962187,0,120
33,127,6,0,11298,14,29,84,0,0,0,18,Romania,,0.0021571648690292757,0.014653865588681153,0.02835921674544227,0,127
34,129,8,0,11294,15,29,85,0,0,0,18,Romania,,0.0023112480739599386,0.014653865588681153,0.028696826468602294,0,129
35,133,9,0,11289,17,29,87,0,0,0,19,Romania,,0.0026194144838212635,0.014653865588681153,0.02937204591492235,0,133
36,144,13,0,11274,19,30,95,0,0,0,20,Romania,,0.002927580893682589,0.015159171298635674,0.032072923700202566,0,144
37,154,17,0,11260,23,32,99,0,0,0,21,Romania,,0.0035439137134052386,0.01616978271854472,0.033423362592842676,0,154
38,168,17,0,11246,26,33,109,0,0,0,21,Romania,,0.004006163328197226,0.01667508842849924,0.036799459824442944,0,168
39,179,18,0,11234,27,34,118,0,0,0,21,Turkey,,0.004160246533127889,0.017180394138453764,0.039837947332883185,0,179
40,188,21,1,11221,27,36,125,0,0,0,21,Turkey,Albania,0.004160246533127889,0.01819100555836281,0.04220121539500338,0,188
41,198,23,1,11209,31,36,131,0,0,0,21,Germany,Albania,0.004776579352850539,0.01819100555836281,0.044226873733963536,0,198
42,213,25,1,11192,34,37,142,0,0,0,21,Germany,Albania,0.005238828967642527,0.01869631126831733,0.04794058068872384,0,213
43,241,27,1,11162,39,39,163,0,0,0,21,Germany,Albania,0.00600924499229584,0.019706922688226377,0.0550303848750844,0,241
44,256,33,1,11141,43,40,173,0,0,0,21,Germany,Albania,0.00662557781201849,0.0202122283981809,0.05840648210668467,0,256
45,276,35,1,11119,46,43,187,0,0,0,22,Germany,Albania,0.007087827426810477,0.021728145528044467,0.06313301823092506,0,276
46,289,41,1,11100,49,48,192,0,0,0,22,Germany,Albania,0.007550077041602465,0.02425467407781708,0.06482106684672519,0,289
47,309,43,1,11078,53,49,207,0,0,0,23,Germany,Albania,0.008166409861325115,0.024759979787771603,0.06988521269412559,0,309
48,331,46,3,11051,55,53,223,0,0,0,23,Germany,Czechia,0.00847457627118644,0.026781202627589692,0.07528696826468602,0,331
49,349,49,3,11030,59,53,237,0,0,0,23,Germany,Turkey,0.00909090909090909,0.026781202627589692,0.0800135043889264,0,349
50,373,55,3,11000,68,54,251,0,0,0,23,Germany,Turkey,0.010477657935285054,0.027286508337544216,0.08474004051316678,0,373
51,388,60,4,10979,69,51,268,0,0,0,23,Germany,Turkey,0.010631741140215716,0.025770591207680646,0.09047940580688724,0,388
52,404,64,4,10959,69,51,284,0,0,0,22,Germany,Czechia,0.010631741140215716,0.025770591207680646,0.09588116137744768,0,404
53,431,67,5,10928,70,52,309,0,0,0,22,Germany,Turkey,0.01078582434514638,0.02627589691763517,0.10432140445644834,0,431
54,449,71,6,10905,72,55,322,0,0,0,23,Germany,Hungary,0.011093990755007704,0.027791814047498736,0.1087103308575287,0,449
55,458,74,6,10893,73,57,328,0,0,0,24,Germany,Hungary,0.011248073959938367,0.028802425467407782,0.11073598919648886,0,458
56,467,85,8,10871,72,66,329,0,0,0,23,Germany,Hungary,0.011093990755007704,0.03335017685699848,0.11107359891964888,0,467
57,490,91,9,10841,74,84,332,0,0,0,24,Germany,Hungary,0.01140215716486903,0.04244567963617989,0.11208642808912897,0,490
58,496,95,10,10830,75,88,333,0,0,0,24,Germany,Hungary,0.011556240369799691,0.04446690247599798,0.11242403781228899,0,496
