tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11428,0,0,1,0,0,0,1,Romania,,0,0,3.3840947546531303E-4,0,1
1,2,0,0,11427,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
2,2,0,0,11427,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
3,2,0,0,11427,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
4,2,0,0,11427,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
5,3,0,0,11426,0,0,3,0,0,0,1,Romania,,0,0,0.0010152284263959391,0,3
6,4,0,0,11425,0,0,4,0,0,0,1,Romania,,0,0,0.0013536379018612521,0,4
7,8,0,0,11421,0,0,8,0,0,0,1,Romania,,0,0,0.0027072758037225042,0,8
8,11,0,0,11418,0,0,11,0,0,0,1,Romania,,0,0,0.003722504230118443,0,11
9,12,0,0,11417,0,0,12,0,0,0,1,Romania,,0,0,0.0040609137055837565,0,12
10,13,0,0,11416,0,0,13,0,0,0,1,Romania,,0,0,0.004399323181049069,0,13
11,16,0,0,11413,0,0,16,0,0,0,1,Romania,,0,0,0.0054145516074450084,0,16
12,17,0,0,11412,0,0,17,0,0,0,1,Romania,,0,0,0.005752961082910322,0,17
13,22,0,0,11407,0,0,22,0,0,0,2,Romania,,0,0,0.007445008460236886,0,22
14,28,0,0,11401,0,0,28,0,0,0,3,Romania,,0,0,0.009475465313028765,0,28
15,32,0,0,11397,0,0,32,0,0,0,3,Romania,,0,0,0.010829103214890017,0,32
16,36,0,0,11393,0,0,36,0,0,0,3,Romania,,0,0,0.012182741116751269,0,36
17,37,0,0,11392,0,0,37,0,0,0,4,Romania,,0,0,0.012521150592216581,0,37
18,40,0,0,11389,0,0,40,0,0,0,4,Romania,,0,0,0.01353637901861252,0,40
19,41,0,0,11388,0,0,41,0,0,0,4,Romania,,0,0,0.013874788494077835,0,41
20,43,0,0,11386,0,0,43,0,0,0,4,Romania,,0,0,0.01455160744500846,0,43
21,47,0,0,11382,0,0,47,0,0,0,4,Romania,,0,0,0.015905245346869712,0,47
22,51,0,0,11378,0,0,51,0,0,0,4,Romania,,0,0,0.017258883248730966,0,51
23,53,1,0,11375,0,0,53,0,0,0,4,Romania,,0,0,0.01793570219966159,0,53
24,55,1,0,11373,0,1,54,0,0,0,5,Romania,,0,5.053057099545225E-4,0.018274111675126905,0,55
25,57,1,0,11371,0,1,56,0,0,0,6,Romania,,0,5.053057099545225E-4,0.01895093062605753,0,57
26,58,2,0,11369,0,1,57,0,0,0,6,Romania,,0,5.053057099545225E-4,0.019289340101522844,0,58
27,65,3,0,11361,0,3,62,0,0,0,8,Romania,,0,0.0015159171298635675,0.02098138747884941,0,65
28,73,3,0,11353,0,4,69,0,0,0,8,Romania,,0,0.00202122283981809,0.023350253807106598,0,73
29,80,3,0,11346,0,4,76,0,0,0,8,Romania,,0,0.00202122283981809,0.02571912013536379,0,80
