tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11693,0,0,1,0,0,0,1,Romania,,0,0,3.324468085106383E-4,0,1
1,2,0,0,11692,0,0,2,0,0,0,1,Romania,,0,0,6.648936170212766E-4,0,2
2,3,0,0,11691,0,0,3,0,0,0,1,Romania,,0,0,9.973404255319148E-4,0,3
3,4,0,0,11690,0,0,4,0,0,0,1,Romania,,0,0,0.0013297872340425532,0,4
4,5,0,0,11689,0,0,5,0,0,0,1,Romania,,0,0,0.0016622340425531915,0,5
5,10,0,0,11684,0,0,10,0,0,0,1,Romania,,0,0,0.003324468085106383,0,10
6,11,0,0,11683,0,0,11,0,0,0,1,Romania,,0,0,0.0036569148936170214,0,11
7,15,0,0,11679,0,0,15,0,0,0,1,Romania,,0,0,0.004986702127659575,0,15
8,18,0,0,11676,0,0,18,0,0,0,2,Romania,,0,0,0.005984042553191489,0,18
9,22,0,0,11672,0,0,22,0,0,0,2,Romania,,0,0,0.007313829787234043,0,22
10,26,0,0,11668,0,0,26,0,0,0,3,Romania,,0,0,0.008643617021276596,0,26
11,29,0,0,11665,0,0,29,0,0,0,3,Romania,,0,0,0.00964095744680851,0,29
12,35,0,0,11659,0,0,35,0,0,0,3,Romania,,0,0,0.01163563829787234,0,35
13,42,0,0,11652,0,1,41,0,0,0,5,Romania,,0,4.99001996007984E-4,0.01363031914893617,0,42
14,46,0,0,11648,0,1,45,0,0,0,5,Romania,,0,4.99001996007984E-4,0.014960106382978724,0,46
15,51,0,0,11643,0,2,49,0,0,0,7,Romania,,0,9.98003992015968E-4,0.016289893617021278,0,51
16,53,0,0,11641,0,2,51,0,0,0,7,Romania,,0,9.98003992015968E-4,0.01695478723404255,0,53
17,58,0,0,11636,0,4,54,0,0,0,8,Romania,,0,0.001996007984031936,0.01795212765957447,0,58
18,61,0,0,11633,0,6,55,0,0,0,9,Romania,,0,0.0029940119760479044,0.018284574468085107,0,61
19,66,0,0,11628,0,9,57,0,0,0,10,Romania,,0,0.004491017964071856,0.018949468085106384,0,66
20,70,1,0,11623,0,10,60,0,0,0,11,Romania,,0,0.00499001996007984,0.0199468085106383,0,70
21,70,1,0,11623,0,10,60,0,0,0,11,Romania,,0,0.00499001996007984,0.0199468085106383,0,70
22,77,1,0,11616,0,12,65,0,0,0,12,Romania,,0,0.005988023952095809,0.02160904255319149,0,77
23,84,2,0,11608,0,14,70,0,0,0,13,Romania,,0,0.006986027944111776,0.02327127659574468,0,84
24,86,4,0,11604,1,15,70,0,0,0,14,Romania,,1.49655791679138E-4,0.0074850299401197605,0.02327127659574468,0,86
25,91,5,0,11598,1,15,75,0,0,0,14,Romania,,1.49655791679138E-4,0.0074850299401197605,0.024933510638297872,0,91
26,99,6,0,11589,3,16,80,0,0,0,15,Romania,,4.489673750374139E-4,0.007984031936127744,0.026595744680851064,0,99
27,103,9,0,11582,3,16,84,0,0,0,16,Romania,,4.489673750374139E-4,0.007984031936127744,0.027925531914893616,0,103
28,109,10,0,11575,4,16,89,0,0,0,16,Romania,,5.98623166716552E-4,0.007984031936127744,0.029587765957446808,0,109
29,110,12,0,11572,4,16,90,0,0,0,16,Romania,,5.98623166716552E-4,0.007984031936127744,0.02992021276595745,0,110
30,117,12,0,11565,4,17,96,0,0,0,16,Ukraine,,5.98623166716552E-4,0.008483033932135729,0.031914893617021274,0,117
31,116,12,1,11565,4,17,95,0,0,0,16,Ukraine,Romania,5.98623166716552E-4,0.008483033932135729,0.03158244680851064,0,116
32,119,13,2,11560,5,17,97,0,0,0,17,Ukraine,Hungary,7.4827895839569E-4,0.008483033932135729,0.032247340425531915,0,119
33,122,14,2,11556,5,17,100,0,0,0,18,Poland,Romania,7.4827895839569E-4,0.008483033932135729,0.03324468085106383,0,122
34,121,17,2,11554,5,17,99,0,0,0,18,Ukraine,Romania,7.4827895839569E-4,0.008483033932135729,0.03291223404255319,0,121
35,119,20,3,11552,5,17,97,0,0,0,19,Ukraine,Serbia,7.4827895839569E-4,0.008483033932135729,0.032247340425531915,0,119
36,120,22,3,11549,5,16,99,0,0,0,19,Poland,Romania,7.4827895839569E-4,0.007984031936127744,0.03291223404255319,0,120
37,114,28,5,11547,5,16,93,0,0,0,19,Poland,Romania,7.4827895839569E-4,0.007984031936127744,0.030917553191489363,0,114
38,115,31,5,11543,6,15,94,0,0,0,20,Poland,Romania,8.979347500748278E-4,0.0074850299401197605,0.03125,0,115
39,113,33,6,11542,6,13,94,0,0,0,19,Poland,Romania,8.979347500748278E-4,0.006487025948103792,0.03125,0,113
40,114,37,6,11537,6,14,94,0,0,0,20,Poland,Romania,8.979347500748278E-4,0.006986027944111776,0.03125,0,114
41,117,40,7,11530,6,13,98,0,0,0,20,Poland,Romania,8.979347500748278E-4,0.006487025948103792,0.032579787234042555,0,117
42,118,44,7,11525,6,13,99,0,0,0,21,Poland,Romania,8.979347500748278E-4,0.006487025948103792,0.03291223404255319,0,118
43,128,46,7,11513,6,13,109,0,0,0,21,Poland,Romania,8.979347500748278E-4,0.006487025948103792,0.03623670212765957,0,128
44,142,47,8,11497,7,13,122,0,0,0,21,Poland,Romania,0.0010475905417539658,0.006487025948103792,0.04055851063829787,0,142
45,148,50,8,11488,8,13,127,0,0,0,21,Poland,Romania,0.001197246333433104,0.006487025948103792,0.04222074468085106,0,148
46,158,51,8,11477,9,12,137,0,0,0,21,Poland,Romania,0.0013469021251122418,0.005988023952095809,0.045545212765957445,0,158
47,158,54,9,11473,9,12,137,0,0,0,22,Poland,Romania,0.0013469021251122418,0.005988023952095809,0.045545212765957445,0,158
48,166,56,9,11463,9,11,146,0,0,0,22,Poland,Romania,0.0013469021251122418,0.0054890219560878245,0.04853723404255319,0,166
49,168,59,9,11458,10,10,148,0,0,0,22,Poland,Romania,0.00149655791679138,0.00499001996007984,0.04920212765957447,0,168
50,172,61,11,11450,11,11,150,0,0,0,22,Poland,Romania,0.0016462137084705178,0.0054890219560878245,0.049867021276595744,0,172
51,172,66,12,11444,12,11,149,0,0,0,22,Poland,Romania,0.0017958695001496557,0.0054890219560878245,0.0495345744680851,0,172
52,171,70,13,11440,12,11,148,0,0,0,21,Poland,Romania,0.0017958695001496557,0.0054890219560878245,0.04920212765957447,0,171
53,173,73,13,11435,12,11,150,0,0,0,19,Poland,Romania,0.0017958695001496557,0.0054890219560878245,0.049867021276595744,0,173
54,178,76,13,11427,12,10,156,0,0,0,19,Poland,Romania,0.0017958695001496557,0.00499001996007984,0.05186170212765957,0,178
55,189,80,13,11412,12,9,168,0,0,0,18,Poland,Romania,0.0017958695001496557,0.004491017964071856,0.05585106382978723,0,189
56,195,85,14,11400,12,7,176,0,0,0,17,Poland,Romania,0.0017958695001496557,0.003493013972055888,0.05851063829787234,0,195
57,201,90,15,11388,12,7,182,0,0,0,17,Germany,Romania,0.0017958695001496557,0.003493013972055888,0.06050531914893617,0,201
58,209,92,15,11378,13,7,189,0,0,0,17,Germany,Romania,0.0019455252918287938,0.003493013972055888,0.06283244680851063,0,209
59,224,95,15,11360,13,7,204,0,0,0,17,Germany,Romania,0.0019455252918287938,0.003493013972055888,0.0678191489361702,0,224
60,240,99,15,11340,14,8,218,0,0,0,17,Germany,Romania,0.0020951810835079317,0.003992015968063872,0.07247340425531915,0,240
61,257,103,15,11319,15,8,234,0,0,0,19,Germany,Romania,0.0022448368751870696,0.003992015968063872,0.07779255319148937,0,257
62,270,106,17,11301,15,8,247,0,0,0,20,Germany,Ukraine,0.0022448368751870696,0.003992015968063872,0.08211436170212766,0,270
63,277,117,17,11283,16,5,256,0,0,0,20,Germany,Ukraine,0.002394492666866208,0.00249500998003992,0.0851063829787234,0,277
64,291,123,17,11263,16,6,269,0,0,0,21,Germany,Ukraine,0.002394492666866208,0.0029940119760479044,0.08942819148936171,0,291
65,313,133,17,11231,15,7,291,0,0,0,21,Germany,Ukraine,0.0022448368751870696,0.003493013972055888,0.09674202127659574,0,313
66,338,134,18,11204,15,7,316,0,0,0,21,Germany,Ukraine,0.0022448368751870696,0.003493013972055888,0.10505319148936171,0,338
67,354,141,19,11180,16,5,333,0,0,0,19,Germany,Ukraine,0.002394492666866208,0.00249500998003992,0.11070478723404255,0,354
68,362,147,20,11165,17,5,340,0,0,0,18,Germany,Ukraine,0.0025441484585453458,0.00249500998003992,0.11303191489361702,0,362
69,364,150,23,11157,16,5,343,0,0,0,18,Germany,Ukraine,0.002394492666866208,0.00249500998003992,0.11402925531914894,0,364
70,364,157,24,11149,15,7,342,0,0,0,20,Germany,Ukraine,0.0022448368751870696,0.003493013972055888,0.11369680851063829,0,364
71,364,159,24,11147,16,7,341,0,0,0,20,Germany,Ukraine,0.002394492666866208,0.003493013972055888,0.11336436170212766,0,364
72,359,166,25,11144,16,8,335,0,0,0,20,Germany,Ukraine,0.002394492666866208,0.003992015968063872,0.11136968085106383,0,359
73,356,171,26,11141,17,8,331,0,0,0,20,Germany,Ukraine,0.0025441484585453458,0.003992015968063872,0.11003989361702128,0,356
74,350,179,28,11137,17,7,326,0,0,0,19,Germany,Ukraine,0.0025441484585453458,0.003493013972055888,0.10837765957446809,0,350
75,348,184,29,11133,17,7,324,0,0,0,18,Germany,Ukraine,0.0025441484585453458,0.003493013972055888,0.1077127659574468,0,348
76,347,187,29,11131,18,7,322,0,0,0,18,Germany,Ukraine,0.0026938042502244837,0.003493013972055888,0.10704787234042554,0,347
77,344,196,29,11125,22,7,315,0,0,0,18,Germany,Ukraine,0.0032924274169410356,0.003493013972055888,0.10472074468085106,0,344
78,339,206,29,11120,22,7,310,0,0,0,18,Germany,Ukraine,0.0032924274169410356,0.003493013972055888,0.10305851063829788,0,339
79,324,220,31,11119,20,6,298,0,0,0,18,Germany,Ukraine,0.00299311583358276,0.0029940119760479044,0.0990691489361702,0,324
80,319,226,33,11116,22,6,291,0,0,0,18,Germany,Ukraine,0.0032924274169410356,0.0029940119760479044,0.09674202127659574,0,319
81,314,235,34,11111,22,7,285,0,0,0,18,Germany,Ukraine,0.0032924274169410356,0.003493013972055888,0.09474734042553191,0,314
