tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11476,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
1,3,0,0,11475,0,0,3,0,0,0,1,Romania,,0,0,0.0010152284263959391,0,3
2,4,0,0,11474,0,0,4,0,0,0,1,Romania,,0,0,0.0013536379018612521,0,4
3,6,0,0,11472,0,0,6,0,0,0,1,Romania,,0,0,0.0020304568527918783,0,6
4,9,0,0,11469,0,0,9,0,0,0,1,Romania,,0,0,0.003045685279187817,0,9
5,12,0,0,11466,0,0,12,0,0,0,1,Romania,,0,0,0.0040609137055837565,0,12
6,15,0,0,11463,0,0,15,0,0,0,1,Romania,,0,0,0.005076142131979695,0,15
7,21,0,0,11457,0,0,21,0,0,0,2,Romania,,0,0,0.007106598984771574,0,21
8,27,0,0,11451,0,0,27,0,0,0,2,Romania,,0,0,0.009137055837563452,0,27
9,29,0,0,11449,0,0,29,0,0,0,2,Romania,,0,0,0.009813874788494078,0,29
10,32,0,0,11446,0,0,32,0,0,0,3,Romania,,0,0,0.010829103214890017,0,32
11,34,0,0,11444,0,0,34,0,0,0,3,Romania,,0,0,0.011505922165820644,0,34
12,38,0,0,11440,0,0,38,0,0,0,4,Romania,,0,0,0.012859560067681896,0,38
13,46,0,0,11432,0,0,46,0,0,0,5,Romania,,0,0,0.0155668358714044,0,46
14,49,0,0,11429,0,0,49,0,0,0,5,Romania,,0,0,0.016582064297800337,0,49
15,53,0,0,11425,0,0,53,0,0,0,5,Romania,,0,0,0.01793570219966159,0,53
16,57,0,0,11421,0,1,56,0,0,0,6,Romania,,0,4.99001996007984E-4,0.01895093062605753,0,57
17,63,0,0,11415,0,2,61,0,0,0,7,Romania,,0,9.98003992015968E-4,0.020642978003384094,0,63
18,72,0,0,11406,0,4,68,0,0,0,9,Romania,,0,0.001996007984031936,0.023011844331641287,0,72
19,77,0,0,11401,0,4,73,0,0,0,9,Romania,,0,0.001996007984031936,0.024703891708967852,0,77
20,81,0,0,11397,0,5,76,0,0,0,10,Romania,,0,0.00249500998003992,0.02571912013536379,0,81
21,83,0,0,11395,0,5,78,0,0,0,10,Romania,,0,0.00249500998003992,0.026395939086294416,0,83
22,89,0,0,11389,0,6,83,0,0,0,10,Romania,,0,0.0029940119760479044,0.02808798646362098,0,89
23,95,0,0,11383,0,6,89,0,0,0,11,Ukraine,,0,0.0029940119760479044,0.03011844331641286,0,95
24,106,0,0,11372,0,7,99,0,0,0,11,Ukraine,,0,0.003493013972055888,0.03350253807106599,0,106
25,113,0,0,11365,0,8,105,0,0,0,11,Ukraine,,0,0.003992015968063872,0.03553299492385787,0,113
26,122,1,0,11355,0,10,112,0,0,0,11,Ukraine,,0,0.00499001996007984,0.03790186125211506,0,122
27,125,3,1,11349,0,11,114,0,0,0,11,Ukraine,Romania,0,0.0054890219560878245,0.03857868020304569,0,125
28,127,6,1,11344,0,11,116,0,0,0,11,Ukraine,Romania,0,0.0054890219560878245,0.03925549915397631,0,127
29,132,8,2,11336,0,12,120,0,0,0,13,Ukraine,Romania,0,0.005988023952095809,0.04060913705583756,0,132
30,139,9,2,11328,0,12,127,0,0,0,14,Ukraine,Romania,0,0.005988023952095809,0.04297800338409476,0,139
31,148,11,2,11317,0,13,135,0,0,0,14,Ukraine,Romania,0,0.006487025948103792,0.04568527918781726,0,148
32,155,12,2,11309,0,13,142,0,0,0,14,Ukraine,Romania,0,0.006487025948103792,0.048054145516074454,0,155
33,161,13,2,11302,0,13,148,0,0,0,15,Ukraine,Romania,0,0.006487025948103792,0.050084602368866325,0,161
34,168,15,2,11293,0,13,155,0,0,0,16,Ukraine,Romania,0,0.006487025948103792,0.05245346869712352,0,168
35,179,15,3,11281,0,14,165,0,0,0,17,Ukraine,Romania,0,0.006986027944111776,0.05583756345177665,0,179
36,182,17,3,11276,0,13,169,0,0,0,17,Ukraine,Romania,0,0.006487025948103792,0.0571912013536379,0,182
37,183,22,3,11270,0,12,171,0,0,0,16,Ukraine,Romania,0,0.005988023952095809,0.05786802030456853,0,183
38,188,25,4,11261,0,12,176,0,0,0,16,Ukraine,Ukraine,0,0.005988023952095809,0.05956006768189509,0,188
39,187,32,4,11255,0,12,175,0,0,0,17,Ukraine,Ukraine,0,0.005988023952095809,0.05922165820642978,0,187
40,194,36,4,11244,0,12,182,0,0,0,17,Ukraine,Ukraine,0,0.005988023952095809,0.06159052453468697,0,194
41,198,40,4,11236,0,11,187,0,0,0,17,Ukraine,Ukraine,0,0.0054890219560878245,0.06328257191201353,0,198
42,202,42,6,11228,1,11,190,0,0,0,18,Ukraine,Ukraine,1.5339776039269826E-4,0.0054890219560878245,0.06429780033840947,0,202
43,221,43,6,11208,2,12,207,0,0,0,19,Ukraine,Ukraine,3.0679552078539653E-4,0.005988023952095809,0.0700507614213198,0,221
44,236,47,6,11189,2,13,221,0,0,0,19,Ukraine,Ukraine,3.0679552078539653E-4,0.006487025948103792,0.07478849407783418,0,236
45,242,53,6,11177,2,12,228,0,0,0,19,Germany,Romania,3.0679552078539653E-4,0.005988023952095809,0.07715736040609138,0,242
46,254,60,6,11158,2,11,241,0,0,0,20,Germany,Ukraine,3.0679552078539653E-4,0.0054890219560878245,0.08155668358714044,0,254
47,267,66,6,11139,2,12,253,0,0,0,21,Germany,Ukraine,3.0679552078539653E-4,0.005988023952095809,0.0856175972927242,0,267
48,276,74,7,11121,2,10,264,0,0,0,20,Germany,Ukraine,3.0679552078539653E-4,0.00499001996007984,0.08934010152284264,0,276
49,283,79,8,11108,2,10,271,0,0,0,20,Germany,Ukraine,3.0679552078539653E-4,0.00499001996007984,0.09170896785109983,0,283
50,289,83,8,11098,2,10,277,0,0,0,20,Germany,Ukraine,3.0679552078539653E-4,0.00499001996007984,0.09373942470389171,0,289
