tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11486,0,0,1,0,0,0,1,Romania,,0,0,3.3478406427854036E-4,0,1
1,1,0,0,11486,0,0,1,0,0,0,1,Romania,,0,0,3.3478406427854036E-4,0,1
2,2,0,0,11485,0,0,2,0,0,0,1,Romania,,0,0,6.695681285570807E-4,0,2
3,2,0,0,11485,0,0,2,0,0,0,1,Romania,,0,0,6.695681285570807E-4,0,2
4,3,0,0,11484,0,0,3,0,0,0,1,Romania,,0,0,0.001004352192835621,0,3
5,5,0,0,11482,0,0,5,0,0,0,1,Romania,,0,0,0.0016739203213927017,0,5
6,6,0,0,11481,0,0,6,0,0,0,1,Romania,,0,0,0.002008704385671242,0,6
7,8,0,0,11479,0,0,8,0,0,0,2,Romania,,0,0,0.002678272514228323,0,8
8,12,0,0,11475,0,0,12,0,0,0,3,Romania,,0,0,0.004017408771342484,0,12
9,14,0,0,11473,0,1,13,0,0,0,4,Romania,,0,4.99001996007984E-4,0.004352192835621024,0,14
10,17,0,0,11470,0,2,15,0,0,0,4,Romania,,0,9.98003992015968E-4,0.0050217609641781055,0,17
11,23,0,0,11464,0,4,19,0,0,0,4,Romania,,0,0.001996007984031936,0.0063608972212922665,0,23
12,25,0,0,11462,0,4,21,0,0,0,4,Romania,,0,0.001996007984031936,0.007030465349849347,0,25
13,29,0,0,11458,0,4,25,0,0,0,4,Romania,,0,0.001996007984031936,0.008369601606963508,0,29
14,35,0,0,11452,0,6,29,0,0,0,4,Romania,,0,0.0029940119760479044,0.009708737864077669,0,35
15,43,0,0,11444,0,6,37,0,0,0,5,Romania,,0,0.0029940119760479044,0.012387010378305993,0,43
16,47,0,0,11440,0,6,41,0,0,0,5,Romania,,0,0.0029940119760479044,0.013726146635420154,0,47
17,51,0,0,11436,0,7,44,0,0,0,5,Romania,,0,0.003493013972055888,0.014730498828255775,0,51
18,54,0,0,11433,0,8,46,0,0,0,5,Romania,,0,0.003992015968063872,0.015400066956812855,0,54
19,56,0,0,11431,0,8,48,0,0,0,6,Romania,,0,0.003992015968063872,0.016069635085369936,0,56
20,60,0,0,11427,0,8,52,0,0,0,6,Romania,,0,0.003992015968063872,0.017408771342484097,0,60
21,63,0,0,11424,0,8,55,0,0,0,6,Romania,,0,0.003992015968063872,0.01841312353531972,0,63
22,68,0,0,11419,0,10,58,0,0,0,7,Romania,,0,0.00499001996007984,0.019417475728155338,0,68
23,71,0,0,11416,0,10,61,0,0,0,9,Romania,,0,0.00499001996007984,0.02042182792099096,0,71
24,71,1,0,11415,0,10,61,0,0,0,9,Romania,,0,0.00499001996007984,0.02042182792099096,0,71
25,71,1,0,11415,0,10,61,0,0,0,9,Romania,,0,0.00499001996007984,0.02042182792099096,0,71
26,74,2,0,11411,0,11,63,0,0,0,10,Romania,,0,0.0054890219560878245,0.02109139604954804,0,74
27,78,2,0,11407,0,12,66,0,0,0,11,Romania,,0,0.005988023952095809,0.022095748242383664,0,78
28,78,3,0,11406,0,12,66,0,0,0,12,Romania,,0,0.005988023952095809,0.022095748242383664,0,78
29,80,3,1,11403,0,12,68,0,0,0,13,Romania,Romania,0,0.005988023952095809,0.022765316370940744,0,80
30,88,5,1,11393,0,12,76,0,0,0,13,Romania,Romania,0,0.005988023952095809,0.025443588885169066,0,88
31,107,5,1,11374,1,12,94,0,0,0,15,Romania,Romania,1.539408866995074E-4,0.005988023952095809,0.031469702042182794,0,107
32,122,6,1,11358,2,14,106,0,0,0,17,Romania,Romania,3.078817733990148E-4,0.006986027944111776,0.03548711081352528,0,122
33,128,7,2,11350,3,14,111,0,0,0,18,Romania,Romania,4.6182266009852215E-4,0.006986027944111776,0.03716103113491798,0,128
34,139,10,2,11336,3,14,122,0,0,0,18,Poland,Romania,4.6182266009852215E-4,0.006986027944111776,0.04084365584198192,0,139
35,150,10,2,11325,7,15,128,0,0,0,18,Poland,Romania,0.0010775862068965517,0.0074850299401197605,0.042852360227653166,0,150
36,160,11,2,11314,9,16,135,0,0,0,18,Poland,Romania,0.0013854679802955665,0.007984031936127744,0.04519584867760294,0,160
37,168,13,2,11304,11,17,140,0,0,0,18,Poland,Romania,0.0016933497536945814,0.008483033932135729,0.04686976899899565,0,168
38,181,13,3,11290,11,17,153,0,0,0,18,Poland,Romania,0.0016933497536945814,0.008483033932135729,0.05122196183461667,0,181
39,191,13,3,11280,12,17,162,0,0,0,20,Poland,Romania,0.0018472906403940886,0.008483033932135729,0.05423501841312354,0,191
40,205,14,3,11265,14,17,174,0,0,0,21,Poland,Romania,0.0021551724137931034,0.008483033932135729,0.05825242718446602,0,205
41,212,16,3,11256,15,17,180,0,0,0,21,Poland,Romania,0.002309113300492611,0.008483033932135729,0.06026113157013726,0,212
42,225,20,3,11239,18,16,191,0,0,0,21,Poland,Romania,0.002770935960591133,0.007984031936127744,0.06394375627720121,0,225
43,235,24,3,11225,20,15,200,0,0,0,21,Poland,Romania,0.003078817733990148,0.0074850299401197605,0.06695681285570806,0,235
44,248,26,4,11209,20,16,212,0,0,0,21,Germany,Romania,0.003078817733990148,0.007984031936127744,0.07097422162705055,0,248
45,267,31,4,11185,26,16,225,0,0,0,21,Germany,Romania,0.0040024630541871924,0.007984031936127744,0.07532641446267158,0,267
46,280,34,4,11169,26,17,237,0,0,0,21,Germany,Romania,0.0040024630541871924,0.008483033932135729,0.07934382323401407,0,280
47,302,39,5,11141,32,16,254,0,0,0,21,Germany,Romania,0.0049261083743842365,0.007984031936127744,0.08503515232674924,0,302
48,317,42,5,11123,38,16,263,0,0,0,21,Germany,Romania,0.005849753694581281,0.007984031936127744,0.08804820890525611,0,317
49,325,46,5,11111,42,17,266,0,0,0,22,Germany,Romania,0.00646551724137931,0.008483033932135729,0.08905256109809173,0,325
50,334,51,5,11097,44,18,272,0,0,0,23,Germany,Romania,0.0067733990147783255,0.008982035928143712,0.09106126548376298,0,334
51,343,59,6,11079,52,18,273,0,0,0,24,Germany,Romania,0.008004926108374385,0.008982035928143712,0.09139604954804151,0,343
52,361,62,8,11056,56,21,284,0,0,0,25,Germany,Romania,0.008620689655172414,0.010479041916167664,0.09507867425510545,0,361
53,377,67,9,11034,56,22,299,0,0,0,25,Germany,Romania,0.008620689655172414,0.010978043912175649,0.10010043521928357,0,377
54,393,72,10,11012,57,24,312,0,0,0,24,Germany,Romania,0.008774630541871921,0.011976047904191617,0.10445262805490459,0,393
55,399,78,11,10999,55,25,319,0,0,0,24,Germany,Romania,0.008466748768472906,0.0124750499001996,0.10679611650485436,0,399
