tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11443,0,0,1,0,0,0,1,Romania,,0,0,3.379520108144643E-4,0,1
1,2,0,0,11442,0,0,2,0,0,0,1,Romania,,0,0,6.759040216289286E-4,0,2
2,3,0,0,11441,0,0,3,0,0,0,1,Romania,,0,0,0.001013856032443393,0,3
3,4,0,0,11440,0,0,4,0,0,0,1,Romania,,0,0,0.0013518080432578573,0,4
4,5,0,0,11439,0,0,5,0,0,0,1,Romania,,0,0,0.0016897600540723217,0,5
5,7,0,0,11437,0,0,7,0,0,0,1,Romania,,0,0,0.0023656640757012504,0,7
6,8,0,0,11436,0,0,8,0,0,0,1,Romania,,0,0,0.0027036160865157146,0,8
7,13,0,0,11431,0,0,13,0,0,0,2,Romania,,0,0,0.004393376140588037,0,13
8,13,0,0,11431,0,0,13,0,0,0,2,Romania,,0,0,0.004393376140588037,0,13
9,15,0,0,11429,0,0,15,0,0,0,2,Romania,,0,0,0.005069280162216965,0,15
10,16,0,0,11428,0,0,16,0,0,0,2,Romania,,0,0,0.005407232173031429,0,16
11,17,0,0,11427,0,0,17,0,0,0,2,Romania,,0,0,0.005745184183845894,0,17
12,21,0,0,11423,0,0,21,0,0,0,3,Romania,,0,0,0.0070969922271037515,0,21
13,23,0,0,11421,0,0,23,0,0,0,4,Romania,,0,0,0.00777289624873268,0,23
14,25,0,0,11419,0,0,25,0,0,0,4,Romania,,0,0,0.00844880027036161,0,25
15,26,0,0,11418,0,0,26,0,0,0,4,Romania,,0,0,0.008786752281176074,0,26
16,29,0,0,11415,0,0,29,0,0,0,4,Romania,,0,0,0.009800608313619466,0,29
17,34,0,0,11410,0,0,34,0,0,0,4,Romania,,0,0,0.011490368367691788,0,34
18,40,0,0,11404,0,0,40,0,0,0,4,Romania,,0,0,0.013518080432578574,0,40
19,43,0,0,11401,0,0,43,0,0,0,4,Romania,,0,0,0.014531936465021968,0,43
20,47,0,0,11397,0,0,47,0,0,0,4,Romania,,0,0,0.015883744508279823,0,47
21,51,1,0,11392,0,0,51,0,0,0,4,Romania,,0,0,0.01723555255153768,0,51
22,56,1,0,11387,0,0,56,0,0,0,4,Romania,,0,0,0.018925312605610003,0,56
23,59,2,0,11383,0,0,59,0,0,0,4,Romania,,0,0,0.019939168638053395,0,59
24,62,3,0,11379,0,1,61,0,0,0,5,Ukraine,,0,5.02008032128514E-4,0.020615072659682324,0,62
25,66,3,0,11375,0,2,64,0,0,0,5,Ukraine,,0,0.001004016064257028,0.021628928692125717,0,66
26,68,5,0,11371,0,2,66,0,0,0,6,Ukraine,,0,0.001004016064257028,0.022304832713754646,0,68
27,69,6,0,11369,0,2,67,0,0,0,6,Ukraine,,0,0.001004016064257028,0.022642784724569112,0,69
28,70,8,0,11366,0,2,68,0,0,0,6,Ukraine,,0,0.001004016064257028,0.022980736735383575,0,70
29,72,9,0,11363,0,3,69,0,0,0,6,Ukraine,,0,0.0015060240963855422,0.02331868874619804,0,72
30,77,9,0,11358,0,4,73,0,0,0,6,Ukraine,,0,0.002008032128514056,0.024670496789455897,0,77
31,80,10,0,11354,0,5,75,0,0,0,7,Ukraine,,0,0.0025100401606425703,0.025346400811084826,0,80
32,80,10,1,11353,0,5,75,0,0,0,7,Ukraine,Bulgaria,0,0.0025100401606425703,0.025346400811084826,0,80
33,83,11,1,11349,0,6,77,0,0,0,7,Ukraine,Bulgaria,0,0.0030120481927710845,0.026022304832713755,0,83
34,86,11,1,11346,0,6,80,0,0,0,7,Ukraine,Bulgaria,0,0.0030120481927710845,0.027036160865157147,0,86
35,92,12,1,11339,0,7,85,0,0,0,7,Ukraine,Bulgaria,0,0.0035140562248995983,0.02872592091922947,0,92
36,99,12,1,11332,0,7,92,0,0,0,8,Ukraine,Bulgaria,0,0.0035140562248995983,0.03109158499493072,0,99
37,106,12,1,11325,0,8,98,0,0,0,9,Ukraine,Bulgaria,0,0.004016064257028112,0.033119297059817504,0,106
38,112,14,2,11316,0,11,101,0,0,0,10,Ukraine,Bulgaria,0,0.005522088353413655,0.0341331530922609,0,112
39,120,15,2,11307,0,14,106,0,0,0,11,Ukraine,Romania,0,0.007028112449799197,0.03582291314633322,0,120
40,129,15,3,11297,0,18,111,0,0,0,11,Ukraine,Bulgaria,0,0.009036144578313253,0.03751267320040554,0,129
41,142,17,3,11282,0,23,119,0,0,0,12,Ukraine,Bulgaria,0,0.011546184738955823,0.04021628928692126,0,142
42,147,21,3,11273,1,27,119,0,0,0,14,Ukraine,Bulgaria,1.5401201293700908E-4,0.01355421686746988,0.04021628928692126,0,147
43,154,22,3,11265,1,30,123,0,0,0,14,Ukraine,Bulgaria,1.5401201293700908E-4,0.015060240963855422,0.04156809733017911,0,154
44,161,24,3,11256,1,32,128,0,0,0,14,Ukraine,Bulgaria,1.5401201293700908E-4,0.01606425702811245,0.04325785738425143,0,161
45,160,30,3,11251,1,33,126,0,0,0,13,Ukraine,Bulgaria,1.5401201293700908E-4,0.016566265060240965,0.04258195336262251,0,160
46,163,32,3,11246,1,34,128,0,0,0,13,Ukraine,Bulgaria,1.5401201293700908E-4,0.01706827309236948,0.04325785738425143,0,163
47,167,36,3,11238,2,37,128,0,0,0,14,Ukraine,Bulgaria,3.0802402587401816E-4,0.01857429718875502,0.04325785738425143,0,167
48,170,41,3,11230,3,38,129,0,0,0,16,Ukraine,Bulgaria,4.6203603881102723E-4,0.019076305220883535,0.0435958093950659,0,170
49,180,41,3,11220,4,40,136,0,0,0,17,Ukraine,Bulgaria,6.160480517480363E-4,0.020080321285140562,0.04596147347076715,0,180
50,187,42,4,11211,6,42,139,0,0,0,17,Ukraine,Bulgaria,9.240720776220545E-4,0.02108433734939759,0.046975329503210546,0,187
51,194,45,4,11201,9,43,142,0,0,0,17,Ukraine,Bulgaria,0.0013861081164330818,0.021586345381526106,0.047989185535653935,0,194
52,200,48,4,11192,14,44,142,0,0,0,17,Ukraine,Bulgaria,0.0021561681811181274,0.02208835341365462,0.047989185535653935,0,200
53,206,52,4,11182,19,46,141,0,0,0,17,Ukraine,Bulgaria,0.002926228245803173,0.023092369477911646,0.04765123352483947,0,206
54,210,59,5,11170,26,49,135,0,0,0,18,Ukraine,Bulgaria,0.004004312336362236,0.02459839357429719,0.04562352145995269,0,210
55,214,63,5,11162,30,51,133,0,0,0,19,Poland,Bulgaria,0.004620360388110273,0.025602409638554216,0.04494761743832376,0,214
56,221,67,5,11151,34,55,132,0,0,0,20,Poland,Bulgaria,0.005236408439858309,0.027610441767068273,0.04460966542750929,0,221
57,226,70,5,11143,37,56,133,0,0,0,19,Poland,Bulgaria,0.005698444478669336,0.028112449799196786,0.04494761743832376,0,226
58,228,76,6,11134,39,58,131,0,0,0,19,Poland,Turkey,0.006006468504543354,0.029116465863453816,0.04427171341669483,0,228
