tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11423,0,0,2,0,0,0,1,Romania,,0,0,6.768189509306261E-4,0,2
1,5,0,0,11420,0,0,5,0,0,0,2,Romania,,0,0,0.001692047377326565,0,5
2,6,0,0,11419,0,0,6,0,0,0,2,Romania,,0,0,0.0020304568527918783,0,6
3,7,0,0,11418,0,0,7,0,0,0,2,Romania,,0,0,0.0023688663282571912,0,7
4,10,0,0,11415,0,0,10,0,0,0,2,Romania,,0,0,0.00338409475465313,0,10
5,13,0,0,11412,0,0,13,0,0,0,2,Romania,,0,0,0.004399323181049069,0,13
6,17,0,0,11408,0,0,17,0,0,0,2,Romania,,0,0,0.005752961082910322,0,17
7,21,0,0,11404,0,0,21,0,0,0,2,Romania,,0,0,0.007106598984771574,0,21
8,21,0,0,11404,0,0,21,0,0,0,2,Romania,,0,0,0.007106598984771574,0,21
9,24,0,0,11401,0,0,24,0,0,0,2,Romania,,0,0,0.008121827411167513,0,24
10,26,0,0,11399,0,0,26,0,0,0,2,Romania,,0,0,0.008798646362098138,0,26
11,30,0,0,11395,0,0,30,0,0,0,2,Romania,,0,0,0.01015228426395939,0,30
12,34,0,0,11391,0,0,34,0,0,0,3,Romania,,0,0,0.011505922165820644,0,34
13,38,0,0,11387,0,0,38,0,0,0,3,Romania,,0,0,0.012859560067681896,0,38
14,42,0,0,11383,0,0,42,0,0,0,3,Romania,,0,0,0.014213197969543147,0,42
15,47,0,0,11378,0,0,47,0,0,0,4,Romania,,0,0,0.015905245346869712,0,47
16,53,0,0,11372,0,1,52,0,0,0,5,Romania,,0,5.060728744939271E-4,0.017597292724196276,0,53
17,55,0,0,11370,0,1,54,0,0,0,5,Romania,,0,5.060728744939271E-4,0.018274111675126905,0,55
18,59,0,0,11366,0,1,58,0,0,0,5,Romania,,0,5.060728744939271E-4,0.019627749576988155,0,59
19,65,0,0,11360,0,1,64,0,0,0,5,Romania,,0,5.060728744939271E-4,0.021658206429780034,0,65
20,67,0,0,11358,0,1,66,0,0,0,5,Ukraine,,0,5.060728744939271E-4,0.02233502538071066,0,67
21,71,1,0,11353,0,1,70,0,0,0,6,Ukraine,,0,5.060728744939271E-4,0.023688663282571912,0,71
22,75,3,0,11347,0,4,71,0,0,0,6,Ukraine,,0,0.0020242914979757085,0.024027072758037227,0,75
23,81,4,0,11340,0,4,77,0,0,0,7,Ukraine,,0,0.0020242914979757085,0.026057529610829102,0,81
24,88,4,0,11333,0,4,84,0,0,0,7,Ukraine,,0,0.0020242914979757085,0.028426395939086295,0,88
25,92,5,0,11328,0,4,88,0,0,0,8,Ukraine,,0,0.0020242914979757085,0.029780033840947545,0,92
26,101,7,0,11317,0,4,97,0,0,0,9,Ukraine,,0,0.0020242914979757085,0.03282571912013536,0,101
27,106,8,0,11311,0,4,102,0,0,0,9,Ukraine,,0,0.0020242914979757085,0.03451776649746193,0,106
28,116,9,0,11300,0,4,112,0,0,0,9,Ukraine,,0,0.0020242914979757085,0.03790186125211506,0,116
29,126,9,0,11290,0,6,120,0,0,0,10,Ukraine,,0,0.003036437246963563,0.04060913705583756,0,126
30,135,11,0,11279,0,7,128,0,0,0,11,Ukraine,,0,0.00354251012145749,0.04331641285956007,0,135
31,145,11,0,11269,0,8,137,0,0,0,11,Ukraine,,0,0.004048582995951417,0.046362098138747886,0,145
32,149,12,0,11264,0,10,139,0,0,0,13,Ukraine,,0,0.005060728744939271,0.047038917089678514,0,149
33,149,14,0,11262,0,12,137,0,0,0,14,Ukraine,,0,0.006072874493927126,0.046362098138747886,0,149
34,155,17,0,11253,0,13,142,0,0,0,14,Ukraine,,0,0.006578947368421052,0.048054145516074454,0,155
35,156,20,0,11249,0,13,143,0,0,0,14,Ukraine,,0,0.006578947368421052,0.048392554991539764,0,156
36,151,24,1,11249,0,12,139,0,0,0,14,Ukraine,Ukraine,0,0.006072874493927126,0.047038917089678514,0,151
37,157,26,1,11241,0,13,144,0,0,0,15,Ukraine,Ukraine,0,0.006578947368421052,0.048730964467005075,0,157
38,156,29,1,11239,0,14,142,0,0,0,15,Ukraine,Ukraine,0,0.00708502024291498,0.048054145516074454,0,156
39,158,30,2,11235,1,14,143,0,0,0,16,Ukraine,Ukraine,1.539882968894364E-4,0.00708502024291498,0.048392554991539764,0,158
40,163,30,2,11230,2,15,146,0,0,0,16,Ukraine,Ukraine,3.079765937788728E-4,0.0075910931174089065,0.049407783417935704,0,163
41,162,38,2,11223,3,15,144,0,0,0,16,Ukraine,Ukraine,4.619648906683092E-4,0.0075910931174089065,0.048730964467005075,0,162
42,162,42,2,11219,3,15,144,0,0,0,16,Ukraine,Ukraine,4.619648906683092E-4,0.0075910931174089065,0.048730964467005075,0,162
