tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,3,0,0,11442,0,0,3,0,0,0,1,Romania,,0,0,0.0010152284263959391,0,3
1,8,0,0,11437,0,0,8,0,0,0,2,Romania,,0,0,0.0027072758037225042,0,8
2,13,0,0,11432,0,0,13,0,0,0,3,Romania,,0,0,0.004399323181049069,0,13
3,16,0,0,11429,0,0,16,0,0,0,3,Romania,,0,0,0.0054145516074450084,0,16
4,21,0,0,11424,0,0,21,0,0,0,3,Romania,,0,0,0.007106598984771574,0,21
5,31,0,0,11414,0,3,28,0,0,0,4,Romania,,0,0.0015182186234817814,0.009475465313028765,0,31
6,37,0,0,11408,0,4,33,0,0,0,5,Romania,,0,0.0020242914979757085,0.01116751269035533,0,37
7,44,0,0,11401,0,4,40,0,0,0,5,Romania,,0,0.0020242914979757085,0.01353637901861252,0,44
8,50,0,0,11395,0,5,45,0,0,0,6,Romania,,0,0.0025303643724696357,0.015228426395939087,0,50
9,54,0,0,11391,0,6,48,0,0,0,7,Romania,,0,0.003036437246963563,0.016243654822335026,0,54
10,57,0,0,11388,0,7,50,0,0,0,8,Romania,,0,0.00354251012145749,0.01692047377326565,0,57
11,60,0,0,11385,0,7,53,0,0,0,8,Romania,,0,0.00354251012145749,0.01793570219966159,0,60
12,63,0,0,11382,0,7,56,0,0,0,8,Romania,,0,0.00354251012145749,0.01895093062605753,0,63
13,65,0,0,11380,0,7,58,0,0,0,8,Romania,,0,0.00354251012145749,0.019627749576988155,0,65
14,70,0,0,11375,0,7,63,0,0,0,8,Romania,,0,0.00354251012145749,0.02131979695431472,0,70
15,74,0,0,11371,0,8,66,0,0,0,8,Romania,,0,0.004048582995951417,0.02233502538071066,0,74
16,81,0,0,11364,0,8,73,0,0,0,8,Romania,,0,0.004048582995951417,0.024703891708967852,0,81
17,85,0,0,11360,0,8,77,0,0,0,8,Romania,,0,0.004048582995951417,0.026057529610829102,0,85
18,95,0,0,11350,0,8,87,0,0,0,9,Romania,,0,0.004048582995951417,0.029441624365482234,0,95
