tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11488,0,0,1,0,0,0,1,Romania,,0,0,3.4083162917518747E-4,0,1
1,2,0,0,11487,0,0,2,0,0,0,1,Romania,,0,0,6.816632583503749E-4,0,2
2,4,0,0,11485,0,0,4,0,0,0,1,Romania,,0,0,0.0013633265167007499,0,4
3,5,0,0,11484,0,0,5,0,0,0,1,Romania,,0,0,0.0017041581458759373,0,5
4,7,0,0,11482,0,0,7,0,0,0,1,Romania,,0,0,0.0023858214042263124,0,7
5,11,0,0,11478,0,0,11,0,0,0,1,Romania,,0,0,0.003749147920927062,0,11
6,12,0,0,11477,0,0,12,0,0,0,1,Romania,,0,0,0.00408997955010225,0,12
7,13,0,0,11476,0,0,13,0,0,0,1,Romania,,0,0,0.004430811179277437,0,13
8,13,0,0,11476,0,0,13,0,0,0,1,Romania,,0,0,0.004430811179277437,0,13
9,16,0,0,11473,0,0,16,0,0,0,1,Romania,,0,0,0.0054533060668029995,0,16
10,21,0,0,11468,0,0,21,0,0,0,2,Romania,,0,0,0.007157464212678937,0,21
11,25,0,0,11464,0,0,25,0,0,0,2,Romania,,0,0,0.008520790729379687,0,25
12,30,0,0,11459,0,0,30,0,0,0,2,Romania,,0,0,0.010224948875255624,0,30
13,35,0,0,11454,0,0,35,0,0,0,3,Romania,,0,0,0.011929107021131561,0,35
14,39,0,0,11450,0,0,39,0,0,0,4,Romania,,0,0,0.013292433537832311,0,39
15,42,0,0,11447,0,0,42,0,0,0,4,Romania,,0,0,0.014314928425357873,0,42
16,46,0,0,11443,0,0,46,0,0,0,5,Romania,,0,0,0.015678254942058625,0,46
17,55,0,0,11434,0,0,55,0,0,0,6,Romania,,0,0,0.01874573960463531,0,55
18,58,0,0,11431,0,0,58,0,0,0,6,Romania,,0,0,0.019768234492160874,0,58
19,63,0,0,11426,0,1,62,0,0,0,7,Romania,,0,4.99001996007984E-4,0.021131561008861623,0,63
20,68,0,0,11421,0,2,66,0,0,0,8,Romania,,0,9.98003992015968E-4,0.022494887525562373,0,68
21,76,0,0,11413,0,2,74,0,0,0,8,Ukraine,,0,9.98003992015968E-4,0.025221540558963872,0,76
22,82,0,0,11407,0,3,79,0,0,0,8,Ukraine,,0,0.0014970059880239522,0.02692569870483981,0,82
23,91,1,0,11397,0,3,88,0,0,0,8,Ukraine,,0,0.0014970059880239522,0.029993183367416496,0,91
24,95,2,0,11392,0,3,92,0,0,0,8,Ukraine,,0,0.0014970059880239522,0.03135650988411725,0,95
25,97,2,1,11389,0,4,93,0,0,0,8,Ukraine,Romania,0,0.001996007984031936,0.03169734151329243,0,97
26,99,2,2,11386,0,4,95,0,0,0,8,Ukraine,Romania,0,0.001996007984031936,0.03237900477164281,0,99
27,105,3,2,11379,0,5,100,0,0,0,8,Ukraine,Romania,0,0.00249500998003992,0.03408316291751875,0,105
28,111,3,2,11373,0,5,106,0,0,0,8,Ukraine,Romania,0,0.00249500998003992,0.03612815269256987,0,111
29,116,3,3,11367,0,6,110,0,0,0,9,Ukraine,Romania,0,0.0029940119760479044,0.03749147920927062,0,116
30,122,5,3,11359,0,6,116,0,0,0,10,Ukraine,Romania,0,0.0029940119760479044,0.03953646898432175,0,122
31,126,7,3,11353,0,6,120,0,0,0,10,Ukraine,Romania,0,0.0029940119760479044,0.0408997955010225,0,126
32,132,8,3,11346,0,8,124,0,0,0,10,Ukraine,Romania,0,0.003992015968063872,0.04226312201772325,0,132
33,139,9,3,11338,0,8,131,0,0,0,11,Ukraine,Romania,0,0.003992015968063872,0.044648943421949555,0,139
34,147,11,3,11328,0,8,139,0,0,0,11,Ukraine,Romania,0,0.003992015968063872,0.047375596455351054,0,147
35,153,14,3,11319,0,8,145,0,0,0,11,Poland,Romania,0,0.003992015968063872,0.04942058623040218,0,153
36,164,14,3,11308,0,10,154,0,0,0,11,Ukraine,Romania,0,0.00499001996007984,0.05248807089297887,0,164
37,171,14,3,11301,0,12,159,0,0,0,12,Poland,Romania,0,0.005988023952095809,0.0541922290388548,0,171
38,175,16,3,11295,0,11,164,0,0,0,12,Ukraine,Romania,0,0.0054890219560878245,0.05589638718473074,0,175
39,177,17,3,11292,0,10,167,0,0,0,13,Ukraine,Romania,0,0.00499001996007984,0.0569188820722563,0,177
40,176,21,3,11289,0,11,165,0,0,0,13,Poland,Romania,0,0.0054890219560878245,0.05623721881390593,0,176
41,172,27,3,11287,0,11,161,0,0,0,13,Poland,Romania,0,0.0054890219560878245,0.05487389229720518,0,172
42,168,33,4,11284,0,11,157,0,0,0,13,Poland,Romania,0,0.0054890219560878245,0.05351056578050443,0,168
43,167,37,5,11280,0,13,154,0,0,0,15,Poland,Romania,0,0.006487025948103792,0.05248807089297887,0,167
44,170,39,5,11275,0,13,157,0,0,0,17,Poland,Romania,0,0.006487025948103792,0.05351056578050443,0,170
45,178,41,5,11265,0,14,164,0,0,0,17,Poland,Romania,0,0.006986027944111776,0.05589638718473074,0,178
46,188,45,5,11251,0,14,174,0,0,0,17,Poland,Romania,0,0.006986027944111776,0.05930470347648262,0,188
47,192,48,5,11244,0,14,178,0,0,0,17,Poland,Romania,0,0.006986027944111776,0.06066802999318337,0,192
48,202,50,6,11231,0,14,188,0,0,0,17,Poland,Romania,0,0.006986027944111776,0.06407634628493525,0,202
49,205,56,7,11221,0,16,189,0,0,0,17,Poland,Romania,0,0.007984031936127744,0.06441717791411043,0,205
50,208,59,9,11213,0,17,191,0,0,0,17,Poland,Ukraine,0,0.008483033932135729,0.0650988411724608,0,208
51,207,65,10,11207,1,16,190,0,0,0,19,Poland,Poland,1.5264845061822624E-4,0.007984031936127744,0.06475800954328562,0,207
52,207,69,10,11203,2,16,189,0,0,0,19,Poland,Poland,3.052969012364525E-4,0.007984031936127744,0.06441717791411043,0,207
53,207,74,10,11198,2,16,189,0,0,0,19,Poland,Ukraine,3.052969012364525E-4,0.007984031936127744,0.06441717791411043,0,207
54,211,79,10,11189,5,14,192,0,0,0,18,Poland,Poland,7.632422530911311E-4,0.006986027944111776,0.065439672801636,0,211
55,213,86,11,11179,5,14,194,0,0,0,18,Poland,Ukraine,7.632422530911311E-4,0.006986027944111776,0.06612133605998637,0,213
56,212,93,13,11171,5,14,193,0,0,0,18,Poland,Ukraine,7.632422530911311E-4,0.006986027944111776,0.06578050443081118,0,212
57,213,104,14,11158,5,15,193,0,0,0,18,Germany,Ukraine,7.632422530911311E-4,0.0074850299401197605,0.06578050443081118,0,213
58,217,110,14,11148,6,15,196,0,0,0,17,Germany,Ukraine,9.158907037093573E-4,0.0074850299401197605,0.06680299931833675,0,217
59,217,114,14,11144,6,16,195,0,0,0,17,Germany,Ukraine,9.158907037093573E-4,0.007984031936127744,0.06646216768916155,0,217
60,217,120,14,11138,8,17,192,0,0,0,18,Germany,Ukraine,0.00122118760494581,0.008483033932135729,0.065439672801636,0,217
61,209,129,17,11134,10,16,183,0,0,0,18,Germany,Ukraine,0.0015264845061822622,0.007984031936127744,0.06237218813905931,0,209
62,212,135,17,11125,12,14,186,0,0,0,19,Germany,Ukraine,0.0018317814074187146,0.006986027944111776,0.06339468302658487,0,212
63,214,140,18,11117,17,14,183,0,0,0,20,Germany,Ukraine,0.0025950236605098457,0.006986027944111776,0.06237218813905931,0,214
64,214,146,19,11110,18,15,181,0,0,0,21,Germany,Ukraine,0.002747672111128072,0.0074850299401197605,0.06169052488070893,0,214
65,209,154,19,11107,19,15,175,0,0,0,21,Germany,Ukraine,0.0029003205617462984,0.0074850299401197605,0.05964553510565781,0,209
66,209,159,21,11100,23,15,171,0,0,0,21,Germany,Ukraine,0.0035109143642192034,0.0074850299401197605,0.05828220858895705,0,209
67,212,165,21,11091,26,17,169,0,0,0,21,Germany,Ukraine,0.0039688597160738815,0.008483033932135729,0.05760054533060668,0,212
68,219,167,21,11082,32,17,170,0,0,0,21,Germany,Ukraine,0.00488475041978324,0.008483033932135729,0.05794137695978187,0,219
69,225,174,21,11069,38,17,170,0,0,0,21,Germany,Ukraine,0.005800641123492597,0.008483033932135729,0.05794137695978187,0,225
70,229,179,21,11060,44,17,168,0,0,0,22,Germany,Ukraine,0.006716531827201954,0.008483033932135729,0.05725971370143149,0,229
71,229,186,21,11053,46,16,167,0,0,0,23,Germany,Ukraine,0.007021828728438407,0.007984031936127744,0.0569188820722563,0,229
72,236,191,22,11040,47,16,173,0,0,0,24,Germany,Ukraine,0.007174477179056633,0.007984031936127744,0.058963871847307434,0,236
73,240,197,22,11030,47,15,178,0,0,0,23,Germany,Ukraine,0.007174477179056633,0.0074850299401197605,0.06066802999318337,0,240
74,243,203,22,11021,51,15,177,0,0,0,23,Germany,Ukraine,0.007785070981529537,0.0074850299401197605,0.06032719836400818,0,243
75,242,212,23,11012,51,15,176,0,0,0,24,Germany,Ukraine,0.007785070981529537,0.0074850299401197605,0.05998636673483299,0,242
76,248,217,23,11001,53,15,180,0,0,0,23,Germany,Ukraine,0.00809036788276599,0.0074850299401197605,0.06134969325153374,0,248
77,242,227,25,10995,53,14,175,0,0,0,24,Germany,Ukraine,0.00809036788276599,0.006986027944111776,0.05964553510565781,0,242
78,240,233,26,10990,53,14,173,0,0,0,24,Germany,Ukraine,0.00809036788276599,0.006986027944111776,0.058963871847307434,0,240
79,238,237,27,10987,54,13,171,0,0,0,23,Germany,Ukraine,0.008243016333384217,0.006487025948103792,0.05828220858895705,0,238
80,236,242,27,10984,54,13,169,0,0,0,22,Germany,Ukraine,0.008243016333384217,0.006487025948103792,0.05760054533060668,0,236
81,235,247,27,10980,53,13,169,0,0,0,23,Germany,Ukraine,0.00809036788276599,0.006487025948103792,0.05760054533060668,0,235
82,235,251,28,10975,53,11,171,0,0,0,23,Germany,Ukraine,0.00809036788276599,0.0054890219560878245,0.05828220858895705,0,235
83,232,258,28,10971,51,11,170,0,0,0,22,Germany,Ukraine,0.007785070981529537,0.0054890219560878245,0.05794137695978187,0,232
84,232,264,29,10964,52,10,170,0,0,0,21,Germany,Ukraine,0.007937719432147763,0.00499001996007984,0.05794137695978187,0,232
85,233,273,33,10950,56,10,167,0,0,0,19,Germany,Ukraine,0.008548313234620668,0.00499001996007984,0.0569188820722563,0,233
86,231,281,33,10944,57,9,165,0,0,0,18,Germany,Ukraine,0.008700961685238895,0.004491017964071856,0.05623721881390593,0,231
87,225,289,36,10939,57,9,159,0,0,0,15,Italy,Ukraine,0.008700961685238895,0.004491017964071856,0.0541922290388548,0,225
88,226,295,36,10932,61,9,156,0,0,0,15,Italy,Ukraine,0.009311555487711799,0.004491017964071856,0.053169734151329244,0,226
