tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,2,0,0,11415,0,0,2,0,0,0,1,Romania,,0,0,6.76132521974307E-4,0,2
1,2,0,0,11415,0,0,2,0,0,0,1,Romania,,0,0,6.76132521974307E-4,0,2
2,4,0,0,11413,0,0,4,0,0,0,1,Romania,,0,0,0.001352265043948614,0,4
3,5,0,0,11412,0,0,5,0,0,0,1,Romania,,0,0,0.0016903313049357674,0,5
4,5,0,0,11412,0,0,5,0,0,0,1,Romania,,0,0,0.0016903313049357674,0,5
5,5,0,0,11412,0,0,5,0,0,0,1,Romania,,0,0,0.0016903313049357674,0,5
6,6,0,0,11411,0,0,6,0,0,0,1,Romania,,0,0,0.002028397565922921,0,6
7,10,0,0,11407,0,0,10,0,0,0,2,Romania,,0,0,0.0033806626098715348,0,10
8,16,0,0,11401,0,0,16,0,0,0,2,Romania,,0,0,0.005409060175794456,0,16
9,17,0,0,11400,0,0,17,0,0,0,2,Romania,,0,0,0.005747126436781609,0,17
10,19,0,0,11398,0,0,19,0,0,0,2,Romania,,0,0,0.006423258958755916,0,19
11,23,0,0,11394,0,0,23,0,0,0,2,Romania,,0,0,0.00777552400270453,0,23
12,25,0,0,11392,0,0,25,0,0,0,2,Romania,,0,0,0.008451656524678837,0,25
13,29,0,0,11388,0,0,29,0,0,0,3,Romania,,0,0,0.00980392156862745,0,29
14,30,0,0,11387,0,0,30,0,0,0,3,Romania,,0,0,0.010141987829614604,0,30
15,34,0,0,11383,0,0,34,0,0,0,3,Romania,,0,0,0.011494252873563218,0,34
16,38,0,0,11379,0,0,38,0,0,0,4,Romania,,0,0,0.012846517917511832,0,38
17,40,0,0,11377,0,0,40,0,0,0,4,Romania,,0,0,0.013522650439486139,0,40
18,42,0,0,11375,0,0,42,0,0,0,4,Romania,,0,0,0.014198782961460446,0,42
19,46,0,0,11371,0,0,46,0,0,0,5,Romania,,0,0,0.01555104800540906,0,46
20,50,0,0,11367,0,0,50,0,0,0,5,Romania,,0,0,0.016903313049357674,0,50
21,54,0,0,11363,0,0,54,0,0,0,5,Romania,,0,0,0.018255578093306288,0,54
22,60,0,0,11357,0,0,60,0,0,0,6,Romania,,0,0,0.02028397565922921,0,60
23,64,1,0,11352,0,0,64,0,0,0,6,Romania,,0,0,0.021636240703177823,0,64
24,76,1,0,11340,0,3,73,0,0,0,8,Romania,,0,0.0015274949083503055,0.024678837052062204,0,76
25,81,1,0,11335,0,3,78,0,0,0,8,Romania,,0,0.0015274949083503055,0.02636916835699797,0,81
26,87,2,0,11328,0,4,83,0,0,0,9,Romania,,0,0.002036659877800407,0.02805949966193374,0,87
27,87,2,0,11328,0,4,83,0,0,0,9,Romania,,0,0.002036659877800407,0.02805949966193374,0,87
28,93,2,0,11322,0,5,88,0,0,0,11,Romania,,0,0.0025458248472505093,0.029749830966869506,0,93
