tick,total_infected,total_recovered,total_dead,total_healthy,hot_region_infected,cold_region_infected,moderate_region_infected,airport_usage,port_usage,num_isolated_countries,num_affected_countries,most_affected_country,most_deaths_country,hot_region_transmission_rate,cold_region_transmission_rate,moderate_region_transmission_rate,cross_border_infections,within_country_infections
0,1,0,0,11416,0,0,1,0,0,0,1,Romania,,0,0,3.4246575342465754E-4,0,1
1,3,0,0,11414,0,0,3,0,0,0,1,Romania,,0,0,0.0010273972602739725,0,3
2,4,0,0,11413,0,0,4,0,0,0,1,Romania,,0,0,0.0013698630136986301,0,4
3,7,0,0,11410,0,0,7,0,0,0,1,Romania,,0,0,0.002397260273972603,0,7
4,10,0,0,11407,0,0,10,0,0,0,1,Romania,,0,0,0.003424657534246575,0,10
5,14,0,0,11403,0,0,14,0,0,0,2,Romania,,0,0,0.004794520547945206,0,14
6,15,0,0,11402,0,0,15,0,0,0,2,Romania,,0,0,0.005136986301369863,0,15
7,18,0,0,11399,0,0,18,0,0,0,3,Romania,,0,0,0.0061643835616438354,0,18
8,21,0,0,11396,0,0,21,0,0,0,4,Romania,,0,0,0.007191780821917808,0,21
9,23,0,0,11394,0,0,23,0,0,0,5,Romania,,0,0,0.007876712328767124,0,23
10,25,0,0,11392,0,0,25,0,0,0,5,Romania,,0,0,0.008561643835616438,0,25
11,26,0,0,11391,0,0,26,0,0,0,5,Romania,,0,0,0.008904109589041096,0,26
12,29,0,0,11388,0,0,29,0,0,0,5,Romania,,0,0,0.00993150684931507,0,29
13,34,0,0,11383,0,0,34,0,0,0,5,Romania,,0,0,0.011643835616438357,0,34
14,43,0,0,11374,0,1,42,0,0,0,7,Romania,,0,5.053057099545225E-4,0.014383561643835616,0,43
15,47,0,0,11370,0,2,45,0,0,0,8,Romania,,0,0.001010611419909045,0.015410958904109588,0,47
16,51,0,0,11366,0,3,48,0,0,0,9,Romania,,0,0.0015159171298635675,0.01643835616438356,0,51
17,55,0,0,11362,0,4,51,0,0,0,9,Romania,,0,0.00202122283981809,0.017465753424657535,0,55
18,60,0,0,11357,0,6,54,0,0,0,10,Romania,,0,0.003031834259727135,0.018493150684931507,0,60
19,63,1,0,11353,0,6,57,0,0,0,10,Romania,,0,0.003031834259727135,0.01952054794520548,0,63
20,71,1,0,11345,0,10,61,0,0,0,11,Romania,,0,0.005053057099545225,0.02089041095890411,0,71
21,74,1,0,11342,0,12,62,0,0,0,11,Romania,,0,0.00606366851945427,0.021232876712328767,0,74
22,73,2,0,11342,0,12,61,0,0,0,11,Romania,,0,0.00606366851945427,0.02089041095890411,0,73
23,77,3,0,11337,0,15,62,0,0,0,11,Romania,,0,0.007579585649317837,0.021232876712328767,0,77
24,81,5,0,11331,0,17,64,0,0,0,12,Romania,,0,0.008590197069226882,0.021917808219178082,0,81
25,83,5,0,11329,0,17,66,0,0,0,12,Romania,,0,0.008590197069226882,0.022602739726027398,0,83
26,87,6,0,11324,0,17,70,0,0,0,14,Romania,,0,0.008590197069226882,0.023972602739726026,0,87
27,93,7,0,11317,0,17,76,0,0,0,14,Romania,,0,0.008590197069226882,0.026027397260273973,0,93
28,97,8,0,11312,1,18,78,0,0,0,15,Romania,,1.5342129487572875E-4,0.009095502779181405,0.02671232876712329,0,97
29,98,8,0,11311,1,18,79,0,0,0,15,Romania,,1.5342129487572875E-4,0.009095502779181405,0.027054794520547945,0,98
30,100,8,0,11309,1,18,81,0,0,0,15,Romania,,1.5342129487572875E-4,0.009095502779181405,0.02773972602739726,0,100
31,100,11,0,11306,2,18,80,0,0,0,15,Romania,,3.068425897514575E-4,0.009095502779181405,0.0273972602739726,0,100
32,110,12,0,11295,2,18,90,0,0,0,16,Romania,,3.068425897514575E-4,0.009095502779181405,0.030821917808219176,0,110
33,117,18,0,11282,2,18,97,0,0,0,18,Poland,,3.068425897514575E-4,0.009095502779181405,0.03321917808219178,0,117
34,122,20,1,11274,2,18,102,0,0,0,18,Poland,Hungary,3.068425897514575E-4,0.009095502779181405,0.03493150684931507,0,122
35,134,21,1,11261,2,18,114,0,0,0,18,Poland,Hungary,3.068425897514575E-4,0.009095502779181405,0.03904109589041096,0,134
36,146,23,1,11247,2,17,127,0,0,0,18,Poland,Hungary,3.068425897514575E-4,0.008590197069226882,0.04349315068493151,0,146
37,156,23,1,11237,3,17,136,0,0,0,19,Poland,Hungary,4.6026388462718626E-4,0.008590197069226882,0.04657534246575343,0,156
38,164,26,2,11225,4,16,144,0,0,0,20,Poland,Ukraine,6.13685179502915E-4,0.00808489135927236,0.049315068493150684,0,164
39,177,26,2,11212,4,17,156,0,0,0,21,Poland,Ukraine,6.13685179502915E-4,0.008590197069226882,0.05342465753424658,0,177
40,181,30,2,11204,4,17,160,0,0,0,21,Poland,Ukraine,6.13685179502915E-4,0.008590197069226882,0.0547945205479452,0,181
41,185,31,2,11199,5,16,164,0,0,0,21,Poland,Ukraine,7.671064743786437E-4,0.00808489135927236,0.056164383561643834,0,185
42,188,35,4,11190,5,13,170,0,0,0,21,Poland,Ukraine,7.671064743786437E-4,0.006568974229408792,0.05821917808219178,0,188
43,196,37,5,11179,6,12,178,0,0,0,22,Poland,Romania,9.205277692543725E-4,0.00606366851945427,0.06095890410958904,0,196
44,201,41,7,11168,9,10,182,0,0,0,22,Poland,Romania,0.0013807916538815588,0.005053057099545225,0.06232876712328767,0,201
45,212,46,7,11152,14,10,188,0,0,0,23,Poland,Romania,0.0021478981282602025,0.005053057099545225,0.06438356164383562,0,212
46,224,49,8,11136,17,10,197,0,0,0,23,Poland,Ukraine,0.002608162012887389,0.005053057099545225,0.06746575342465753,0,224
47,234,54,8,11121,18,10,206,0,0,0,23,Germany,Slovakia,0.0027615833077631177,0.005053057099545225,0.07054794520547945,0,234
48,248,61,8,11100,19,8,221,0,0,0,21,Germany,Ukraine,0.002915004602638846,0.00404244567963618,0.07568493150684931,0,248
49,272,62,8,11075,19,8,245,0,0,0,21,Germany,Ukraine,0.002915004602638846,0.00404244567963618,0.0839041095890411,0,272
50,287,65,8,11057,21,8,258,0,0,0,22,Germany,Ukraine,0.0032218471923903037,0.00404244567963618,0.08835616438356164,0,287
51,299,69,8,11041,26,7,266,0,0,0,22,Germany,Ukraine,0.003988953666768947,0.0035371399696816574,0.0910958904109589,0,299
52,315,71,9,11022,27,7,281,0,0,0,23,Germany,Ukraine,0.004142374961644676,0.0035371399696816574,0.09623287671232876,0,315
53,327,74,10,11006,29,6,292,0,0,0,24,Germany,Ukraine,0.004449217551396134,0.003031834259727135,0.1,0,327
54,338,79,11,10989,31,5,302,0,0,0,24,Germany,Ukraine,0.004756060141147591,0.0025265285497726125,0.10342465753424658,0,338
55,355,80,11,10971,35,5,315,0,0,0,24,Germany,Ukraine,0.005369745320650507,0.0025265285497726125,0.10787671232876712,0,355
56,361,88,11,10957,39,5,317,0,0,0,23,Germany,Ukraine,0.005983430500153421,0.0025265285497726125,0.10856164383561644,0,361
57,365,95,11,10946,45,5,315,0,0,0,22,Germany,Ukraine,0.006903958269407794,0.0025265285497726125,0.10787671232876712,0,365
58,366,102,11,10938,50,5,311,0,0,0,22,Germany,Ukraine,0.007671064743786438,0.0025265285497726125,0.1065068493150685,0,366
59,363,108,11,10935,51,5,307,0,0,0,22,Germany,Ukraine,0.007824486038662166,0.0025265285497726125,0.10513698630136986,0,363
60,368,111,13,10925,59,5,304,0,0,0,22,Germany,Ukraine,0.009051856397667996,0.0025265285497726125,0.10410958904109589,0,368
61,356,123,13,10925,59,4,293,0,0,0,21,Germany,Ukraine,0.009051856397667996,0.00202122283981809,0.10034246575342466,0,356
62,362,127,13,10915,63,4,295,0,0,0,22,Germany,Ukraine,0.009665541577170911,0.00202122283981809,0.10102739726027397,0,362
63,362,134,15,10906,68,4,290,0,0,0,22,Germany,Ukraine,0.010432648051549556,0.00202122283981809,0.09931506849315068,0,362
64,360,140,15,10902,69,4,287,0,0,0,23,Germany,Ukraine,0.010586069346425284,0.00202122283981809,0.09828767123287671,0,360
65,360,147,15,10895,70,4,286,0,0,0,23,Germany,Ukraine,0.010739490641301013,0.00202122283981809,0.09794520547945205,0,360
66,355,156,17,10889,70,4,281,0,0,0,23,Germany,Ukraine,0.010739490641301013,0.00202122283981809,0.09623287671232876,0,355
67,349,166,17,10885,71,4,274,0,0,0,23,Germany,Ukraine,0.010892911936176742,0.00202122283981809,0.09383561643835617,0,349
68,336,181,19,10881,73,2,261,0,0,0,22,Germany,Poland,0.0111997545259282,0.001010611419909045,0.08938356164383561,0,336
69,326,196,19,10876,75,2,249,0,0,0,22,Germany,Poland,0.011506597115679657,0.001010611419909045,0.08527397260273972,0,326
70,321,203,20,10873,75,2,244,0,0,0,21,Germany,Ukraine,0.011506597115679657,0.001010611419909045,0.08356164383561644,0,321
71,312,215,21,10869,77,1,234,0,0,0,20,Germany,Ukraine,0.011813439705431113,5.053057099545225E-4,0.08013698630136987,0,312
72,303,228,22,10864,81,1,221,0,0,0,20,Germany,Germany,0.012427124884934028,5.053057099545225E-4,0.07568493150684931,0,303
73,294,239,23,10861,80,1,213,0,0,0,18,Germany,Germany,0.0122737035900583,5.053057099545225E-4,0.07294520547945206,0,294
74,288,247,23,10859,81,2,205,0,0,0,17,Germany,Germany,0.012427124884934028,0.001010611419909045,0.0702054794520548,0,288
75,284,258,24,10851,84,3,197,0,0,0,17,Germany,Ukraine,0.012887388769561215,0.0015159171298635675,0.06746575342465753,0,284
76,271,273,25,10848,79,4,188,0,0,0,17,Germany,Ukraine,0.01212028229518257,0.00202122283981809,0.06438356164383562,0,271
77,263,284,27,10843,77,7,179,0,0,0,17,Italy,Germany,0.011813439705431113,0.0035371399696816574,0.0613013698630137,0,263
78,257,292,30,10838,78,7,172,0,0,0,17,Italy,Germany,0.011966861000306842,0.0035371399696816574,0.0589041095890411,0,257
79,249,298,33,10837,73,7,169,0,0,0,17,Italy,Germany,0.0111997545259282,0.0035371399696816574,0.05787671232876712,0,249
80,235,313,34,10835,72,7,156,0,0,0,17,Italy,Germany,0.01104633323105247,0.0035371399696816574,0.05342465753424658,0,235
81,229,326,35,10827,69,9,151,0,0,0,16,Italy,Germany,0.010586069346425284,0.004547751389590703,0.05171232876712329,0,229
82,218,341,35,10823,67,11,140,0,0,0,16,Italy,Germany,0.010279226756673827,0.0055583628094997475,0.04794520547945205,0,218
83,211,349,37,10820,64,13,134,0,0,0,16,Italy,Germany,0.00981896287204664,0.006568974229408792,0.04589041095890411,0,211
84,194,365,39,10819,60,13,121,0,0,0,16,Italy,Germany,0.009205277692543725,0.006568974229408792,0.041438356164383565,0,194
85,188,372,40,10817,59,15,114,0,0,0,16,Italy,Germany,0.009051856397667996,0.007579585649317837,0.03904109589041096,0,188
86,185,379,40,10813,56,19,110,0,0,0,16,Italy,Germany,0.00859159251304081,0.009600808489135927,0.03767123287671233,0,185
87,178,391,41,10807,53,25,100,0,0,0,15,Italy,Germany,0.008131328628413623,0.012632642748863061,0.03424657534246575,0,178
88,174,400,43,10800,49,30,95,0,0,0,13,Italy,Germany,0.007517643448910709,0.015159171298635674,0.032534246575342464,0,174
89,175,404,43,10795,49,35,91,0,0,0,13,Italy,Germany,0.007517643448910709,0.017685699848408287,0.031164383561643836,0,175
90,170,414,43,10790,45,39,86,0,0,0,13,Italy,Germany,0.006903958269407794,0.019706922688226377,0.02945205479452055,0,170
91,165,425,43,10784,44,44,77,0,0,0,12,United Kingdom,Germany,0.006750536974532065,0.02223345123799899,0.02636986301369863,0,165
92,162,431,43,10781,43,47,72,0,0,0,11,United Kingdom,Germany,0.006597115679656336,0.023749368367862556,0.024657534246575342,0,162
93,155,441,44,10777,38,49,68,0,0,0,11,United Kingdom,Germany,0.005830009205277692,0.024759979787771603,0.023287671232876714,0,155
94,148,448,44,10777,36,49,63,0,0,0,11,United Kingdom,Germany,0.005523166615526235,0.024759979787771603,0.021575342465753426,0,148
95,149,451,44,10773,36,52,61,0,0,0,11,United Kingdom,Germany,0.005523166615526235,0.02627589691763517,0.02089041095890411,0,149
96,147,457,45,10768,33,56,58,0,0,0,11,United Kingdom,Germany,0.005062902730899049,0.02829711975745326,0.01986301369863014,0,147
97,144,465,45,10763,29,57,58,0,0,0,11,United Kingdom,Germany,0.004449217551396134,0.028802425467407782,0.01986301369863014,0,144
98,145,467,46,10759,30,56,59,0,0,0,12,United Kingdom,Germany,0.0046026388462718625,0.02829711975745326,0.020205479452054795,0,145
99,148,470,46,10753,29,61,58,0,0,0,12,United Kingdom,Germany,0.004449217551396134,0.030823648307225872,0.01986301369863014,0,148
100,153,471,46,10747,29,65,59,0,0,0,12,United Kingdom,Germany,0.004449217551396134,0.032844871147043965,0.020205479452054795,0,153
101,151,477,46,10743,27,67,57,0,0,0,12,United Kingdom,Germany,0.004142374961644676,0.033855482566953005,0.01952054794520548,0,151
102,141,487,47,10742,24,66,51,0,0,0,12,United Kingdom,Germany,0.00368211107701749,0.03335017685699848,0.017465753424657535,0,141
103,138,494,48,10737,24,67,47,0,0,0,10,United Kingdom,Germany,0.00368211107701749,0.033855482566953005,0.016095890410958904,0,138
104,140,497,48,10732,23,72,45,0,0,0,8,United Kingdom,Germany,0.0035286897821417613,0.03638201111672562,0.015410958904109588,0,140
105,144,501,48,10724,22,78,44,0,0,0,8,United Kingdom,Germany,0.0033752684872660325,0.039413845376452754,0.015068493150684932,0,144
106,141,505,48,10723,19,79,43,0,0,0,8,United Kingdom,Germany,0.002915004602638846,0.03991915108640728,0.014726027397260274,0,141
107,137,514,48,10718,19,80,38,0,0,0,7,United Kingdom,Germany,0.002915004602638846,0.0404244567963618,0.013013698630136987,0,137
108,133,520,49,10715,17,80,36,0,0,0,7,United Kingdom,Germany,0.002608162012887389,0.0404244567963618,0.012328767123287671,0,133
109,130,525,49,10713,15,80,35,0,0,0,7,United Kingdom,Germany,0.0023013194231359313,0.0404244567963618,0.011986301369863013,0,130
110,123,532,49,10713,15,77,31,0,0,0,7,United Kingdom,Germany,0.0023013194231359313,0.03890853966649823,0.010616438356164383,0,123
111,119,536,50,10712,14,75,30,0,0,0,7,United Kingdom,Germany,0.0021478981282602025,0.037897928246589184,0.010273972602739725,0,119
112,121,538,50,10708,14,77,30,0,0,0,7,United Kingdom,Germany,0.0021478981282602025,0.03890853966649823,0.010273972602739725,0,121
113,117,542,51,10707,13,76,28,0,0,0,7,United Kingdom,Germany,0.0019944768333844736,0.03840323395654371,0.009589041095890411,0,117
114,108,551,51,10707,11,71,26,0,0,0,7,United Kingdom,Germany,0.0016876342436330162,0.0358767054067711,0.008904109589041096,0,108
